#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,0.797678,-0.916368
-2.057576,-0.800463,0.857597,-0.878552
-2.015152,-0.705422,0.917821,-0.828065
-1.972727,-0.608347,0.978288,-0.765704
-1.930303,-0.509183,1.038938,-0.692242
-1.887879,-0.407874,1.099712,-0.608440
-1.845454,-0.304368,1.160553,-0.515041
-1.803030,-0.198617,1.221406,-0.412772
-1.760606,-0.090572,1.282217,-0.302338
-1.718182,0.019807,1.342934,-0.184433
-1.675758,0.132558,1.403507,-0.059731
-1.633333,0.247712,1.463886,0.071111
-1.590909,0.365292,1.524023,0.207451
-1.548485,0.485314,1.583873,0.348668
-1.506061,0.607785,1.643391,0.494153
-1.463636,0.732699,1.702536,0.643319
-1.421212,0.860039,1.761263,0.795591
-1.378788,0.989775,1.819536,0.950416
-1.336364,1.121859,1.877316,1.107255
-1.293939,1.256226,1.934565,1.265586
-1.251515,1.392794,1.991249,1.424905
-1.209091,1.531457,2.047335,1.584725
-1.166667,1.672086,2.102790,1.744575
-1.124242,1.814529,2.157586,1.904002
-1.081818,1.958604,2.211692,2.062570
-1.039394,2.104102,2.265081,2.219861
-0.996970,2.250782,2.317729,2.375470
-0.954545,2.398373,2.369611,2.529014
-0.912121,2.546567,2.420704,2.680124
-0.869697,2.695027,2.470989,2.828449
-0.827273,2.843378,2.520445,2.973656
-0.784849,2.991211,2.569055,3.115426
-0.742424,3.138085,2.616803,3.253460
-0.700000,3.283527,2.663674,3.387475
-0.657576,3.427035,2.709655,3.517205
-0.615152,3.568081,2.754735,3.642401
-0.572727,3.706114,2.798905,3.762830
-0.530303,3.840568,2.842155,3.878278
-0.487879,3.970864,2.884478,3.988547
-0.445455,4.096423,2.925871,4.093455
-0.403030,4.216666,2.966329,4.192840
-0.360606,4.331031,3.005850,4.286553
-0.318182,4.438973,3.044434,4.374466
-0.275758,4.539979,3.082082,4.456466
-0.233333,4.633576,3.118796,4.532455
-0.190909,4.719338,3.154582,4.602357
-0.148485,4.796898,3.189444,4.666108
-0.106061,4.865948,3.223390,4.723665
-0.063636,4.926257,3.256429,4.774999
-0.021212,4.977664,3.288573,4.820099
0.021212,5.020088,3.319832,4.858973
0.063636,5.053529,3.350220,4.891642
0.106061,5.078069,3.379753,4.918148
0.148485,5.093867,3.408448,4.938548
0.190909,5.101157,3.436322,4.952916
0.233333,5.100244,3.463397,4.961344
0.275758,5.091495,3.489693,4.963940
0.318182,5.075337,3.515233,4.960830
0.360606,5.052243,3.540043,4.952154
0.403030,5.022727,3.564148,4.938075
0.445455,4.987332,3.587577,4.918767
0.487879,4.946621,3.610358,4.894426
0.530303,4.901174,3.632523,4.865259
0.572727,4.851568,3.654104,4.831496
0.615152,4.798384,3.675135,4.793381
0.657576,4.742187,3.695653,4.751176
0.700000,4.683527,3.715693,4.705159
0.742424,4.622933,3.735295,4.655625
0.784849,4.560908,3.754500,4.602889
0.827273,4.497923,3.773348,4.547277
0.869697,4.434421,3.791885,4.489140
0.912121,4.370810,3.810154,4.428838
0.954545,4.307464,3.828203,4.366753
0.996970,4.244721,3.846079,4.303284
1.039394,4.182890,3.863833,4.238844
1.081818,4.122240,3.881516,4.173866
1.124242,4.063014,3.899180,4.108798
1.166667,4.005419,3.916881,4.044106
1.209091,3.949638,3.934674,3.980273
1.251515,3.895824,3.952617,3.917799
1.293939,3.844105,3.970769,3.857200
1.336364,3.794586,3.989191,3.799011
1.378788,3.747350,4.007946,3.743783
1.421212,3.702463,4.027096,3.692083
1.463636,3.659972,4.046708,3.644497
1.506061,3.619906,4.066849,3.601625
1.548485,3.582284,4.087586,3.564089
1.590909,3.547110,4.108992,3.532523
1.633333,3.514379,4.131137,3.507580
1.675758,3.484073,4.154094,3.489930
1.718182,3.456171,4.177939,3.480262
1.760606,3.430640,4.202748,3.479277
1.803030,3.407444,4.228599,3.487699
1.845454,3.386541,4.255571,3.506265
1.887879,3.367884,4.283746,3.535730
1.930303,3.351423,4.313207,3.576866
1.972727,3.337107,4.344038,3.630463
2.015152,3.324881,4.376324,3.697326
2.057576,3.314689,4.410153,3.778280
2.100000,3.306473,4.445614,3.874164
