#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,-3.419870,-0.916368
-2.057576,-0.800463,-2.671772,-0.878552
-2.015152,-0.705422,-1.976130,-0.828065
-1.972727,-0.608347,-1.330487,-0.765704
-1.930303,-0.509183,-0.732448,-0.692242
-1.887879,-0.407874,-0.179667,-0.608440
-1.845454,-0.304368,0.330133,-0.515041
-1.803030,-0.198617,0.799183,-0.412772
-1.760606,-0.090572,1.229651,-0.302338
-1.718182,0.019807,1.623650,-0.184433
-1.675758,0.132558,1.983234,-0.059731
-1.633333,0.247712,2.310400,0.071111
-1.590909,0.365292,2.607091,0.207451
-1.548485,0.485314,2.875189,0.348668
-1.506061,0.607785,3.116520,0.494153
-1.463636,0.732699,3.332855,0.643319
-1.421212,0.860039,3.525904,0.795591
-1.378788,0.989775,3.697324,0.950416
-1.336364,1.121859,3.848712,1.107255
-1.293939,1.256226,3.981609,1.265586
-1.251515,1.392794,4.097498,1.424905
-1.209091,1.531457,4.197806,1.584725
-1.166667,1.672086,4.283901,1.744575
-1.124242,1.814529,4.357096,1.904002
-1.081818,1.958604,4.418648,2.062570
-1.039394,2.104102,4.469750,2.219861
-0.996970,2.250782,4.511548,2.375470
-0.954545,2.398373,4.545122,2.529014
-0.912121,2.546567,4.571499,2.680124
-0.869697,2.695027,4.591649,2.828449
-0.827273,2.843378,4.606483,2.973656
-0.784849,2.991211,4.616858,3.115426
-0.742424,3.138085,4.623570,3.253460
-0.700000,3.283527,4.627361,3.387475
-0.657576,3.427035,4.628912,3.517205
-0.615152,3.568081,4.628853,3.642401
-0.572727,3.706114,4.627749,3.762830
-0.530303,3.840568,4.626116,3.878278
-0.487879,3.970864,4.624407,3.988547
-0.445455,4.096423,4.623019,4.093455
-0.403030,4.216666,4.622295,4.192840
-0.360606,4.331031,4.622516,4.286553
-0.318182,4.438973,4.623910,4.374466
-0.275758,4.539979,4.626646,4.456466
-0.233333,4.633576,4.630836,4.532455
-0.190909,4.719338,4.636533,4.602357
-0.148485,4.796898,4.643737,4.666108
-0.106061,4.865948,4.652389,4.723665
-0.063636,4.926257,4.662371,4.774999
-0.021212,4.977664,4.673510,4.820099
0.021212,5.020088,4.685574,4.858973
0.063636,5.053529,4.698277,4.891642
0.106061,5.078069,4.711272,4.918148
0.148485,5.093867,4.724158,4.938548
0.190909,5.101157,4.736475,4.952916
0.233333,5.100244,4.747707,4.961344
0.275758,5.091495,4.757280,4.963940
0.318182,5.075337,4.764563,4.960830
0.360606,5.052243,4.768868,4.952154
0.403030,5.022727,4.769450,4.938075
0.445455,4.987332,4.765507,4.918767
0.487879,4.946621,4.756179,4.894426
0.530303,4.901174,4.740550,4.865259
0.572727,4.851568,4.717645,4.831496
0.615152,4.798384,4.686435,4.793381
0.657576,4.742187,4.645831,4.751176
0.700000,4.683527,4.594688,4.705159
0.742424,4.622933,4.531804,4.655625
0.784849,4.560908,4.455918,4.602889
0.827273,4.497923,4.365716,4.547277
0.869697,4.434421,4.259821,4.489140
0.912121,4.370810,4.136806,4.428838
0.954545,4.307464,3.995179,4.366753
0.996970,4.244721,3.833398,4.303284
1.039394,4.182890,3.649859,4.238844
1.081818,4.122240,3.442903,4.173866
1.124242,4.063014,3.210813,4.108798
1.166667,4.005419,2.951816,4.044106
1.209091,3.949638,2.664081,3.980273
1.251515,3.895824,2.345719,3.917799
1.293939,3.844105,1.994785,3.857200
1.336364,3.794586,1.609279,3.799011
1.378788,3.747350,1.187137,3.743783
1.421212,3.702463,0.726246,3.692083
1.463636,3.659972,0.224432,3.644497
1.506061,3.619906,-0.320539,3.601625
1.548485,3.582284,-0.910950,3.564089
1.590909,3.547110,-1.549151,3.532523
1.633333,3.514379,-2.237543,3.507580
1.675758,3.484073,-2.978583,3.489930
1.718182,3.456171,-3.774790,3.480262
1.760606,3.430640,-4.628740,3.479277
1.803030,3.407444,-5.543058,3.487699
1.845454,3.386541,-6.520436,3.506265
1.887879,3.367884,-7.563619,3.535730
1.930303,3.351423,-8.675411,3.576866
1.972727,3.337107,-9.858668,3.630463
2.015152,3.324881,-11.116310,3.697326
2.057576,3.314689,-12.451307,3.778280
2.100000,3.306473,-13.866693,3.874164
