#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,5.951151,-0.618114
-2.057576,-0.800463,5.749651,-0.604084
-2.015152,-0.705422,5.561807,-0.575763
-1.972727,-0.608347,5.387106,-0.534014
-1.930303,-0.509183,5.225045,-0.479675
-1.887879,-0.407874,5.075127,-0.413570
-1.845454,-0.304368,4.936865,-0.336505
-1.803030,-0.198617,4.809777,-0.249267
-1.760606,-0.090572,4.693396,-0.152624
-1.718182,0.019807,4.587256,-0.047326
-1.675758,0.132558,4.490903,0.065896
-1.633333,0.247712,4.403892,0.186325
-1.590909,0.365292,4.325783,0.313267
-1.548485,0.485314,4.256146,0.446044
-1.506061,0.607785,4.194561,0.583999
-1.463636,0.732699,4.140614,0.726489
-1.421212,0.860039,4.093899,0.872890
-1.378788,0.989775,4.054020,1.022600
-1.336364,1.121859,4.020588,1.175032
-1.293939,1.256226,3.993224,1.329618
-1.251515,1.392794,3.971554,1.485807
-1.209091,1.531457,3.955215,1.643069
-1.166667,1.672086,3.943852,1.800888
-1.124242,1.814529,3.937117,1.958771
-1.081818,1.958604,3.934671,2.116241
-1.039394,2.104102,3.936183,2.272839
-0.996970,2.250782,3.941332,2.428123
-0.954545,2.398373,3.949803,2.581674
-0.912121,2.546567,3.961288,2.733084
-0.869697,2.695027,3.975492,2.881970
-0.827273,2.843378,3.992126,3.027963
-0.784849,2.991211,4.010906,3.170714
-0.742424,3.138085,4.031561,3.309892
-0.700000,3.283527,4.053826,3.445184
-0.657576,3.427035,4.077445,3.576295
-0.615152,3.568081,4.102169,3.702948
-0.572727,3.706114,4.127758,3.824887
-0.530303,3.840568,4.153981,3.941869
-0.487879,3.970864,4.180615,4.053675
-0.445455,4.096423,4.207444,4.160098
-0.403030,4.216666,4.234262,4.260956
-0.360606,4.331031,4.260871,4.356080
-0.318182,4.438973,4.287078,4.445322
-0.275758,4.539979,4.312705,4.528551
-0.233333,4.633576,4.337574,4.605653
-0.190909,4.719338,4.361522,4.676537
-0.148485,4.796898,4.384392,4.741124
-0.106061,4.865948,4.406033,4.799357
-0.063636,4.926257,4.426307,4.851198
-0.021212,4.977664,4.445079,4.896624
0.021212,5.020088,4.462226,4.935631
0.063636,5.053529,4.477633,4.968237
0.106061,5.078069,4.491189,4.994473
0.148485,5.093867,4.502799,5.014392
0.190909,5.101157,4.512369,5.028063
0.233333,5.100244,4.519816,5.035573
0.275758,5.091495,4.525067,5.037031
0.318182,5.075337,4.528055,5.032559
0.360606,5.052243,4.528721,5.022300
0.403030,5.022727,4.527016,5.006416
0.445455,4.987332,4.522898,4.985085
0.487879,4.946621,4.516335,4.958507
0.530303,4.901174,4.507300,4.926893
0.572727,4.851568,4.495777,4.890481
0.615152,4.798384,4.481757,4.849520
0.657576,4.742187,4.465242,4.804282
0.700000,4.683527,4.446237,4.755056
0.742424,4.622933,4.424760,4.702147
0.784849,4.560908,4.400835,4.645881
0.827273,4.497923,4.374494,4.586601
0.869697,4.434421,4.345779,4.524668
0.912121,4.370810,4.314740,4.460462
0.954545,4.307464,4.281434,4.394381
0.996970,4.244721,4.245925,4.326840
1.039394,4.182890,4.208290,4.258275
1.081818,4.122240,4.168609,4.189137
1.124242,4.063014,4.126974,4.119898
1.166667,4.005419,4.083483,4.051046
1.209091,3.949638,4.038244,3.983089
1.251515,3.895824,3.991372,3.916551
1.293939,3.844105,3.942990,3.851977
1.336364,3.794586,3.893231,3.789929
1.378788,3.747350,3.842234,3.730986
1.421212,3.702463,3.790150,3.675747
1.463636,3.659972,3.737132,3.624828
1.506061,3.619906,3.683347,3.578865
1.548485,3.582284,3.628969,3.538509
1.590909,3.547110,3.574177,3.504433
1.633333,3.514379,3.519164,3.477325
1.675758,3.484073,3.464125,3.457896
1.718182,3.456171,3.409268,3.446867
1.760606,3.430640,3.354807,3.444985
1.803030,3.407444,3.300966,3.453011
1.845454,3.386541,3.247974,3.471728
1.887879,3.367884,3.196071,3.501933
1.930303,3.351423,3.145505,3.544442
1.972727,3.337107,3.096532,3.600092
2.015152,3.324881,3.049416,3.669737
2.057576,3.314689,3.004429,3.754246
2.100000,3.306473,2.961852,3.854512
