#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,1.317526,-0.618114
-2.057576,-0.800463,1.409798,-0.604084
-2.015152,-0.705422,1.497152,-0.575763
-1.972727,-0.608347,1.579748,-0.534014
-1.930303,-0.509183,1.657740,-0.479675
-1.887879,-0.407874,1.731281,-0.413570
-1.845454,-0.304368,1.800521,-0.336505
-1.803030,-0.198617,1.865608,-0.249267
-1.760606,-0.090572,1.926688,-0.152624
-1.718182,0.019807,1.983904,-0.047326
-1.675758,0.132558,2.037397,0.065896
-1.633333,0.247712,2.087306,0.186325
-1.590909,0.365292,2.133767,0.313267
-1.548485,0.485314,2.176915,0.446044
-1.506061,0.607785,2.216880,0.583999
-1.463636,0.732699,2.253793,0.726489
-1.421212,0.860039,2.287780,0.872890
-1.378788,0.989775,2.318965,1.022600
-1.336364,1.121859,2.347473,1.175032
-1.293939,1.256226,2.373421,1.329618
-1.251515,1.392794,2.396929,1.485807
-1.209091,1.531457,2.418112,1.643069
-1.166667,1.672086,2.437081,1.800888
-1.124242,1.814529,2.453949,1.958771
-1.081818,1.958604,2.468824,2.116241
-1.039394,2.104102,2.481812,2.272839
-0.996970,2.250782,2.493015,2.428123
-0.954545,2.398373,2.502537,2.581674
-0.912121,2.546567,2.510475,2.733084
-0.869697,2.695027,2.516927,2.881970
-0.827273,2.843378,2.521987,3.027963
-0.784849,2.991211,2.525747,3.170714
-0.742424,3.138085,2.528297,3.309892
-0.700000,3.283527,2.529724,3.445184
-0.657576,3.427035,2.530113,3.576295
-0.615152,3.568081,2.529547,3.702948
-0.572727,3.706114,2.528107,3.824887
-0.530303,3.840568,2.525870,3.941869
-0.487879,3.970864,2.522913,4.053675
-0.445455,4.096423,2.519308,4.160098
-0.403030,4.216666,2.515126,4.260956
-0.360606,4.331031,2.510438,4.356080
-0.318182,4.438973,2.505308,4.445322
-0.275758,4.539979,2.499801,4.528551
-0.233333,4.633576,2.493979,4.605653
-0.190909,4.719338,2.487902,4.676537
-0.148485,4.796898,2.481626,4.741124
-0.106061,4.865948,2.475205,4.799357
-0.063636,4.926257,2.468694,4.851198
-0.021212,4.977664,2.462141,4.896624
0.021212,5.020088,2.455595,4.935631
0.063636,5.053529,2.449100,4.968237
0.106061,5.078069,2.442701,4.994473
0.148485,5.093867,2.436437,5.014392
0.190909,5.101157,2.430348,5.028063
0.233333,5.100244,2.424469,5.035573
0.275758,5.091495,2.418834,5.037031
0.318182,5.075337,2.413475,5.032559
0.360606,5.052243,2.408421,5.022300
0.403030,5.022727,2.403698,5.006416
0.445455,4.987332,2.399331,4.985085
0.487879,4.946621,2.395343,4.958507
0.530303,4.901174,2.391752,4.926893
0.572727,4.851568,2.388578,4.890481
0.615152,4.798384,2.385834,4.849520
0.657576,4.742187,2.383533,4.804282
0.700000,4.683527,2.381686,4.755056
0.742424,4.622933,2.380302,4.702147
0.784849,4.560908,2.379385,4.645881
0.827273,4.497923,2.378940,4.586601
0.869697,4.434421,2.378968,4.524668
0.912121,4.370810,2.379466,4.460462
0.954545,4.307464,2.380433,4.394381
0.996970,4.244721,2.381862,4.326840
1.039394,4.182890,2.383745,4.258275
1.081818,4.122240,2.386072,4.189137
1.124242,4.063014,2.388829,4.119898
1.166667,4.005419,2.392001,4.051046
1.209091,3.949638,2.395572,3.983089
1.251515,3.895824,2.399521,3.916551
1.293939,3.844105,2.403825,3.851977
1.336364,3.794586,2.408462,3.789929
1.378788,3.747350,2.413403,3.730986
1.421212,3.702463,2.418620,3.675747
1.463636,3.659972,2.424081,3.624828
1.506061,3.619906,2.429753,3.578865
1.548485,3.582284,2.435599,3.538509
1.590909,3.547110,2.441580,3.504433
1.633333,3.514379,2.447657,3.477325
1.675758,3.484073,2.453785,3.457896
1.718182,3.456171,2.459920,3.446867
1.760606,3.430640,2.466013,3.444985
1.803030,3.407444,2.472015,3.453011
1.845454,3.386541,2.477874,3.471728
1.887879,3.367884,2.483533,3.501933
1.930303,3.351423,2.488937,3.544442
1.972727,3.337107,2.494025,3.600092
2.015152,3.324881,2.498737,3.669737
2.057576,3.314689,2.503007,3.754246
2.100000,3.306473,2.506770,3.854512
