#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,2.531544,-0.618114
-2.057576,-0.800463,2.545058,-0.604084
-2.015152,-0.705422,2.561833,-0.575763
-1.972727,-0.608347,2.581667,-0.534014
-1.930303,-0.509183,2.604367,-0.479675
-1.887879,-0.407874,2.629740,-0.413570
-1.845454,-0.304368,2.657598,-0.336505
-1.803030,-0.198617,2.687758,-0.249267
-1.760606,-0.090572,2.720041,-0.152624
-1.718182,0.019807,2.754272,-0.047326
-1.675758,0.132558,2.790279,0.065896
-1.633333,0.247712,2.827895,0.186325
-1.590909,0.365292,2.866957,0.313267
-1.548485,0.485314,2.907308,0.446044
-1.506061,0.607785,2.948790,0.583999
-1.463636,0.732699,2.991255,0.726489
-1.421212,0.860039,3.034554,0.872890
-1.378788,0.989775,3.078546,1.022600
-1.336364,1.121859,3.123092,1.175032
-1.293939,1.256226,3.168058,1.329618
-1.251515,1.392794,3.213313,1.485807
-1.209091,1.531457,3.258731,1.643069
-1.166667,1.672086,3.304190,1.800888
-1.124242,1.814529,3.349572,1.958771
-1.081818,1.958604,3.394763,2.116241
-1.039394,2.104102,3.439653,2.272839
-0.996970,2.250782,3.484136,2.428123
-0.954545,2.398373,3.528110,2.581674
-0.912121,2.546567,3.571479,2.733084
-0.869697,2.695027,3.614147,2.881970
-0.827273,2.843378,3.656026,3.027963
-0.784849,2.991211,3.697030,3.170714
-0.742424,3.138085,3.737078,3.309892
-0.700000,3.283527,3.776093,3.445184
-0.657576,3.427035,3.814001,3.576295
-0.615152,3.568081,3.850734,3.702948
-0.572727,3.706114,3.886226,3.824887
-0.530303,3.840568,3.920418,3.941869
-0.487879,3.970864,3.953251,4.053675
-0.445455,4.096423,3.984673,4.160098
-0.403030,4.216666,4.014635,4.260956
-0.360606,4.331031,4.043093,4.356080
-0.318182,4.438973,4.070007,4.445322
-0.275758,4.539979,4.095340,4.528551
-0.233333,4.633576,4.119059,4.605653
-0.190909,4.719338,4.141136,4.676537
-0.148485,4.796898,4.161549,4.741124
-0.106061,4.865948,4.180275,4.799357
-0.063636,4.926257,4.197300,4.851198
-0.021212,4.977664,4.212611,4.896624
0.021212,5.020088,4.226201,4.935631
0.063636,5.053529,4.238065,4.968237
0.106061,5.078069,4.248205,4.994473
0.148485,5.093867,4.256625,5.014392
0.190909,5.101157,4.263332,5.028063
0.233333,5.100244,4.268340,5.035573
0.275758,5.091495,4.271666,5.037031
0.318182,5.075337,4.273330,5.032559
0.360606,5.052243,4.273358,5.022300
0.403030,5.022727,4.271778,5.006416
0.445455,4.987332,4.268622,4.985085
0.487879,4.946621,4.263930,4.958507
0.530303,4.901174,4.257740,4.926893
0.572727,4.851568,4.250099,4.890481
0.615152,4.798384,4.241056,4.849520
0.657576,4.742187,4.230666,4.804282
0.700000,4.683527,4.218984,4.755056
0.742424,4.622933,4.206073,4.702147
0.784849,4.560908,4.191998,4.645881
0.827273,4.497923,4.176830,4.586601
0.869697,4.434421,4.160641,4.524668
0.912121,4.370810,4.143511,4.460462
0.954545,4.307464,4.125521,4.394381
0.996970,4.244721,4.106757,4.326840
1.039394,4.182890,4.087310,4.258275
1.081818,4.122240,4.067273,4.189137
1.124242,4.063014,4.046746,4.119898
1.166667,4.005419,4.025830,4.051046
1.209091,3.949638,4.004632,3.983089
1.251515,3.895824,3.983263,3.916551
1.293939,3.844105,3.961838,3.851977
1.336364,3.794586,3.940475,3.789929
1.378788,3.747350,3.919297,3.730986
1.421212,3.702463,3.898432,3.675747
1.463636,3.659972,3.878009,3.624828
1.506061,3.619906,3.858165,3.578865
1.548485,3.582284,3.839038,3.538509
1.590909,3.547110,3.820773,3.504433
1.633333,3.514379,3.803515,3.477325
1.675758,3.484073,3.787417,3.457896
1.718182,3.456171,3.772635,3.446867
1.760606,3.430640,3.759327,3.444985
1.803030,3.407444,3.747659,3.453011
1.845454,3.386541,3.737796,3.471728
1.887879,3.367884,3.729912,3.501933
1.930303,3.351423,3.724183,3.544442
1.972727,3.337107,3.720787,3.600092
2.015152,3.324881,3.719910,3.669737
2.057576,3.314689,3.721740,3.754246
2.100000,3.306473,3.726470,3.854512
