#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,1.420106,-0.618114
-2.057576,-0.800463,1.712913,-0.604084
-2.015152,-0.705422,1.980153,-0.575763
-1.972727,-0.608347,2.223284,-0.534014
-1.930303,-0.509183,2.443727,-0.479675
-1.887879,-0.407874,2.642859,-0.413570
-1.845454,-0.304368,2.822022,-0.336505
-1.803030,-0.198617,2.982517,-0.249267
-1.760606,-0.090572,3.125603,-0.152624
-1.718182,0.019807,3.252501,-0.047326
-1.675758,0.132558,3.364393,0.065896
-1.633333,0.247712,3.462420,0.186325
-1.590909,0.365292,3.547685,0.313267
-1.548485,0.485314,3.621249,0.446044
-1.506061,0.607785,3.684136,0.583999
-1.463636,0.732699,3.737329,0.726489
-1.421212,0.860039,3.781772,0.872890
-1.378788,0.989775,3.818368,1.022600
-1.336364,1.121859,3.847981,1.175032
-1.293939,1.256226,3.871438,1.329618
-1.251515,1.392794,3.889520,1.485807
-1.209091,1.531457,3.902975,1.643069
-1.166667,1.672086,3.912508,1.800888
-1.124242,1.814529,3.918786,1.958771
-1.081818,1.958604,3.922434,2.116241
-1.039394,2.104102,3.924040,2.272839
-0.996970,2.250782,3.924150,2.428123
-0.954545,2.398373,3.923272,2.581674
-0.912121,2.546567,3.921874,2.733084
-0.869697,2.695027,3.920385,2.881970
-0.827273,2.843378,3.919192,3.027963
-0.784849,2.991211,3.918645,3.170714
-0.742424,3.138085,3.919053,3.309892
-0.700000,3.283527,3.920686,3.445184
-0.657576,3.427035,3.923773,3.576295
-0.615152,3.568081,3.928506,3.702948
-0.572727,3.706114,3.935034,3.824887
-0.530303,3.840568,3.943470,3.941869
-0.487879,3.970864,3.953885,4.053675
-0.445455,4.096423,3.966310,4.160098
-0.403030,4.216666,3.980737,4.260956
-0.360606,4.331031,3.997121,4.356080
-0.318182,4.438973,4.015372,4.445322
-0.275758,4.539979,4.035365,4.528551
-0.233333,4.633576,4.056933,4.605653
-0.190909,4.719338,4.079871,4.676537
-0.148485,4.796898,4.103932,4.741124
-0.106061,4.865948,4.128832,4.799357
-0.063636,4.926257,4.154245,4.851198
-0.021212,4.977664,4.179808,4.896624
0.021212,5.020088,4.205115,4.935631
0.063636,5.053529,4.229724,4.968237
0.106061,5.078069,4.253150,4.994473
0.148485,5.093867,4.274871,5.014392
0.190909,5.101157,4.294325,5.028063
0.233333,5.100244,4.310907,5.035573
0.275758,5.091495,4.323977,5.037031
0.318182,5.075337,4.332855,5.032559
0.360606,5.052243,4.336816,5.022300
0.403030,5.022727,4.335101,5.006416
0.445455,4.987332,4.326910,4.985085
0.487879,4.946621,4.311402,4.958507
0.530303,4.901174,4.287699,4.926893
0.572727,4.851568,4.254879,4.890481
0.615152,4.798384,4.211983,4.849520
0.657576,4.742187,4.158015,4.804282
0.700000,4.683527,4.091934,4.755056
0.742424,4.622933,4.012663,4.702147
0.784849,4.560908,3.919085,4.645881
0.827273,4.497923,3.810042,4.586601
0.869697,4.434421,3.684337,4.524668
0.912121,4.370810,3.540734,4.460462
0.954545,4.307464,3.377957,4.394381
0.996970,4.244721,3.194689,4.326840
1.039394,4.182890,2.989575,4.258275
1.081818,4.122240,2.761222,4.189137
1.124242,4.063014,2.508192,4.119898
1.166667,4.005419,2.229012,4.051046
1.209091,3.949638,1.922170,3.983089
1.251515,3.895824,1.586108,3.916551
1.293939,3.844105,1.219237,3.851977
1.336364,3.794586,0.819923,3.789929
1.378788,3.747350,0.386491,3.730986
1.421212,3.702463,-0.082767,3.675747
1.463636,3.659972,-0.589606,3.624828
1.506061,3.619906,-1.135818,3.578865
1.548485,3.582284,-1.723230,3.538509
1.590909,3.547110,-2.353717,3.504433
1.633333,3.514379,-3.029188,3.477325
1.675758,3.484073,-3.751592,3.457896
1.718182,3.456171,-4.522918,3.446867
1.760606,3.430640,-5.345200,3.444985
1.803030,3.407444,-6.220500,3.453011
1.845454,3.386541,-7.150930,3.471728
1.887879,3.367884,-8.138638,3.501933
1.930303,3.351423,-9.185816,3.544442
1.972727,3.337107,-10.294683,3.600092
2.015152,3.324881,-11.467516,3.669737
2.057576,3.314689,-12.706612,3.754246
2.100000,3.306473,-14.014322,3.854512
