#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,1.646875,-0.618114
-2.057576,-0.800463,1.685132,-0.604084
-2.015152,-0.705422,1.722763,-0.575763
-1.972727,-0.608347,1.759816,-0.534014
-1.930303,-0.509183,1.796335,-0.479675
-1.887879,-0.407874,1.832367,-0.413570
-1.845454,-0.304368,1.867953,-0.336505
-1.803030,-0.198617,1.903134,-0.249267
-1.760606,-0.090572,1.937949,-0.152624
-1.718182,0.019807,1.972435,-0.047326
-1.675758,0.132558,2.006628,0.065896
-1.633333,0.247712,2.040560,0.186325
-1.590909,0.365292,2.074265,0.313267
-1.548485,0.485314,2.107773,0.446044
-1.506061,0.607785,2.141111,0.583999
-1.463636,0.732699,2.174307,0.726489
-1.421212,0.860039,2.207385,0.872890
-1.378788,0.989775,2.240368,1.022600
-1.336364,1.121859,2.273277,1.175032
-1.293939,1.256226,2.306133,1.329618
-1.251515,1.392794,2.338953,1.485807
-1.209091,1.531457,2.371752,1.643069
-1.166667,1.672086,2.404546,1.800888
-1.124242,1.814529,2.437346,1.958771
-1.081818,1.958604,2.470163,2.116241
-1.039394,2.104102,2.503006,2.272839
-0.996970,2.250782,2.535883,2.428123
-0.954545,2.398373,2.568799,2.581674
-0.912121,2.546567,2.601758,2.733084
-0.869697,2.695027,2.634761,2.881970
-0.827273,2.843378,2.667808,3.027963
-0.784849,2.991211,2.700898,3.170714
-0.742424,3.138085,2.734027,3.309892
-0.700000,3.283527,2.767191,3.445184
-0.657576,3.427035,2.800381,3.576295
-0.615152,3.568081,2.833591,3.702948
-0.572727,3.706114,2.866808,3.824887
-0.530303,3.840568,2.900021,3.941869
-0.487879,3.970864,2.933216,4.053675
-0.445455,4.096423,2.966377,4.160098
-0.403030,4.216666,2.999485,4.260956
-0.360606,4.331031,3.032524,4.356080
-0.318182,4.438973,3.065470,4.445322
-0.275758,4.539979,3.098301,4.528551
-0.233333,4.633576,3.130993,4.605653
-0.190909,4.719338,3.163519,4.676537
-0.148485,4.796898,3.195851,4.741124
-0.106061,4.865948,3.227959,4.799357
-0.063636,4.926257,3.259811,4.851198
-0.021212,4.977664,3.291375,4.896624
0.021212,5.020088,3.322614,4.935631
0.063636,5.053529,3.353491,4.968237
0.106061,5.078069,3.383969,4.994473
0.148485,5.093867,3.414006,5.014392
0.190909,5.101157,3.443560,5.028063
0.233333,5.100244,3.472588,5.035573
0.275758,5.091495,3.501042,5.037031
0.318182,5.075337,3.528876,5.032559
0.360606,5.052243,3.556041,5.022300
0.403030,5.022727,3.582484,5.006416
0.445455,4.987332,3.608155,4.985085
0.487879,4.946621,3.632996,4.958507
0.530303,4.901174,3.656953,4.926893
0.572727,4.851568,3.679967,4.890481
0.615152,4.798384,3.701978,4.849520
0.657576,4.742187,3.722925,4.804282
0.700000,4.683527,3.742743,4.755056
0.742424,4.622933,3.761369,4.702147
0.784849,4.560908,3.778733,4.645881
0.827273,4.497923,3.794769,4.586601
0.869697,4.434421,3.809405,4.524668
0.912121,4.370810,3.822569,4.460462
0.954545,4.307464,3.834187,4.394381
0.996970,4.244721,3.844183,4.326840
1.039394,4.182890,3.852479,4.258275
1.081818,4.122240,3.858996,4.189137
1.124242,4.063014,3.863654,4.119898
1.166667,4.005419,3.866368,4.051046
1.209091,3.949638,3.867055,3.983089
1.251515,3.895824,3.865628,3.916551
1.293939,3.844105,3.861998,3.851977
1.336364,3.794586,3.856076,3.789929
1.378788,3.747350,3.847770,3.730986
1.421212,3.702463,3.836986,3.675747
1.463636,3.659972,3.823629,3.624828
1.506061,3.619906,3.807603,3.578865
1.548485,3.582284,3.788807,3.538509
1.590909,3.547110,3.767143,3.504433
1.633333,3.514379,3.742507,3.477325
1.675758,3.484073,3.714795,3.457896
1.718182,3.456171,3.683901,3.446867
1.760606,3.430640,3.649718,3.444985
1.803030,3.407444,3.612136,3.453011
1.845454,3.386541,3.571044,3.471728
1.887879,3.367884,3.526330,3.501933
1.930303,3.351423,3.477878,3.544442
1.972727,3.337107,3.425572,3.600092
2.015152,3.324881,3.369293,3.669737
2.057576,3.314689,3.308923,3.754246
2.100000,3.306473,3.244338,3.854512
