#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,3.277503,-0.618114
-2.057576,-0.800463,3.316758,-0.604084
-2.015152,-0.705422,3.354101,-0.575763
-1.972727,-0.608347,3.389673,-0.534014
-1.930303,-0.509183,3.423611,-0.479675
-1.887879,-0.407874,3.456045,-0.413570
-1.845454,-0.304368,3.487102,-0.336505
-1.803030,-0.198617,3.516901,-0.249267
-1.760606,-0.090572,3.545558,-0.152624
-1.718182,0.019807,3.573183,-0.047326
-1.675758,0.132558,3.599882,0.065896
-1.633333,0.247712,3.625754,0.186325
-1.590909,0.365292,3.650894,0.313267
-1.548485,0.485314,3.675392,0.446044
-1.506061,0.607785,3.699331,0.583999
-1.463636,0.732699,3.722793,0.726489
-1.421212,0.860039,3.745849,0.872890
-1.378788,0.989775,3.768570,1.022600
-1.336364,1.121859,3.791019,1.175032
-1.293939,1.256226,3.813256,1.329618
-1.251515,1.392794,3.835332,1.485807
-1.209091,1.531457,3.857297,1.643069
-1.166667,1.672086,3.879193,1.800888
-1.124242,1.814529,3.901060,1.958771
-1.081818,1.958604,3.922928,2.116241
-1.039394,2.104102,3.944828,2.272839
-0.996970,2.250782,3.966779,2.428123
-0.954545,2.398373,3.988801,2.581674
-0.912121,2.546567,4.010905,2.733084
-0.869697,2.695027,4.033098,2.881970
-0.827273,2.843378,4.055383,3.027963
-0.784849,2.991211,4.077755,3.170714
-0.742424,3.138085,4.100206,3.309892
-0.700000,3.283527,4.122723,3.445184
-0.657576,3.427035,4.145287,3.576295
-0.615152,3.568081,4.167874,3.702948
-0.572727,3.706114,4.190454,3.824887
-0.530303,3.840568,4.212994,3.941869
-0.487879,3.970864,4.235454,4.053675
-0.445455,4.096423,4.257790,4.160098
-0.403030,4.216666,4.279952,4.260956
-0.360606,4.331031,4.301884,4.356080
-0.318182,4.438973,4.323527,4.445322
-0.275758,4.539979,4.344815,4.528551
-0.233333,4.633576,4.365679,4.605653
-0.190909,4.719338,4.386042,4.676537
-0.148485,4.796898,4.405824,4.741124
-0.106061,4.865948,4.424938,4.799357
-0.063636,4.926257,4.443295,4.851198
-0.021212,4.977664,4.460797,4.896624
0.021212,5.020088,4.477344,4.935631
0.063636,5.053529,4.492828,4.968237
0.106061,5.078069,4.507139,4.994473
0.148485,5.093867,4.520158,5.014392
0.190909,5.101157,4.531765,5.028063
0.233333,5.100244,4.541831,5.035573
0.275758,5.091495,4.550226,5.037031
0.318182,5.075337,4.556811,5.032559
0.360606,5.052243,4.561443,5.022300
0.403030,5.022727,4.563975,5.006416
0.445455,4.987332,4.564253,4.985085
0.487879,4.946621,4.562120,4.958507
0.530303,4.901174,4.557412,4.926893
0.572727,4.851568,4.549961,4.890481
0.615152,4.798384,4.539593,4.849520
0.657576,4.742187,4.526129,4.804282
0.700000,4.683527,4.509386,4.755056
0.742424,4.622933,4.489174,4.702147
0.784849,4.560908,4.465300,4.645881
0.827273,4.497923,4.437562,4.586601
0.869697,4.434421,4.405758,4.524668
0.912121,4.370810,4.369677,4.460462
0.954545,4.307464,4.329104,4.394381
0.996970,4.244721,4.283820,4.326840
1.039394,4.182890,4.233598,4.258275
1.081818,4.122240,4.178209,4.189137
1.124242,4.063014,4.117417,4.119898
1.166667,4.005419,4.050982,4.051046
1.209091,3.949638,3.978657,3.983089
1.251515,3.895824,3.900191,3.916551
1.293939,3.844105,3.815328,3.851977
1.336364,3.794586,3.723807,3.789929
1.378788,3.747350,3.625362,3.730986
1.421212,3.702463,3.519719,3.675747
1.463636,3.659972,3.406604,3.624828
1.506061,3.619906,3.285733,3.578865
1.548485,3.582284,3.156820,3.538509
1.590909,3.547110,3.019572,3.504433
1.633333,3.514379,2.873692,3.477325
1.675758,3.484073,2.718877,3.457896
1.718182,3.456171,2.554819,3.446867
1.760606,3.430640,2.381205,3.444985
1.803030,3.407444,2.197717,3.453011
1.845454,3.386541,2.004033,3.471728
1.887879,3.367884,1.799822,3.501933
1.930303,3.351423,1.584752,3.544442
1.972727,3.337107,1.358484,3.600092
2.015152,3.324881,1.120673,3.669737
2.057576,3.314689,0.870973,3.754246
2.100000,3.306473,0.609026,3.854512
