#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,1.840295,-0.618114
-2.057576,-0.800463,1.905208,-0.604084
-2.015152,-0.705422,1.969789,-0.575763
-1.972727,-0.608347,2.034004,-0.534014
-1.930303,-0.509183,2.097822,-0.479675
-1.887879,-0.407874,2.161211,-0.413570
-1.845454,-0.304368,2.224141,-0.336505
-1.803030,-0.198617,2.286580,-0.249267
-1.760606,-0.090572,2.348499,-0.152624
-1.718182,0.019807,2.409869,-0.047326
-1.675758,0.132558,2.470663,0.065896
-1.633333,0.247712,2.530851,0.186325
-1.590909,0.365292,2.590408,0.313267
-1.548485,0.485314,2.649305,0.446044
-1.506061,0.607785,2.707519,0.583999
-1.463636,0.732699,2.765023,0.726489
-1.421212,0.860039,2.821793,0.872890
-1.378788,0.989775,2.877805,1.022600
-1.336364,1.121859,2.933035,1.175032
-1.293939,1.256226,2.987461,1.329618
-1.251515,1.392794,3.041061,1.485807
-1.209091,1.531457,3.093813,1.643069
-1.166667,1.672086,3.145697,1.800888
-1.124242,1.814529,3.196692,1.958771
-1.081818,1.958604,3.246778,2.116241
-1.039394,2.104102,3.295937,2.272839
-0.996970,2.250782,3.344150,2.428123
-0.954545,2.398373,3.391400,2.581674
-0.912121,2.546567,3.437670,2.733084
-0.869697,2.695027,3.482943,2.881970
-0.827273,2.843378,3.527203,3.027963
-0.784849,2.991211,3.570436,3.170714
-0.742424,3.138085,3.612626,3.309892
-0.700000,3.283527,3.653760,3.445184
-0.657576,3.427035,3.693824,3.576295
-0.615152,3.568081,3.732807,3.702948
-0.572727,3.706114,3.770695,3.824887
-0.530303,3.840568,3.807478,3.941869
-0.487879,3.970864,3.843144,4.053675
-0.445455,4.096423,3.877684,4.160098
-0.403030,4.216666,3.911088,4.260956
-0.360606,4.331031,3.943347,4.356080
-0.318182,4.438973,3.974453,4.445322
-0.275758,4.539979,4.004397,4.528551
-0.233333,4.633576,4.033175,4.605653
-0.190909,4.719338,4.060778,4.676537
-0.148485,4.796898,4.087201,4.741124
-0.106061,4.865948,4.112440,4.799357
-0.063636,4.926257,4.136488,4.851198
-0.021212,4.977664,4.159344,4.896624
0.021212,5.020088,4.181003,4.935631
0.063636,5.053529,4.201463,4.968237
0.106061,5.078069,4.220722,4.994473
0.148485,5.093867,4.238778,5.014392
0.190909,5.101157,4.255631,5.028063
0.233333,5.100244,4.271281,5.035573
0.275758,5.091495,4.285728,5.037031
0.318182,5.075337,4.298974,5.032559
0.360606,5.052243,4.311020,5.022300
0.403030,5.022727,4.321869,5.006416
0.445455,4.987332,4.331524,4.985085
0.487879,4.946621,4.339988,4.958507
0.530303,4.901174,4.347266,4.926893
0.572727,4.851568,4.353362,4.890481
0.615152,4.798384,4.358284,4.849520
0.657576,4.742187,4.362034,4.804282
0.700000,4.683527,4.364624,4.755056
0.742424,4.622933,4.366057,4.702147
0.784849,4.560908,4.366344,4.645881
0.827273,4.497923,4.365492,4.586601
0.869697,4.434421,4.363511,4.524668
0.912121,4.370810,4.360412,4.460462
0.954545,4.307464,4.356203,4.394381
0.996970,4.244721,4.350899,4.326840
1.039394,4.182890,4.344508,4.258275
1.081818,4.122240,4.337044,4.189137
1.124242,4.063014,4.328521,4.119898
1.166667,4.005419,4.318952,4.051046
1.209091,3.949638,4.308352,3.983089
1.251515,3.895824,4.296734,3.916551
1.293939,3.844105,4.284116,3.851977
1.336364,3.794586,4.270513,3.789929
1.378788,3.747350,4.255942,3.730986
1.421212,3.702463,4.240422,3.675747
1.463636,3.659972,4.223969,3.624828
1.506061,3.619906,4.206603,3.578865
1.548485,3.582284,4.188343,3.538509
1.590909,3.547110,4.169209,3.504433
1.633333,3.514379,4.149222,3.477325
1.675758,3.484073,4.128403,3.457896
1.718182,3.456171,4.106774,3.446867
1.760606,3.430640,4.084358,3.444985
1.803030,3.407444,4.061177,3.453011
1.845454,3.386541,4.037256,3.471728
1.887879,3.367884,4.012619,3.501933
1.930303,3.351423,3.987292,3.544442
1.972727,3.337107,3.961298,3.600092
2.015152,3.324881,3.934667,3.669737
2.057576,3.314689,3.907423,3.754246
2.100000,3.306473,3.879595,3.854512
