#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,1.025895,-0.618114
-2.057576,-0.800463,1.090188,-0.604084
-2.015152,-0.705422,1.154056,-0.575763
-1.972727,-0.608347,1.217423,-0.534014
-1.930303,-0.509183,1.280217,-0.479675
-1.887879,-0.407874,1.342369,-0.413570
-1.845454,-0.304368,1.403811,-0.336505
-1.803030,-0.198617,1.464479,-0.249267
-1.760606,-0.090572,1.524312,-0.152624
-1.718182,0.019807,1.583252,-0.047326
-1.675758,0.132558,1.641240,0.065896
-1.633333,0.247712,1.698225,0.186325
-1.590909,0.365292,1.754155,0.313267
-1.548485,0.485314,1.808982,0.446044
-1.506061,0.607785,1.862660,0.583999
-1.463636,0.732699,1.915146,0.726489
-1.421212,0.860039,1.966400,0.872890
-1.378788,0.989775,2.016385,1.022600
-1.336364,1.121859,2.065066,1.175032
-1.293939,1.256226,2.112409,1.329618
-1.251515,1.392794,2.158386,1.485807
-1.209091,1.531457,2.202970,1.643069
-1.166667,1.672086,2.246136,1.800888
-1.124242,1.814529,2.287863,1.958771
-1.081818,1.958604,2.328133,2.116241
-1.039394,2.104102,2.366927,2.272839
-0.996970,2.250782,2.404233,2.428123
-0.954545,2.398373,2.440041,2.581674
-0.912121,2.546567,2.474342,2.733084
-0.869697,2.695027,2.507129,2.881970
-0.827273,2.843378,2.538401,3.027963
-0.784849,2.991211,2.568156,3.170714
-0.742424,3.138085,2.596398,3.309892
-0.700000,3.283527,2.623131,3.445184
-0.657576,3.427035,2.648363,3.576295
-0.615152,3.568081,2.672104,3.702948
-0.572727,3.706114,2.694368,3.824887
-0.530303,3.840568,2.715170,3.941869
-0.487879,3.970864,2.734529,4.053675
-0.445455,4.096423,2.752465,4.160098
-0.403030,4.216666,2.769001,4.260956
-0.360606,4.331031,2.784166,4.356080
-0.318182,4.438973,2.797987,4.445322
-0.275758,4.539979,2.810496,4.528551
-0.233333,4.633576,2.821728,4.605653
-0.190909,4.719338,2.831719,4.676537
-0.148485,4.796898,2.840510,4.741124
-0.106061,4.865948,2.848142,4.799357
-0.063636,4.926257,2.854661,4.851198
-0.021212,4.977664,2.860115,4.896624
0.021212,5.020088,2.864552,4.935631
0.063636,5.053529,2.868028,4.968237
0.106061,5.078069,2.870596,4.994473
0.148485,5.093867,2.872317,5.014392
0.190909,5.101157,2.873250,5.028063
0.233333,5.100244,2.873460,5.035573
0.275758,5.091495,2.873012,5.037031
0.318182,5.075337,2.871975,5.032559
0.360606,5.052243,2.870422,5.022300
0.403030,5.022727,2.868427,5.006416
0.445455,4.987332,2.866066,4.985085
0.487879,4.946621,2.863420,4.958507
0.530303,4.901174,2.860570,4.926893
0.572727,4.851568,2.857601,4.890481
0.615152,4.798384,2.854602,4.849520
0.657576,4.742187,2.851662,4.804282
0.700000,4.683527,2.848875,4.755056
0.742424,4.622933,2.846335,4.702147
0.784849,4.560908,2.844142,4.645881
0.827273,4.497923,2.842397,4.586601
0.869697,4.434421,2.841203,4.524668
0.912121,4.370810,2.840666,4.460462
0.954545,4.307464,2.840895,4.394381
0.996970,4.244721,2.842002,4.326840
1.039394,4.182890,2.844101,4.258275
1.081818,4.122240,2.847310,4.189137
1.124242,4.063014,2.851747,4.119898
1.166667,4.005419,2.857535,4.051046
1.209091,3.949638,2.864800,3.983089
1.251515,3.895824,2.873668,3.916551
1.293939,3.844105,2.884270,3.851977
1.336364,3.794586,2.896739,3.789929
1.378788,3.747350,2.911210,3.730986
1.421212,3.702463,2.927822,3.675747
1.463636,3.659972,2.946716,3.624828
1.506061,3.619906,2.968035,3.578865
1.548485,3.582284,2.991926,3.538509
1.590909,3.547110,3.018537,3.504433
1.633333,3.514379,3.048021,3.477325
1.675758,3.484073,3.080530,3.457896
1.718182,3.456171,3.116223,3.446867
1.760606,3.430640,3.155260,3.444985
1.803030,3.407444,3.197800,3.453011
1.845454,3.386541,3.244012,3.471728
1.887879,3.367884,3.294060,3.501933
1.930303,3.351423,3.348118,3.544442
1.972727,3.337107,3.406355,3.600092
2.015152,3.324881,3.468950,3.669737
2.057576,3.314689,3.536078,3.754246
2.100000,3.306473,3.607923,3.854512
