#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,0.898234,-0.588168
-2.057576,-0.800463,0.964426,-0.584298
-2.015152,-0.705422,1.029768,-0.566124
-1.972727,-0.608347,1.094259,-0.534465
-1.930303,-0.509183,1.157901,-0.490120
-1.887879,-0.407874,1.220694,-0.433877
-1.845454,-0.304368,1.282639,-0.366501
-1.803030,-0.198617,1.343736,-0.288745
-1.760606,-0.090572,1.403987,-0.201345
-1.718182,0.019807,1.463391,-0.105017
-1.675758,0.132558,1.521951,-0.000465
-1.633333,0.247712,1.579667,0.111627
-1.590909,0.365292,1.636540,0.230589
-1.548485,0.485314,1.692572,0.355770
-1.506061,0.607785,1.747764,0.486533
-1.463636,0.732699,1.802117,0.622261
-1.421212,0.860039,1.855633,0.762348
-1.378788,0.989775,1.908314,0.906210
-1.336364,1.121859,1.960161,1.053278
-1.293939,1.256226,2.011176,1.202997
-1.251515,1.392794,2.061361,1.354832
-1.209091,1.531457,2.110717,1.508263
-1.166667,1.672086,2.159247,1.662786
-1.124242,1.814529,2.206953,1.817914
-1.081818,1.958604,2.253837,1.973177
-1.039394,2.104102,2.299901,2.128122
-0.996970,2.250782,2.345148,2.282311
-0.954545,2.398373,2.389580,2.435323
-0.912121,2.546567,2.433200,2.586755
-0.869697,2.695027,2.476010,2.736217
-0.827273,2.843378,2.518013,2.883341
-0.784849,2.991211,2.559211,3.027770
-0.742424,3.138085,2.599608,3.169168
-0.700000,3.283527,2.639207,3.307212
-0.657576,3.427035,2.678010,3.441598
-0.615152,3.568081,2.716021,3.572038
-0.572727,3.706114,2.753243,3.698258
-0.530303,3.840568,2.789679,3.820006
-0.487879,3.970864,2.825333,3.937041
-0.445455,4.096423,2.860207,4.049141
-0.403030,4.216666,2.894306,4.156101
-0.360606,4.331031,2.927634,4.257731
-0.318182,4.438973,2.960193,4.353861
-0.275758,4.539979,2.991988,4.444331
-0.233333,4.633576,3.023022,4.529005
-0.190909,4.719338,3.053300,4.607759
-0.148485,4.796898,3.082826,4.680485
-0.106061,4.865948,3.111603,4.747094
-0.063636,4.926257,3.139637,4.807514
-0.021212,4.977664,3.166931,4.861688
0.021212,5.020088,3.193489,4.909575
0.063636,5.053529,3.219317,4.951150
0.106061,5.078069,3.244418,4.986409
0.148485,5.093867,3.268798,5.015359
0.190909,5.101157,3.292461,5.038026
0.233333,5.100244,3.315412,5.054455
0.275758,5.091495,3.337655,5.064702
0.318182,5.075337,3.359196,5.068843
0.360606,5.052243,3.380041,5.066972
0.403030,5.022727,3.400193,5.059196
0.445455,4.987332,3.419659,5.045641
0.487879,4.946621,3.438443,5.026449
0.530303,4.901174,3.456552,5.001778
0.572727,4.851568,3.473989,4.971802
0.615152,4.798384,3.490762,4.936713
0.657576,4.742187,3.506876,4.896719
0.700000,4.683527,3.522337,4.852043
0.742424,4.622933,3.537150,4.802929
0.784849,4.560908,3.551321,4.749632
0.827273,4.497923,3.564856,4.692429
0.869697,4.434421,3.577762,4.631606
0.912121,4.370810,3.590044,4.567473
0.954545,4.307464,3.601710,4.500355
0.996970,4.244721,3.612764,4.430590
1.039394,4.182890,3.623214,4.358535
1.081818,4.122240,3.633066,4.284564
1.124242,4.063014,3.642327,4.209066
1.166667,4.005419,3.651004,4.132449
1.209091,3.949638,3.659102,4.055136
1.251515,3.895824,3.666630,3.977563
1.293939,3.844105,3.673594,3.900191
1.336364,3.794586,3.680000,3.823489
1.378788,3.747350,3.685858,3.747947
1.421212,3.702463,3.691172,3.674072
1.463636,3.659972,3.695951,3.602385
1.506061,3.619906,3.700202,3.533424
1.548485,3.582284,3.703932,3.467746
1.590909,3.547110,3.707150,3.405921
1.633333,3.514379,3.709861,3.348539
1.675758,3.484073,3.712076,3.296206
1.718182,3.456171,3.713800,3.249540
1.760606,3.430640,3.715042,3.209181
1.803030,3.407444,3.715811,3.175784
1.845454,3.386541,3.716113,3.150019
1.887879,3.367884,3.715958,3.132574
1.930303,3.351423,3.715352,3.124154
1.972727,3.337107,3.714306,3.125478
2.015152,3.324881,3.712826,3.137285
2.057576,3.314689,3.710922,3.160328
2.100000,3.306473,3.708602,3.195377
