#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,4.909776,-0.588168
-2.057576,-0.800463,4.820704,-0.584298
-2.015152,-0.705422,4.740519,-0.566124
-1.972727,-0.608347,4.668815,-0.534465
-1.930303,-0.509183,4.605196,-0.490120
-1.887879,-0.407874,4.549272,-0.433877
-1.845454,-0.304368,4.500661,-0.366501
-1.803030,-0.198617,4.458987,-0.288745
-1.760606,-0.090572,4.423884,-0.201345
-1.718182,0.019807,4.394990,-0.105017
-1.675758,0.132558,4.371952,-0.000465
-1.633333,0.247712,4.354424,0.111627
-1.590909,0.365292,4.342068,0.230589
-1.548485,0.485314,4.334552,0.355770
-1.506061,0.607785,4.331553,0.486533
-1.463636,0.732699,4.332751,0.622261
-1.421212,0.860039,4.337840,0.762348
-1.378788,0.989775,4.346515,0.906210
-1.336364,1.121859,4.358482,1.053278
-1.293939,1.256226,4.373454,1.202997
-1.251515,1.392794,4.391149,1.354832
-1.209091,1.531457,4.411294,1.508263
-1.166667,1.672086,4.433623,1.662786
-1.124242,1.814529,4.457878,1.817914
-1.081818,1.958604,4.483807,1.973177
-1.039394,2.104102,4.511165,2.128122
-0.996970,2.250782,4.539716,2.282311
-0.954545,2.398373,4.569230,2.435323
-0.912121,2.546567,4.599485,2.586755
-0.869697,2.695027,4.630266,2.736217
-0.827273,2.843378,4.661363,2.883341
-0.784849,2.991211,4.692578,3.027770
-0.742424,3.138085,4.723717,3.169168
-0.700000,3.283527,4.754593,3.307212
-0.657576,3.427035,4.785028,3.441598
-0.615152,3.568081,4.814851,3.572038
-0.572727,3.706114,4.843897,3.698258
-0.530303,3.840568,4.872008,3.820006
-0.487879,3.970864,4.899036,3.937041
-0.445455,4.096423,4.924838,4.049141
-0.403030,4.216666,4.949278,4.156101
-0.360606,4.331031,4.972229,4.257731
-0.318182,4.438973,4.993570,4.353861
-0.275758,4.539979,5.013187,4.444331
-0.233333,4.633576,5.030975,4.529005
-0.190909,4.719338,5.046835,4.607759
-0.148485,4.796898,5.060675,4.680485
-0.106061,4.865948,5.072411,4.747094
-0.063636,4.926257,5.081965,4.807514
-0.021212,4.977664,5.089268,4.861688
0.021212,5.020088,5.094257,4.909575
0.063636,5.053529,5.096879,4.951150
0.106061,5.078069,5.097083,4.986409
0.148485,5.093867,5.094829,5.015359
0.190909,5.101157,5.090085,5.038026
0.233333,5.100244,5.082823,5.054455
0.275758,5.091495,5.073026,5.064702
0.318182,5.075337,5.060681,5.068843
0.360606,5.052243,5.045784,5.066972
0.403030,5.022727,5.028338,5.059196
0.445455,4.987332,5.008353,5.045641
0.487879,4.946621,4.985846,5.026449
0.530303,4.901174,4.960843,5.001778
0.572727,4.851568,4.933375,4.971802
0.615152,4.798384,4.903481,4.936713
0.657576,4.742187,4.871209,4.896719
0.700000,4.683527,4.836611,4.852043
0.742424,4.622933,4.799749,4.802929
0.784849,4.560908,4.760691,4.749632
0.827273,4.497923,4.719512,4.692429
0.869697,4.434421,4.676296,4.631606
0.912121,4.370810,4.631134,4.567473
0.954545,4.307464,4.584121,4.500355
0.996970,4.244721,4.535363,4.430590
1.039394,4.182890,4.484972,4.358535
1.081818,4.122240,4.433066,4.284564
1.124242,4.063014,4.379773,4.209066
1.166667,4.005419,4.325226,4.132449
1.209091,3.949638,4.269566,4.055136
1.251515,3.895824,4.212941,3.977563
1.293939,3.844105,4.155508,3.900191
1.336364,3.794586,4.097428,3.823489
1.378788,3.747350,4.038872,3.747947
1.421212,3.702463,3.980017,3.674072
1.463636,3.659972,3.921048,3.602385
1.506061,3.619906,3.862156,3.533424
1.548485,3.582284,3.803541,3.467746
1.590909,3.547110,3.745410,3.405921
1.633333,3.514379,3.687975,3.348539
1.675758,3.484073,3.631458,3.296206
1.718182,3.456171,3.576088,3.249540
1.760606,3.430640,3.522098,3.209181
1.803030,3.407444,3.469734,3.175784
1.845454,3.386541,3.419244,3.150019
1.887879,3.367884,3.370885,3.132574
1.930303,3.351423,3.324922,3.124154
1.972727,3.337107,3.281628,3.125478
2.015152,3.324881,3.241281,3.137285
2.057576,3.314689,3.204167,3.160328
2.100000,3.306473,3.170581,3.195377
