#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,-0.313068,-0.588168
-2.057576,-0.800463,-0.191457,-0.584298
-2.015152,-0.705422,-0.070704,-0.566124
-1.972727,-0.608347,0.049072,-0.534465
-1.930303,-0.509183,0.167753,-0.490120
-1.887879,-0.407874,0.285228,-0.433877
-1.845454,-0.304368,0.401387,-0.366501
-1.803030,-0.198617,0.516126,-0.288745
-1.760606,-0.090572,0.629344,-0.201345
-1.718182,0.019807,0.740943,-0.105017
-1.675758,0.132558,0.850829,-0.000465
-1.633333,0.247712,0.958912,0.111627
-1.590909,0.365292,1.065106,0.230589
-1.548485,0.485314,1.169327,0.355770
-1.506061,0.607785,1.271497,0.486533
-1.463636,0.732699,1.371542,0.622261
-1.421212,0.860039,1.469388,0.762348
-1.378788,0.989775,1.564969,0.906210
-1.336364,1.121859,1.658220,1.053278
-1.293939,1.256226,1.749081,1.202997
-1.251515,1.392794,1.837495,1.354832
-1.209091,1.531457,1.923410,1.508263
-1.166667,1.672086,2.006776,1.662786
-1.124242,1.814529,2.087547,1.817914
-1.081818,1.958604,2.165683,1.973177
-1.039394,2.104102,2.241144,2.128122
-0.996970,2.250782,2.313897,2.282311
-0.954545,2.398373,2.383911,2.435323
-0.912121,2.546567,2.451159,2.586755
-0.869697,2.695027,2.515617,2.736217
-0.827273,2.843378,2.577268,2.883341
-0.784849,2.991211,2.636093,3.027770
-0.742424,3.138085,2.692082,3.169168
-0.700000,3.283527,2.745227,3.307212
-0.657576,3.427035,2.795522,3.441598
-0.615152,3.568081,2.842968,3.572038
-0.572727,3.706114,2.887566,3.698258
-0.530303,3.840568,2.929323,3.820006
-0.487879,3.970864,2.968250,3.937041
-0.445455,4.096423,3.004361,4.049141
-0.403030,4.216666,3.037673,4.156101
-0.360606,4.331031,3.068207,4.257731
-0.318182,4.438973,3.095990,4.353861
-0.275758,4.539979,3.121049,4.444331
-0.233333,4.633576,3.143419,4.529005
-0.190909,4.719338,3.163133,4.607759
-0.148485,4.796898,3.180234,4.680485
-0.106061,4.865948,3.194764,4.747094
-0.063636,4.926257,3.206772,4.807514
-0.021212,4.977664,3.216308,4.861688
0.021212,5.020088,3.223426,4.909575
0.063636,5.053529,3.228187,4.951150
0.106061,5.078069,3.230652,4.986409
0.148485,5.093867,3.230887,5.015359
0.190909,5.101157,3.228963,5.038026
0.233333,5.100244,3.224952,5.054455
0.275758,5.091495,3.218931,5.064702
0.318182,5.075337,3.210983,5.068843
0.360606,5.052243,3.201191,5.066972
0.403030,5.022727,3.189644,5.059196
0.445455,4.987332,3.176434,5.045641
0.487879,4.946621,3.161656,5.026449
0.530303,4.901174,3.145411,5.001778
0.572727,4.851568,3.127802,4.971802
0.615152,4.798384,3.108935,4.936713
0.657576,4.742187,3.088922,4.896719
0.700000,4.683527,3.067875,4.852043
0.742424,4.622933,3.045916,4.802929
0.784849,4.560908,3.023163,4.749632
0.827273,4.497923,2.999745,4.692429
0.869697,4.434421,2.975788,4.631606
0.912121,4.370810,2.951427,4.567473
0.954545,4.307464,2.926799,4.500355
0.996970,4.244721,2.902043,4.430590
1.039394,4.182890,2.877305,4.358535
1.081818,4.122240,2.852731,4.284564
1.124242,4.063014,2.828474,4.209066
1.166667,4.005419,2.804688,4.132449
1.209091,3.949638,2.781534,4.055136
1.251515,3.895824,2.759173,3.977563
1.293939,3.844105,2.737772,3.900191
1.336364,3.794586,2.717502,3.823489
1.378788,3.747350,2.698536,3.747947
1.421212,3.702463,2.681052,3.674072
1.463636,3.659972,2.665230,3.602385
1.506061,3.619906,2.651258,3.533424
1.548485,3.582284,2.639323,3.467746
1.590909,3.547110,2.629616,3.405921
1.633333,3.514379,2.622336,3.348539
1.675758,3.484073,2.617682,3.296206
1.718182,3.456171,2.615858,3.249540
1.760606,3.430640,2.617070,3.209181
1.803030,3.407444,2.621531,3.175784
1.845454,3.386541,2.629454,3.150019
1.887879,3.367884,2.641059,3.132574
1.930303,3.351423,2.656568,3.124154
1.972727,3.337107,2.676205,3.125478
2.015152,3.324881,2.700203,3.137285
2.057576,3.314689,2.728794,3.160328
2.100000,3.306473,2.762214,3.195377
