#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,2.444868,-0.588168
-2.057576,-0.800463,2.480093,-0.584298
-2.015152,-0.705422,2.517373,-0.566124
-1.972727,-0.608347,2.556563,-0.534465
-1.930303,-0.509183,2.597521,-0.490120
-1.887879,-0.407874,2.640108,-0.433877
-1.845454,-0.304368,2.684184,-0.366501
-1.803030,-0.198617,2.729615,-0.288745
-1.760606,-0.090572,2.776268,-0.201345
-1.718182,0.019807,2.824015,-0.105017
-1.675758,0.132558,2.872728,-0.000465
-1.633333,0.247712,2.922283,0.111627
-1.590909,0.365292,2.972558,0.230589
-1.548485,0.485314,3.023433,0.355770
-1.506061,0.607785,3.074792,0.486533
-1.463636,0.732699,3.126522,0.622261
-1.421212,0.860039,3.178511,0.762348
-1.378788,0.989775,3.230650,0.906210
-1.336364,1.121859,3.282834,1.053278
-1.293939,1.256226,3.334959,1.202997
-1.251515,1.392794,3.386924,1.354832
-1.209091,1.531457,3.438632,1.508263
-1.166667,1.672086,3.489986,1.662786
-1.124242,1.814529,3.540895,1.817914
-1.081818,1.958604,3.591267,1.973177
-1.039394,2.104102,3.641016,2.128122
-0.996970,2.250782,3.690055,2.282311
-0.954545,2.398373,3.738303,2.435323
-0.912121,2.546567,3.785681,2.586755
-0.869697,2.695027,3.832111,2.736217
-0.827273,2.843378,3.877519,2.883341
-0.784849,2.991211,3.921833,3.027770
-0.742424,3.138085,3.964983,3.169168
-0.700000,3.283527,4.006905,3.307212
-0.657576,3.427035,4.047532,3.441598
-0.615152,3.568081,4.086804,3.572038
-0.572727,3.706114,4.124663,3.698258
-0.530303,3.840568,4.161052,3.820006
-0.487879,3.970864,4.195920,3.937041
-0.445455,4.096423,4.229212,4.049141
-0.403030,4.216666,4.260884,4.156101
-0.360606,4.331031,4.290888,4.257731
-0.318182,4.438973,4.319181,4.353861
-0.275758,4.539979,4.345726,4.444331
-0.233333,4.633576,4.370481,4.529005
-0.190909,4.719338,4.393414,4.607759
-0.148485,4.796898,4.414492,4.680485
-0.106061,4.865948,4.433685,4.747094
-0.063636,4.926257,4.450967,4.807514
-0.021212,4.977664,4.466311,4.861688
0.021212,5.020088,4.479698,4.909575
0.063636,5.053529,4.491107,4.951150
0.106061,5.078069,4.500523,4.986409
0.148485,5.093867,4.507930,5.015359
0.190909,5.101157,4.513319,5.038026
0.233333,5.100244,4.516680,5.054455
0.275758,5.091495,4.518006,5.064702
0.318182,5.075337,4.517297,5.068843
0.360606,5.052243,4.514549,5.066972
0.403030,5.022727,4.509764,5.059196
0.445455,4.987332,4.502949,5.045641
0.487879,4.946621,4.494109,5.026449
0.530303,4.901174,4.483254,5.001778
0.572727,4.851568,4.470398,4.971802
0.615152,4.798384,4.455554,4.936713
0.657576,4.742187,4.438741,4.896719
0.700000,4.683527,4.419978,4.852043
0.742424,4.622933,4.399289,4.802929
0.784849,4.560908,4.376698,4.749632
0.827273,4.497923,4.352236,4.692429
0.869697,4.434421,4.325932,4.631606
0.912121,4.370810,4.297819,4.567473
0.954545,4.307464,4.267935,4.500355
0.996970,4.244721,4.236316,4.430590
1.039394,4.182890,4.203005,4.358535
1.081818,4.122240,4.168046,4.284564
1.124242,4.063014,4.131485,4.209066
1.166667,4.005419,4.093372,4.132449
1.209091,3.949638,4.053759,4.055136
1.251515,3.895824,4.012700,3.977563
1.293939,3.844105,3.970251,3.900191
1.336364,3.794586,3.926472,3.823489
1.378788,3.747350,3.881427,3.747947
1.421212,3.702463,3.835181,3.674072
1.463636,3.659972,3.787799,3.602385
1.506061,3.619906,3.739355,3.533424
1.548485,3.582284,3.689919,3.467746
1.590909,3.547110,3.639568,3.405921
1.633333,3.514379,3.588379,3.348539
1.675758,3.484073,3.536434,3.296206
1.718182,3.456171,3.483816,3.249540
1.760606,3.430640,3.430610,3.209181
1.803030,3.407444,3.376907,3.175784
1.845454,3.386541,3.322796,3.150019
1.887879,3.367884,3.268372,3.132574
1.930303,3.351423,3.213731,3.124154
1.972727,3.337107,3.158973,3.125478
2.015152,3.324881,3.104201,3.137285
2.057576,3.314689,3.049517,3.160328
2.100000,3.306473,2.995029,3.195377
