#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,1.364605,-0.533806
-2.057576,-0.800463,1.387066,-0.548434
-2.015152,-0.705422,1.412878,-0.546564
-1.972727,-0.608347,1.441853,-0.529140
-1.930303,-0.509183,1.473805,-0.497089
-1.887879,-0.407874,1.508553,-0.451315
-1.845454,-0.304368,1.545919,-0.392707
-1.803030,-0.198617,1.585728,-0.322129
-1.760606,-0.090572,1.627810,-0.240428
-1.718182,0.019807,1.671997,-0.148434
-1.675758,0.132558,1.718125,-0.046952
-1.633333,0.247712,1.766036,0.063230
-1.590909,0.365292,1.815572,0.181341
-1.548485,0.485314,1.866580,0.306635
-1.506061,0.607785,1.918912,0.438382
-1.463636,0.732699,1.972422,0.575872
-1.421212,0.860039,2.026967,0.718415
-1.378788,0.989775,2.082410,0.865341
-1.336364,1.121859,2.138615,1.016001
-1.293939,1.256226,2.195451,1.169762
-1.251515,1.392794,2.252790,1.326014
-1.209091,1.531457,2.310509,1.484165
-1.166667,1.672086,2.368486,1.643641
-1.124242,1.814529,2.426606,1.803893
-1.081818,1.958604,2.484755,1.964386
-1.039394,2.104102,2.542822,2.124607
-0.996970,2.250782,2.600702,2.284063
-0.954545,2.398373,2.658293,2.442280
-0.912121,2.546567,2.715496,2.598805
-0.869697,2.695027,2.772214,2.753201
-0.827273,2.843378,2.828357,2.905056
-0.784849,2.991211,2.883836,3.053972
-0.742424,3.138085,2.938567,3.199574
-0.700000,3.283527,2.992468,3.341507
-0.657576,3.427035,3.045463,3.479433
-0.615152,3.568081,3.097478,3.613037
-0.572727,3.706114,3.148443,3.742020
-0.530303,3.840568,3.198290,3.866107
-0.487879,3.970864,3.246957,3.985038
-0.445455,4.096423,3.294385,4.098576
-0.403030,4.216666,3.340517,4.206501
-0.360606,4.331031,3.385302,4.308615
-0.318182,4.438973,3.428691,4.404739
-0.275758,4.539979,3.470639,4.494713
-0.233333,4.633576,3.511105,4.578397
-0.190909,4.719338,3.550050,4.655670
-0.148485,4.796898,3.587440,4.726432
-0.106061,4.865948,3.623246,4.790601
-0.063636,4.926257,3.657439,4.848117
-0.021212,4.977664,3.689996,4.898937
0.021212,5.020088,3.720898,4.943038
0.063636,5.053529,3.750128,4.980420
0.106061,5.078069,3.777673,5.011098
0.148485,5.093867,3.803524,5.035109
0.190909,5.101157,3.827677,5.052510
0.233333,5.100244,3.850129,5.063375
0.275758,5.091495,3.870881,5.067802
0.318182,5.075337,3.889940,5.065905
0.360606,5.052243,3.907313,5.057819
0.403030,5.022727,3.923013,5.043699
0.445455,4.987332,3.937057,5.023719
0.487879,4.946621,3.949464,4.998072
0.530303,4.901174,3.960258,4.966972
0.572727,4.851568,3.969464,4.930652
0.615152,4.798384,3.977114,4.889365
0.657576,4.742187,3.983242,4.843383
0.700000,4.683527,3.987885,4.792998
0.742424,4.622933,3.991085,4.738521
0.784849,4.560908,3.992886,4.680284
0.827273,4.497923,3.993336,4.618638
0.869697,4.434421,3.992488,4.553953
0.912121,4.370810,3.990398,4.486619
0.954545,4.307464,3.987124,4.417046
0.996970,4.244721,3.982730,4.345664
1.039394,4.182890,3.977282,4.272921
1.081818,4.122240,3.970848,4.199286
1.124242,4.063014,3.963504,4.125247
1.166667,4.005419,3.955327,4.051314
1.209091,3.949638,3.946397,3.978013
1.251515,3.895824,3.936799,3.905890
1.293939,3.844105,3.926619,3.835514
1.336364,3.794586,3.915951,3.767469
1.378788,3.747350,3.904888,3.702364
1.421212,3.702463,3.893530,3.640824
1.463636,3.659972,3.881980,3.583494
1.506061,3.619906,3.870342,3.531038
1.548485,3.582284,3.858727,3.484141
1.590909,3.547110,3.847248,3.443509
1.633333,3.514379,3.836021,3.409865
1.675758,3.484073,3.825166,3.383954
1.718182,3.456171,3.814808,3.366535
1.760606,3.430640,3.805074,3.358395
1.803030,3.407444,3.796094,3.360334
1.845454,3.386541,3.788005,3.373177
1.887879,3.367884,3.780943,3.397762
1.930303,3.351423,3.775051,3.434953
1.972727,3.337107,3.770473,3.485631
2.015152,3.324881,3.767361,3.550695
2.057576,3.314689,3.765864,3.631067
2.100000,3.306473,3.766142,3.727688
