#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,0.870463,-0.533806
-2.057576,-0.800463,0.910972,-0.548434
-2.015152,-0.705422,0.953058,-0.546564
-1.972727,-0.608347,0.996625,-0.529140
-1.930303,-0.509183,1.041579,-0.497089
-1.887879,-0.407874,1.087830,-0.451315
-1.845454,-0.304368,1.135286,-0.392707
-1.803030,-0.198617,1.183860,-0.322129
-1.760606,-0.090572,1.233465,-0.240428
-1.718182,0.019807,1.284016,-0.148434
-1.675758,0.132558,1.335430,-0.046952
-1.633333,0.247712,1.387626,0.063230
-1.590909,0.365292,1.440524,0.181341
-1.548485,0.485314,1.494045,0.306635
-1.506061,0.607785,1.548113,0.438382
-1.463636,0.732699,1.602654,0.575872
-1.421212,0.860039,1.657593,0.718415
-1.378788,0.989775,1.712861,0.865341
-1.336364,1.121859,1.768387,1.016001
-1.293939,1.256226,1.824103,1.169762
-1.251515,1.392794,1.879943,1.326014
-1.209091,1.531457,1.935842,1.484165
-1.166667,1.672086,1.991737,1.643641
-1.124242,1.814529,2.047566,1.803893
-1.081818,1.958604,2.103271,1.964386
-1.039394,2.104102,2.158794,2.124607
-0.996970,2.250782,2.214077,2.284063
-0.954545,2.398373,2.269068,2.442280
-0.912121,2.546567,2.323712,2.598805
-0.869697,2.695027,2.377958,2.753201
-0.827273,2.843378,2.431758,2.905056
-0.784849,2.991211,2.485063,3.053972
-0.742424,3.138085,2.537827,3.199574
-0.700000,3.283527,2.590006,3.341507
-0.657576,3.427035,2.641557,3.479433
-0.615152,3.568081,2.692439,3.613037
-0.572727,3.706114,2.742613,3.742020
-0.530303,3.840568,2.792041,3.866107
-0.487879,3.970864,2.840687,3.985038
-0.445455,4.096423,2.888516,4.098576
-0.403030,4.216666,2.935497,4.206501
-0.360606,4.331031,2.981598,4.308615
-0.318182,4.438973,3.026790,4.404739
-0.275758,4.539979,3.071045,4.494713
-0.233333,4.633576,3.114338,4.578397
-0.190909,4.719338,3.156644,4.655670
-0.148485,4.796898,3.197941,4.726432
-0.106061,4.865948,3.238208,4.790601
-0.063636,4.926257,3.277426,4.848117
-0.021212,4.977664,3.315578,4.898937
0.021212,5.020088,3.352647,4.943038
0.063636,5.053529,3.388620,4.980420
0.106061,5.078069,3.423484,5.011098
0.148485,5.093867,3.457229,5.035109
0.190909,5.101157,3.489846,5.052510
0.233333,5.100244,3.521327,5.063375
0.275758,5.091495,3.551666,5.067802
0.318182,5.075337,3.580861,5.065905
0.360606,5.052243,3.608907,5.057819
0.403030,5.022727,3.635806,5.043699
0.445455,4.987332,3.661557,5.023719
0.487879,4.946621,3.686165,4.998072
0.530303,4.901174,3.709633,4.966972
0.572727,4.851568,3.731967,4.930652
0.615152,4.798384,3.753176,4.889365
0.657576,4.742187,3.773269,4.843383
0.700000,4.683527,3.792257,4.792998
0.742424,4.622933,3.810153,4.738521
0.784849,4.560908,3.826971,4.680284
0.827273,4.497923,3.842729,4.618638
0.869697,4.434421,3.857444,4.553953
0.912121,4.370810,3.871135,4.486619
0.954545,4.307464,3.883824,4.417046
0.996970,4.244721,3.895535,4.345664
1.039394,4.182890,3.906291,4.272921
1.081818,4.122240,3.916118,4.199286
1.124242,4.063014,3.925047,4.125247
1.166667,4.005419,3.933105,4.051314
1.209091,3.949638,3.940325,3.978013
1.251515,3.895824,3.946740,3.905890
1.293939,3.844105,3.952384,3.835514
1.336364,3.794586,3.957294,3.767469
1.378788,3.747350,3.961509,3.702364
1.421212,3.702463,3.965068,3.640824
1.463636,3.659972,3.968012,3.583494
1.506061,3.619906,3.970386,3.531038
1.548485,3.582284,3.972234,3.484141
1.590909,3.547110,3.973602,3.443509
1.633333,3.514379,3.974539,3.409865
1.675758,3.484073,3.975095,3.383954
1.718182,3.456171,3.975322,3.366535
1.760606,3.430640,3.975274,3.358395
1.803030,3.407444,3.975004,3.360334
1.845454,3.386541,3.974571,3.373177
1.887879,3.367884,3.974031,3.397762
1.930303,3.351423,3.973447,3.434953
1.972727,3.337107,3.972878,3.485631
2.015152,3.324881,3.972390,3.550695
2.057576,3.314689,3.972047,3.631067
2.100000,3.306473,3.971916,3.727688
