#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,1.059567,-0.533806
-2.057576,-0.800463,1.088651,-0.548434
-2.015152,-0.705422,1.120008,-0.546564
-1.972727,-0.608347,1.153523,-0.529140
-1.930303,-0.509183,1.189085,-0.497089
-1.887879,-0.407874,1.226580,-0.451315
-1.845454,-0.304368,1.265901,-0.392707
-1.803030,-0.198617,1.306940,-0.322129
-1.760606,-0.090572,1.349591,-0.240428
-1.718182,0.019807,1.393751,-0.148434
-1.675758,0.132558,1.439318,-0.046952
-1.633333,0.247712,1.486192,0.063230
-1.590909,0.365292,1.534275,0.181341
-1.548485,0.485314,1.583470,0.306635
-1.506061,0.607785,1.633683,0.438382
-1.463636,0.732699,1.684822,0.575872
-1.421212,0.860039,1.736795,0.718415
-1.378788,0.989775,1.789514,0.865341
-1.336364,1.121859,1.842892,1.016001
-1.293939,1.256226,1.896843,1.169762
-1.251515,1.392794,1.951283,1.326014
-1.209091,1.531457,2.006133,1.484165
-1.166667,1.672086,2.061310,1.643641
-1.124242,1.814529,2.116739,1.803893
-1.081818,1.958604,2.172342,1.964386
-1.039394,2.104102,2.228046,2.124607
-0.996970,2.250782,2.283777,2.284063
-0.954545,2.398373,2.339467,2.442280
-0.912121,2.546567,2.395045,2.598805
-0.869697,2.695027,2.450445,2.753201
-0.827273,2.843378,2.505602,2.905056
-0.784849,2.991211,2.560452,3.053972
-0.742424,3.138085,2.614936,3.199574
-0.700000,3.283527,2.668992,3.341507
-0.657576,3.427035,2.722564,3.479433
-0.615152,3.568081,2.775595,3.613037
-0.572727,3.706114,2.828032,3.742020
-0.530303,3.840568,2.879822,3.866107
-0.487879,3.970864,2.930916,3.985038
-0.445455,4.096423,2.981264,4.098576
-0.403030,4.216666,3.030820,4.206501
-0.360606,4.331031,3.079540,4.308615
-0.318182,4.438973,3.127381,4.404739
-0.275758,4.539979,3.174300,4.494713
-0.233333,4.633576,3.220260,4.578397
-0.190909,4.719338,3.265223,4.655670
-0.148485,4.796898,3.309152,4.726432
-0.106061,4.865948,3.352015,4.790601
-0.063636,4.926257,3.393780,4.848117
-0.021212,4.977664,3.434417,4.898937
0.021212,5.020088,3.473897,4.943038
0.063636,5.053529,3.512194,4.980420
0.106061,5.078069,3.549283,5.011098
0.148485,5.093867,3.585142,5.035109
0.190909,5.101157,3.619750,5.052510
0.233333,5.100244,3.653089,5.063375
0.275758,5.091495,3.685140,5.067802
0.318182,5.075337,3.715889,5.065905
0.360606,5.052243,3.745322,5.057819
0.403030,5.022727,3.773427,5.043699
0.445455,4.987332,3.800195,5.023719
0.487879,4.946621,3.825618,4.998072
0.530303,4.901174,3.849689,4.966972
0.572727,4.851568,3.872406,4.930652
0.615152,4.798384,3.893764,4.889365
0.657576,4.742187,3.913763,4.843383
0.700000,4.683527,3.932405,4.792998
0.742424,4.622933,3.949693,4.738521
0.784849,4.560908,3.965631,4.680284
0.827273,4.497923,3.980227,4.618638
0.869697,4.434421,3.993489,4.553953
0.912121,4.370810,4.005428,4.486619
0.954545,4.307464,4.016056,4.417046
0.996970,4.244721,4.025386,4.345664
1.039394,4.182890,4.033436,4.272921
1.081818,4.122240,4.040223,4.199286
1.124242,4.063014,4.045765,4.125247
1.166667,4.005419,4.050087,4.051314
1.209091,3.949638,4.053209,3.978013
1.251515,3.895824,4.055160,3.905890
1.293939,3.844105,4.055962,3.835514
1.336364,3.794586,4.055647,3.767469
1.378788,3.747350,4.054245,3.702364
1.421212,3.702463,4.051791,3.640824
1.463636,3.659972,4.048315,3.583494
1.506061,3.619906,4.043855,3.531038
1.548485,3.582284,4.038451,3.484141
1.590909,3.547110,4.032141,3.443509
1.633333,3.514379,4.024967,3.409865
1.675758,3.484073,4.016973,3.383954
1.718182,3.456171,4.008204,3.366535
1.760606,3.430640,3.998707,3.358395
1.803030,3.407444,3.988532,3.360334
1.845454,3.386541,3.977730,3.373177
1.887879,3.367884,3.966353,3.397762
1.930303,3.351423,3.954456,3.434953
1.972727,3.337107,3.942096,3.485631
2.015152,3.324881,3.929330,3.550695
2.057576,3.314689,3.916220,3.631067
2.100000,3.306473,3.902827,3.727688
