#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,3.558455,-0.533806
-2.057576,-0.800463,3.557894,-0.548434
-2.015152,-0.705422,3.558722,-0.546564
-1.972727,-0.608347,3.560859,-0.529140
-1.930303,-0.509183,3.564228,-0.497089
-1.887879,-0.407874,3.568750,-0.451315
-1.845454,-0.304368,3.574353,-0.392707
-1.803030,-0.198617,3.580961,-0.322129
-1.760606,-0.090572,3.588505,-0.240428
-1.718182,0.019807,3.596914,-0.148434
-1.675758,0.132558,3.606120,-0.046952
-1.633333,0.247712,3.616057,0.063230
-1.590909,0.365292,3.626661,0.181341
-1.548485,0.485314,3.637867,0.306635
-1.506061,0.607785,3.649616,0.438382
-1.463636,0.732699,3.661848,0.575872
-1.421212,0.860039,3.674505,0.718415
-1.378788,0.989775,3.687532,0.865341
-1.336364,1.121859,3.700873,1.016001
-1.293939,1.256226,3.714477,1.169762
-1.251515,1.392794,3.728292,1.326014
-1.209091,1.531457,3.742269,1.484165
-1.166667,1.672086,3.756361,1.643641
-1.124242,1.814529,3.770523,1.803893
-1.081818,1.958604,3.784710,1.964386
-1.039394,2.104102,3.798879,2.124607
-0.996970,2.250782,3.812991,2.284063
-0.954545,2.398373,3.827006,2.442280
-0.912121,2.546567,3.840888,2.598805
-0.869697,2.695027,3.854600,2.753201
-0.827273,2.843378,3.868110,2.905056
-0.784849,2.991211,3.881385,3.053972
-0.742424,3.138085,3.894395,3.199574
-0.700000,3.283527,3.907111,3.341507
-0.657576,3.427035,3.919507,3.479433
-0.615152,3.568081,3.931556,3.613037
-0.572727,3.706114,3.943237,3.742020
-0.530303,3.840568,3.954528,3.866107
-0.487879,3.970864,3.965407,3.985038
-0.445455,4.096423,3.975857,4.098576
-0.403030,4.216666,3.985861,4.206501
-0.360606,4.331031,3.995406,4.308615
-0.318182,4.438973,4.004476,4.404739
-0.275758,4.539979,4.013062,4.494713
-0.233333,4.633576,4.021152,4.578397
-0.190909,4.719338,4.028740,4.655670
-0.148485,4.796898,4.035819,4.726432
-0.106061,4.865948,4.042384,4.790601
-0.063636,4.926257,4.048433,4.848117
-0.021212,4.977664,4.053965,4.898937
0.021212,5.020088,4.058979,4.943038
0.063636,5.053529,4.063478,4.980420
0.106061,5.078069,4.067468,5.011098
0.148485,5.093867,4.070951,5.035109
0.190909,5.101157,4.073937,5.052510
0.233333,5.100244,4.076436,5.063375
0.275758,5.091495,4.078456,5.067802
0.318182,5.075337,4.080012,5.065905
0.360606,5.052243,4.081117,5.057819
0.403030,5.022727,4.081788,5.043699
0.445455,4.987332,4.082041,5.023719
0.487879,4.946621,4.081897,4.998072
0.530303,4.901174,4.081377,4.966972
0.572727,4.851568,4.080503,4.930652
0.615152,4.798384,4.079301,4.889365
0.657576,4.742187,4.077796,4.843383
0.700000,4.683527,4.076016,4.792998
0.742424,4.622933,4.073992,4.738521
0.784849,4.560908,4.071754,4.680284
0.827273,4.497923,4.069336,4.618638
0.869697,4.434421,4.066773,4.553953
0.912121,4.370810,4.064102,4.486619
0.954545,4.307464,4.061359,4.417046
0.996970,4.244721,4.058587,4.345664
1.039394,4.182890,4.055825,4.272921
1.081818,4.122240,4.053118,4.199286
1.124242,4.063014,4.050512,4.125247
1.166667,4.005419,4.048052,4.051314
1.209091,3.949638,4.045788,3.978013
1.251515,3.895824,4.043768,3.905890
1.293939,3.844105,4.042048,3.835514
1.336364,3.794586,4.040679,3.767469
1.378788,3.747350,4.039715,3.702364
1.421212,3.702463,4.039217,3.640824
1.463636,3.659972,4.039241,3.583494
1.506061,3.619906,4.039848,3.531038
1.548485,3.582284,4.041102,3.484141
1.590909,3.547110,4.043066,3.443509
1.633333,3.514379,4.045805,3.409865
1.675758,3.484073,4.049387,3.383954
1.718182,3.456171,4.053881,3.366535
1.760606,3.430640,4.059359,3.358395
1.803030,3.407444,4.065892,3.360334
1.845454,3.386541,4.073554,3.373177
1.887879,3.367884,4.082424,3.397762
1.930303,3.351423,4.092577,3.434953
1.972727,3.337107,4.104093,3.485631
2.015152,3.324881,4.117053,3.550695
2.057576,3.314689,4.131540,3.631067
2.100000,3.306473,4.147640,3.727688
