#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,1.724277,-0.533806
-2.057576,-0.800463,1.771717,-0.548434
-2.015152,-0.705422,1.819947,-0.546564
-1.972727,-0.608347,1.868890,-0.529140
-1.930303,-0.509183,1.918470,-0.497089
-1.887879,-0.407874,1.968613,-0.451315
-1.845454,-0.304368,2.019245,-0.392707
-1.803030,-0.198617,2.070294,-0.322129
-1.760606,-0.090572,2.121690,-0.240428
-1.718182,0.019807,2.173365,-0.148434
-1.675758,0.132558,2.225251,-0.046952
-1.633333,0.247712,2.277282,0.063230
-1.590909,0.365292,2.329393,0.181341
-1.548485,0.485314,2.381522,0.306635
-1.506061,0.607785,2.433607,0.438382
-1.463636,0.732699,2.485588,0.575872
-1.421212,0.860039,2.537406,0.718415
-1.378788,0.989775,2.589004,0.865341
-1.336364,1.121859,2.640325,1.016001
-1.293939,1.256226,2.691315,1.169762
-1.251515,1.392794,2.741923,1.326014
-1.209091,1.531457,2.792096,1.484165
-1.166667,1.672086,2.841783,1.643641
-1.124242,1.814529,2.890936,1.803893
-1.081818,1.958604,2.939509,1.964386
-1.039394,2.104102,2.987455,2.124607
-0.996970,2.250782,3.034730,2.284063
-0.954545,2.398373,3.081292,2.442280
-0.912121,2.546567,3.127098,2.598805
-0.869697,2.695027,3.172109,2.753201
-0.827273,2.843378,3.216286,2.905056
-0.784849,2.991211,3.259592,3.053972
-0.742424,3.138085,3.301992,3.199574
-0.700000,3.283527,3.343451,3.341507
-0.657576,3.427035,3.383936,3.479433
-0.615152,3.568081,3.423417,3.613037
-0.572727,3.706114,3.461863,3.742020
-0.530303,3.840568,3.499246,3.866107
-0.487879,3.970864,3.535538,3.985038
-0.445455,4.096423,3.570715,4.098576
-0.403030,4.216666,3.604752,4.206501
-0.360606,4.331031,3.637626,4.308615
-0.318182,4.438973,3.669317,4.404739
-0.275758,4.539979,3.699804,4.494713
-0.233333,4.633576,3.729070,4.578397
-0.190909,4.719338,3.757096,4.655670
-0.148485,4.796898,3.783868,4.726432
-0.106061,4.865948,3.809372,4.790601
-0.063636,4.926257,3.833595,4.848117
-0.021212,4.977664,3.856525,4.898937
0.021212,5.020088,3.878154,4.943038
0.063636,5.053529,3.898473,4.980420
0.106061,5.078069,3.917475,5.011098
0.148485,5.093867,3.935155,5.035109
0.190909,5.101157,3.951509,5.052510
0.233333,5.100244,3.966535,5.063375
0.275758,5.091495,3.980230,5.067802
0.318182,5.075337,3.992596,5.065905
0.360606,5.052243,4.003635,5.057819
0.403030,5.022727,4.013349,5.043699
0.445455,4.987332,4.021745,5.023719
0.487879,4.946621,4.028827,4.998072
0.530303,4.901174,4.034603,4.966972
0.572727,4.851568,4.039083,4.930652
0.615152,4.798384,4.042276,4.889365
0.657576,4.742187,4.044195,4.843383
0.700000,4.683527,4.044853,4.792998
0.742424,4.622933,4.044265,4.738521
0.784849,4.560908,4.042448,4.680284
0.827273,4.497923,4.039418,4.618638
0.869697,4.434421,4.035195,4.553953
0.912121,4.370810,4.029800,4.486619
0.954545,4.307464,4.023255,4.417046
0.996970,4.244721,4.015583,4.345664
1.039394,4.182890,4.006809,4.272921
1.081818,4.122240,3.996958,4.199286
1.124242,4.063014,3.986061,4.125247
1.166667,4.005419,3.974144,4.051314
1.209091,3.949638,3.961240,3.978013
1.251515,3.895824,3.947380,3.905890
1.293939,3.844105,3.932598,3.835514
1.336364,3.794586,3.916928,3.767469
1.378788,3.747350,3.900408,3.702364
1.421212,3.702463,3.883075,3.640824
1.463636,3.659972,3.864967,3.583494
1.506061,3.619906,3.846128,3.531038
1.548485,3.582284,3.826597,3.484141
1.590909,3.547110,3.806420,3.443509
1.633333,3.514379,3.785640,3.409865
1.675758,3.484073,3.764306,3.383954
1.718182,3.456171,3.742464,3.366535
1.760606,3.430640,3.720164,3.358395
1.803030,3.407444,3.697457,3.360334
1.845454,3.386541,3.674395,3.373177
1.887879,3.367884,3.651032,3.397762
1.930303,3.351423,3.627423,3.434953
1.972727,3.337107,3.603625,3.485631
2.015152,3.324881,3.579696,3.550695
2.057576,3.314689,3.555696,3.631067
2.100000,3.306473,3.531684,3.727688
