#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,3.248380,-0.533806
-2.057576,-0.800463,3.269401,-0.548434
-2.015152,-0.705422,3.290896,-0.546564
-1.972727,-0.608347,3.312826,-0.529140
-1.930303,-0.509183,3.335154,-0.497089
-1.887879,-0.407874,3.357841,-0.451315
-1.845454,-0.304368,3.380853,-0.392707
-1.803030,-0.198617,3.404151,-0.322129
-1.760606,-0.090572,3.427702,-0.240428
-1.718182,0.019807,3.451469,-0.148434
-1.675758,0.132558,3.475418,-0.046952
-1.633333,0.247712,3.499514,0.063230
-1.590909,0.365292,3.523724,0.181341
-1.548485,0.485314,3.548015,0.306635
-1.506061,0.607785,3.572354,0.438382
-1.463636,0.732699,3.596709,0.575872
-1.421212,0.860039,3.621048,0.718415
-1.378788,0.989775,3.645340,0.865341
-1.336364,1.121859,3.669555,1.016001
-1.293939,1.256226,3.693663,1.169762
-1.251515,1.392794,3.717633,1.326014
-1.209091,1.531457,3.741436,1.484165
-1.166667,1.672086,3.765046,1.643641
-1.124242,1.814529,3.788432,1.803893
-1.081818,1.958604,3.811567,1.964386
-1.039394,2.104102,3.834425,2.124607
-0.996970,2.250782,3.856979,2.284063
-0.954545,2.398373,3.879203,2.442280
-0.912121,2.546567,3.901071,2.598805
-0.869697,2.695027,3.922558,2.753201
-0.827273,2.843378,3.943640,2.905056
-0.784849,2.991211,3.964293,3.053972
-0.742424,3.138085,3.984493,3.199574
-0.700000,3.283527,4.004217,3.341507
-0.657576,3.427035,4.023443,3.479433
-0.615152,3.568081,4.042148,3.613037
-0.572727,3.706114,4.060312,3.742020
-0.530303,3.840568,4.077914,3.866107
-0.487879,3.970864,4.094931,3.985038
-0.445455,4.096423,4.111346,4.098576
-0.403030,4.216666,4.127139,4.206501
-0.360606,4.331031,4.142290,4.308615
-0.318182,4.438973,4.156782,4.404739
-0.275758,4.539979,4.170595,4.494713
-0.233333,4.633576,4.183713,4.578397
-0.190909,4.719338,4.196120,4.655670
-0.148485,4.796898,4.207798,4.726432
-0.106061,4.865948,4.218732,4.790601
-0.063636,4.926257,4.228906,4.848117
-0.021212,4.977664,4.238305,4.898937
0.021212,5.020088,4.246915,4.943038
0.063636,5.053529,4.254723,4.980420
0.106061,5.078069,4.261715,5.011098
0.148485,5.093867,4.267878,5.035109
0.190909,5.101157,4.273200,5.052510
0.233333,5.100244,4.277668,5.063375
0.275758,5.091495,4.281272,5.067802
0.318182,5.075337,4.284002,5.065905
0.360606,5.052243,4.285846,5.057819
0.403030,5.022727,4.286795,5.043699
0.445455,4.987332,4.286839,5.023719
0.487879,4.946621,4.285970,4.998072
0.530303,4.901174,4.284180,4.966972
0.572727,4.851568,4.281461,4.930652
0.615152,4.798384,4.277805,4.889365
0.657576,4.742187,4.273206,4.843383
0.700000,4.683527,4.267658,4.792998
0.742424,4.622933,4.261155,4.738521
0.784849,4.560908,4.253691,4.680284
0.827273,4.497923,4.245263,4.618638
0.869697,4.434421,4.235866,4.553953
0.912121,4.370810,4.225495,4.486619
0.954545,4.307464,4.214149,4.417046
0.996970,4.244721,4.201825,4.345664
1.039394,4.182890,4.188519,4.272921
1.081818,4.122240,4.174231,4.199286
1.124242,4.063014,4.158960,4.125247
1.166667,4.005419,4.142705,4.051314
1.209091,3.949638,4.125465,3.978013
1.251515,3.895824,4.107242,3.905890
1.293939,3.844105,4.088035,3.835514
1.336364,3.794586,4.067848,3.767469
1.378788,3.747350,4.046680,3.702364
1.421212,3.702463,4.024536,3.640824
1.463636,3.659972,4.001417,3.583494
1.506061,3.619906,3.977328,3.531038
1.548485,3.582284,3.952271,3.484141
1.590909,3.547110,3.926252,3.443509
1.633333,3.514379,3.899276,3.409865
1.675758,3.484073,3.871348,3.383954
1.718182,3.456171,3.842474,3.366535
1.760606,3.430640,3.812661,3.358395
1.803030,3.407444,3.781916,3.360334
1.845454,3.386541,3.750245,3.373177
1.887879,3.367884,3.717658,3.397762
1.930303,3.351423,3.684162,3.434953
1.972727,3.337107,3.649767,3.485631
2.015152,3.324881,3.614483,3.550695
2.057576,3.314689,3.578318,3.631067
2.100000,3.306473,3.541285,3.727688
