#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,2.626456,-0.533806
-2.057576,-0.800463,2.625765,-0.548434
-2.015152,-0.705422,2.628617,-0.546564
-1.972727,-0.608347,2.634821,-0.529140
-1.930303,-0.509183,2.644190,-0.497089
-1.887879,-0.407874,2.656540,-0.451315
-1.845454,-0.304368,2.671693,-0.392707
-1.803030,-0.198617,2.689473,-0.322129
-1.760606,-0.090572,2.709708,-0.240428
-1.718182,0.019807,2.732232,-0.148434
-1.675758,0.132558,2.756881,-0.046952
-1.633333,0.247712,2.783495,0.063230
-1.590909,0.365292,2.811919,0.181341
-1.548485,0.485314,2.842002,0.306635
-1.506061,0.607785,2.873596,0.438382
-1.463636,0.732699,2.906557,0.575872
-1.421212,0.860039,2.940746,0.718415
-1.378788,0.989775,2.976028,0.865341
-1.336364,1.121859,3.012270,1.016001
-1.293939,1.256226,3.049346,1.169762
-1.251515,1.392794,3.087132,1.326014
-1.209091,1.531457,3.125506,1.484165
-1.166667,1.672086,3.164356,1.643641
-1.124242,1.814529,3.203568,1.803893
-1.081818,1.958604,3.243035,1.964386
-1.039394,2.104102,3.282652,2.124607
-0.996970,2.250782,3.322321,2.284063
-0.954545,2.398373,3.361945,2.442280
-0.912121,2.546567,3.401433,2.598805
-0.869697,2.695027,3.440697,2.753201
-0.827273,2.843378,3.479653,2.905056
-0.784849,2.991211,3.518220,3.053972
-0.742424,3.138085,3.556324,3.199574
-0.700000,3.283527,3.593891,3.341507
-0.657576,3.427035,3.630855,3.479433
-0.615152,3.568081,3.667151,3.613037
-0.572727,3.706114,3.702718,3.742020
-0.530303,3.840568,3.737503,3.866107
-0.487879,3.970864,3.771451,3.985038
-0.445455,4.096423,3.804514,4.098576
-0.403030,4.216666,3.836649,4.206501
-0.360606,4.331031,3.867816,4.308615
-0.318182,4.438973,3.897979,4.404739
-0.275758,4.539979,3.927104,4.494713
-0.233333,4.633576,3.955165,4.578397
-0.190909,4.719338,3.982137,4.655670
-0.148485,4.796898,4.007999,4.726432
-0.106061,4.865948,4.032735,4.790601
-0.063636,4.926257,4.056333,4.848117
-0.021212,4.977664,4.078784,4.898937
0.021212,5.020088,4.100086,4.943038
0.063636,5.053529,4.120235,4.980420
0.106061,5.078069,4.139237,5.011098
0.148485,5.093867,4.157099,5.035109
0.190909,5.101157,4.173833,5.052510
0.233333,5.100244,4.189454,5.063375
0.275758,5.091495,4.203981,5.067802
0.318182,5.075337,4.217438,5.065905
0.360606,5.052243,4.229853,5.057819
0.403030,5.022727,4.241256,5.043699
0.445455,4.987332,4.251684,5.023719
0.487879,4.946621,4.261176,4.998072
0.530303,4.901174,4.269774,4.966972
0.572727,4.851568,4.277527,4.930652
0.615152,4.798384,4.284485,4.889365
0.657576,4.742187,4.290704,4.843383
0.700000,4.683527,4.296244,4.792998
0.742424,4.622933,4.301167,4.738521
0.784849,4.560908,4.305540,4.680284
0.827273,4.497923,4.309435,4.618638
0.869697,4.434421,4.312927,4.553953
0.912121,4.370810,4.316096,4.486619
0.954545,4.307464,4.319024,4.417046
0.996970,4.244721,4.321797,4.345664
1.039394,4.182890,4.324509,4.272921
1.081818,4.122240,4.327251,4.199286
1.124242,4.063014,4.330127,4.125247
1.166667,4.005419,4.333236,4.051314
1.209091,3.949638,4.336686,3.978013
1.251515,3.895824,4.340589,3.905890
1.293939,3.844105,4.345059,3.835514
1.336364,3.794586,4.350215,3.767469
1.378788,3.747350,4.356180,3.702364
1.421212,3.702463,4.363081,3.640824
1.463636,3.659972,4.371048,3.583494
1.506061,3.619906,4.380217,3.531038
1.548485,3.582284,4.390726,3.484141
1.590909,3.547110,4.402718,3.443509
1.633333,3.514379,4.416340,3.409865
1.675758,3.484073,4.431742,3.383954
1.718182,3.456171,4.449080,3.366535
1.760606,3.430640,4.468510,3.358395
1.803030,3.407444,4.490197,3.360334
1.845454,3.386541,4.514307,3.373177
1.887879,3.367884,4.541011,3.397762
1.930303,3.351423,4.570482,3.434953
1.972727,3.337107,4.602901,3.485631
2.015152,3.324881,4.638448,3.550695
2.057576,3.314689,4.677311,3.631067
2.100000,3.306473,4.719680,3.727688
