#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,4.854140,-0.533806
-2.057576,-0.800463,4.812504,-0.548434
-2.015152,-0.705422,4.773771,-0.546564
-1.972727,-0.608347,4.737826,-0.529140
-1.930303,-0.509183,4.704563,-0.497089
-1.887879,-0.407874,4.673871,-0.451315
-1.845454,-0.304368,4.645645,-0.392707
-1.803030,-0.198617,4.619778,-0.322129
-1.760606,-0.090572,4.596169,-0.240428
-1.718182,0.019807,4.574718,-0.148434
-1.675758,0.132558,4.555323,-0.046952
-1.633333,0.247712,4.537888,0.063230
-1.590909,0.365292,4.522316,0.181341
-1.548485,0.485314,4.508515,0.306635
-1.506061,0.607785,4.496391,0.438382
-1.463636,0.732699,4.485856,0.575872
-1.421212,0.860039,4.476818,0.718415
-1.378788,0.989775,4.469192,0.865341
-1.336364,1.121859,4.462893,1.016001
-1.293939,1.256226,4.457837,1.169762
-1.251515,1.392794,4.453943,1.326014
-1.209091,1.531457,4.451131,1.484165
-1.166667,1.672086,4.449324,1.643641
-1.124242,1.814529,4.448446,1.803893
-1.081818,1.958604,4.448421,1.964386
-1.039394,2.104102,4.449177,2.124607
-0.996970,2.250782,4.450644,2.284063
-0.954545,2.398373,4.452753,2.442280
-0.912121,2.546567,4.455437,2.598805
-0.869697,2.695027,4.458628,2.753201
-0.827273,2.843378,4.462266,2.905056
-0.784849,2.991211,4.466287,3.053972
-0.742424,3.138085,4.470632,3.199574
-0.700000,3.283527,4.475242,3.341507
-0.657576,3.427035,4.480060,3.479433
-0.615152,3.568081,4.485033,3.613037
-0.572727,3.706114,4.490106,3.742020
-0.530303,3.840568,4.495231,3.866107
-0.487879,3.970864,4.500355,3.985038
-0.445455,4.096423,4.505433,4.098576
-0.403030,4.216666,4.510417,4.206501
-0.360606,4.331031,4.515266,4.308615
-0.318182,4.438973,4.519936,4.404739
-0.275758,4.539979,4.524386,4.494713
-0.233333,4.633576,4.528579,4.578397
-0.190909,4.719338,4.532476,4.655670
-0.148485,4.796898,4.536045,4.726432
-0.106061,4.865948,4.539250,4.790601
-0.063636,4.926257,4.542061,4.848117
-0.021212,4.977664,4.544447,4.898937
0.021212,5.020088,4.546382,4.943038
0.063636,5.053529,4.547839,4.980420
0.106061,5.078069,4.548793,5.011098
0.148485,5.093867,4.549221,5.035109
0.190909,5.101157,4.549105,5.052510
0.233333,5.100244,4.548423,5.063375
0.275758,5.091495,4.547159,5.067802
0.318182,5.075337,4.545299,5.065905
0.360606,5.052243,4.542826,5.057819
0.403030,5.022727,4.539732,5.043699
0.445455,4.987332,4.536004,5.023719
0.487879,4.946621,4.531635,4.998072
0.530303,4.901174,4.526618,4.966972
0.572727,4.851568,4.520949,4.930652
0.615152,4.798384,4.514626,4.889365
0.657576,4.742187,4.507646,4.843383
0.700000,4.683527,4.500009,4.792998
0.742424,4.622933,4.491720,4.738521
0.784849,4.560908,4.482782,4.680284
0.827273,4.497923,4.473201,4.618638
0.869697,4.434421,4.462985,4.553953
0.912121,4.370810,4.452144,4.486619
0.954545,4.307464,4.440688,4.417046
0.996970,4.244721,4.428631,4.345664
1.039394,4.182890,4.415989,4.272921
1.081818,4.122240,4.402776,4.199286
1.124242,4.063014,4.389014,4.125247
1.166667,4.005419,4.374721,4.051314
1.209091,3.949638,4.359920,3.978013
1.251515,3.895824,4.344634,3.905890
1.293939,3.844105,4.328890,3.835514
1.336364,3.794586,4.312714,3.767469
1.378788,3.747350,4.296135,3.702364
1.421212,3.702463,4.279187,3.640824
1.463636,3.659972,4.261899,3.583494
1.506061,3.619906,4.244309,3.531038
1.548485,3.582284,4.226451,3.484141
1.590909,3.547110,4.208364,3.443509
1.633333,3.514379,4.190088,3.409865
1.675758,3.484073,4.171665,3.383954
1.718182,3.456171,4.153138,3.366535
1.760606,3.430640,4.134553,3.358395
1.803030,3.407444,4.115955,3.360334
1.845454,3.386541,4.097396,3.373177
1.887879,3.367884,4.078925,3.397762
1.930303,3.351423,4.060595,3.434953
1.972727,3.337107,4.042459,3.485631
2.015152,3.324881,4.024574,3.550695
2.057576,3.314689,4.006998,3.631067
2.100000,3.306473,3.989791,3.727688
