#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,3.636506,-0.533806
-2.057576,-0.800463,3.634093,-0.548434
-2.015152,-0.705422,3.632772,-0.546564
-1.972727,-0.608347,3.632491,-0.529140
-1.930303,-0.509183,3.633193,-0.497089
-1.887879,-0.407874,3.634827,-0.451315
-1.845454,-0.304368,3.637341,-0.392707
-1.803030,-0.198617,3.640682,-0.322129
-1.760606,-0.090572,3.644802,-0.240428
-1.718182,0.019807,3.649650,-0.148434
-1.675758,0.132558,3.655178,-0.046952
-1.633333,0.247712,3.661339,0.063230
-1.590909,0.365292,3.668087,0.181341
-1.548485,0.485314,3.675375,0.306635
-1.506061,0.607785,3.683158,0.438382
-1.463636,0.732699,3.691394,0.575872
-1.421212,0.860039,3.700039,0.718415
-1.378788,0.989775,3.709051,0.865341
-1.336364,1.121859,3.718389,1.016001
-1.293939,1.256226,3.728013,1.169762
-1.251515,1.392794,3.737885,1.326014
-1.209091,1.531457,3.747964,1.484165
-1.166667,1.672086,3.758215,1.643641
-1.124242,1.814529,3.768601,1.803893
-1.081818,1.958604,3.779086,1.964386
-1.039394,2.104102,3.789636,2.124607
-0.996970,2.250782,3.800217,2.284063
-0.954545,2.398373,3.810797,2.442280
-0.912121,2.546567,3.821342,2.598805
-0.869697,2.695027,3.831824,2.753201
-0.827273,2.843378,3.842211,2.905056
-0.784849,2.991211,3.852474,3.053972
-0.742424,3.138085,3.862586,3.199574
-0.700000,3.283527,3.872519,3.341507
-0.657576,3.427035,3.882248,3.479433
-0.615152,3.568081,3.891745,3.613037
-0.572727,3.706114,3.900988,3.742020
-0.530303,3.840568,3.909952,3.866107
-0.487879,3.970864,3.918615,3.985038
-0.445455,4.096423,3.926955,4.098576
-0.403030,4.216666,3.934952,4.206501
-0.360606,4.331031,3.942585,4.308615
-0.318182,4.438973,3.949836,4.404739
-0.275758,4.539979,3.956687,4.494713
-0.233333,4.633576,3.963120,4.578397
-0.190909,4.719338,3.969119,4.655670
-0.148485,4.796898,3.974670,4.726432
-0.106061,4.865948,3.979757,4.790601
-0.063636,4.926257,3.984368,4.848117
-0.021212,4.977664,3.988489,4.898937
0.021212,5.020088,3.992110,4.943038
0.063636,5.053529,3.995220,4.980420
0.106061,5.078069,3.997808,5.011098
0.148485,5.093867,3.999867,5.035109
0.190909,5.101157,4.001388,5.052510
0.233333,5.100244,4.002365,5.063375
0.275758,5.091495,4.002789,5.067802
0.318182,5.075337,4.002660,5.065905
0.360606,5.052243,4.001969,5.057819
0.403030,5.022727,4.000715,5.043699
0.445455,4.987332,3.998895,5.023719
0.487879,4.946621,3.996509,4.998072
0.530303,4.901174,3.993554,4.966972
0.572727,4.851568,3.990033,4.930652
0.615152,4.798384,3.985945,4.889365
0.657576,4.742187,3.981294,4.843383
0.700000,4.683527,3.976082,4.792998
0.742424,4.622933,3.970314,4.738521
0.784849,4.560908,3.963995,4.680284
0.827273,4.497923,3.957130,4.618638
0.869697,4.434421,3.949726,4.553953
0.912121,4.370810,3.941791,4.486619
0.954545,4.307464,3.933335,4.417046
0.996970,4.244721,3.924365,4.345664
1.039394,4.182890,3.914894,4.272921
1.081818,4.122240,3.904931,4.199286
1.124242,4.063014,3.894491,4.125247
1.166667,4.005419,3.883586,4.051314
1.209091,3.949638,3.872230,3.978013
1.251515,3.895824,3.860438,3.905890
1.293939,3.844105,3.848227,3.835514
1.336364,3.794586,3.835613,3.767469
1.378788,3.747350,3.822615,3.702364
1.421212,3.702463,3.809251,3.640824
1.463636,3.659972,3.795541,3.583494
1.506061,3.619906,3.781505,3.531038
1.548485,3.582284,3.767166,3.484141
1.590909,3.547110,3.752544,3.443509
1.633333,3.514379,3.737666,3.409865
1.675758,3.484073,3.722554,3.383954
1.718182,3.456171,3.707233,3.366535
1.760606,3.430640,3.691730,3.358395
1.803030,3.407444,3.676072,3.360334
1.845454,3.386541,3.660287,3.373177
1.887879,3.367884,3.644405,3.397762
1.930303,3.351423,3.628453,3.434953
1.972727,3.337107,3.612465,3.485631
2.015152,3.324881,3.596471,3.550695
2.057576,3.314689,3.580503,3.631067
2.100000,3.306473,3.564597,3.727688
