# x , y 
-1.997859,-1.563783
-1.995732,-2.690429
-1.995587,-0.136970
-1.994547,1.530136
-1.993666,-0.488970
-1.993323,-1.431817
-1.993165,-1.979839
-1.989744,1.577670
-1.988014,-0.002371
-1.987424,-0.193747
-1.982377,-1.297575
-1.980074,-0.766925
-1.974452,0.314397
-1.973393,-1.556351
-1.967327,-0.522914
-1.965062,-0.190346
-1.964641,-0.417086
-1.964622,-0.207629
-1.959646,0.341707
-1.957876,-1.492961
-1.957711,0.181265
-1.957327,-1.211961
-1.953699,-3.395017
-1.952545,-1.645977
-1.952266,-0.901517
-1.941883,0.346908
-1.940730,-0.902029
-1.937208,0.410356
-1.936861,-0.552519
-1.933062,0.703266
-1.932981,-1.717767
-1.928292,-1.161989
-1.924385,0.700870
-1.923385,0.629016
-1.921081,-0.465110
-1.917436,-1.389399
-1.912721,0.594966
-1.912715,-1.913903
-1.905715,2.192250
-1.905337,-0.271612
-1.904462,-1.181527
-1.899833,-0.937413
-1.899723,-1.453920
-1.896172,-0.178312
-1.895683,1.234632
-1.894340,1.569507
-1.893940,-0.003205
-1.893292,-1.105663
-1.887275,-0.182167
-1.886509,1.051259
-1.886350,-0.232333
-1.886108,-0.480949
-1.882341,0.104587
-1.876517,0.222637
-1.875334,-0.705898
-1.875009,1.888113
-1.873938,-2.287686
-1.862175,-0.861531
-1.858452,-0.376422
-1.857070,1.152457
-1.854802,-0.880752
-1.851049,-0.864022
-1.850297,-0.658923
-1.846112,-0.133070
-1.842180,-0.118306
-1.837149,-0.382246
-1.836193,0.155260
-1.832457,-1.514043
-1.831834,-1.274449
-1.830856,-0.521810
-1.827790,-2.872264
-1.824871,0.679824
-1.823528,-1.281991
-1.819302,-0.165395
-1.816888,0.766825
-1.812231,-2.102316
-1.809448,-0.782104
-1.808570,-0.616321
-1.807619,0.105889
-1.805341,-0.729688
-1.805338,-0.314748
-1.801822,0.272685
-1.795127,-0.587085
-1.794838,-0.691985
-1.793404,-0.699769
-1.793176,-1.032488
-1.792416,0.681604
-1.791000,0.169460
-1.786167,0.157426
-1.783379,0.010786
-1.780607,-0.233684
-1.778404,-0.932247
-1.777727,1.163808
-1.776796,-0.305178
-1.776785,-0.584712
-1.775374,-0.817703
-1.773169,-0.291207
-1.769752,-0.379448
-1.767556,-1.295776
-1.766450,0.436317
-1.763137,2.079701
-1.762471,-1.945454
-1.759464,-0.360797
-1.757651,0.299030
-1.754795,-0.172490
-1.751704,-0.461426
-1.749999,0.971221
-1.749373,-1.066606
-1.749272,-0.334989
-1.747446,0.640824
-1.739147,-0.525020
-1.737592,0.046425
-1.731349,-0.180476
-1.725792,-0.400350
-1.723450,0.385724
-1.721716,-1.034435
-1.721305,-1.670932
-1.721044,-0.837015
-1.720784,0.907286
-1.720266,-1.359538
-1.719107,1.083217
-1.713799,0.287656
-1.713437,-2.124561
-1.709856,-0.978138
-1.701969,0.276870
-1.697583,0.122471
-1.685728,1.419897
-1.685274,0.765079
-1.684590,-0.802769
-1.683137,-1.412749
-1.681712,-0.052723
-1.681667,-0.529351
-1.681624,-1.180730
-1.680943,-2.379072
-1.679622,-0.923307
-1.677546,0.096609
-1.675582,1.011152
-1.673668,0.478630
-1.671165,1.002604
-1.670703,1.512661
-1.668434,-0.034000
-1.667480,0.337856
-1.666461,1.287865
-1.665935,0.267752
-1.664947,-0.640413
-1.661517,0.266456
-1.661030,1.341649
-1.658998,-0.110605
-1.653614,-1.258865
-1.652660,-1.020952
-1.650885,-0.502290
-1.650041,-0.336811
-1.647982,0.183551
-1.646036,1.696327
-1.644120,1.109886
-1.638630,1.539135
-1.637725,-1.105875
-1.637712,-0.055915
-1.635583,-2.239648
-1.634324,-0.603790
-1.634063,0.388970
-1.632228,-1.236377
-1.630005,-0.346279
-1.629938,-0.100455
-1.621331,-0.528953
-1.621315,1.676682
-1.620880,-0.168039
-1.620074,1.394570
-1.619620,0.207883
-1.618400,-1.361782
-1.617119,1.025532
-1.614889,0.633602
-1.614806,-1.012428
-1.614059,0.086787
-1.613874,0.838261
-1.608647,-0.108320
-1.607661,0.353778
-1.607403,-1.601913
-1.606619,1.457551
-1.605312,0.932153
-1.603929,-1.834208
-1.601203,-1.096661
-1.600939,-0.676903
-1.599797,0.349570
-1.599239,1.185642
-1.598643,0.691371
-1.595418,0.898988
-1.590582,0.925221
-1.587970,0.937073
-1.583564,1.783525
-1.582254,0.284073
-1.579512,0.617096
-1.577994,0.506539
-1.574008,-0.871095
-1.567671,1.650586
-1.564700,0.877912
-1.563952,0.417084
-1.562833,-0.133074
-1.559784,0.293737
-1.559481,0.831161
-1.557324,-0.287597
-1.551689,1.200312
-1.551674,0.455600
-1.550671,-1.345430
-1.545956,1.204946
-1.544834,1.079013
-1.540538,-0.267923
-1.539182,0.999526
-1.533749,1.608508
-1.533729,1.144520
-1.530676,1.577065
-1.530462,2.822124
-1.529685,0.528041
-1.528588,-0.341813
-1.527904,-0.012099
-1.527476,0.196342
-1.519113,-1.509981
-1.517903,-0.592174
-1.517654,-0.415675
-1.515600,0.253533
-1.515419,0.959585
-1.513797,0.565301
-1.511212,0.011436
-1.510486,1.101838
-1.509953,-0.648843
-1.500422,0.909266
-1.499985,0.539917
-1.497615,-0.373129
-1.495903,2.393617
-1.495099,0.896554
-1.494555,-0.357666
-1.491520,-0.825483
-1.490971,-0.570095
-1.489912,3.604600
-1.488883,0.744611
-1.488334,0.661844
-1.482400,0.384189
-1.481182,1.177936
-1.478243,0.935008
-1.469610,1.841524
-1.468883,-1.315119
-1.464874,-1.202955
-1.463756,1.739672
