#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,3.773234,-0.828207
-2.057576,-0.800463,3.752092,-0.779933
-2.015152,-0.705422,3.735942,-0.719250
-1.972727,-0.608347,3.724455,-0.646964
-1.930303,-0.509183,3.717320,-0.563863
-1.887879,-0.407874,3.714228,-0.470719
-1.845454,-0.304368,3.714881,-0.368289
-1.803030,-0.198617,3.718991,-0.257308
-1.760606,-0.090572,3.726275,-0.138493
-1.718182,0.019807,3.736464,-0.012547
-1.675758,0.132558,3.749292,0.119846
-1.633333,0.247712,3.764507,0.258023
-1.590909,0.365292,3.781861,0.401333
-1.548485,0.485314,3.801118,0.549145
-1.506061,0.607785,3.822049,0.700850
-1.463636,0.732699,3.844436,0.855849
-1.421212,0.860039,3.868065,1.013566
-1.378788,0.989775,3.892737,1.173441
-1.336364,1.121859,3.918256,1.334934
-1.293939,1.256226,3.944438,1.497516
-1.251515,1.392794,3.971107,1.660684
-1.209091,1.531457,3.998095,1.823948
-1.166667,1.672086,4.025243,1.986835
-1.124242,1.814529,4.052402,2.148892
-1.081818,1.958604,4.079430,2.309684
-1.039394,2.104102,4.106194,2.468790
-0.996970,2.250782,4.132571,2.625812
-0.954545,2.398373,4.158445,2.780365
-0.912121,2.546567,4.183710,2.932083
-0.869697,2.695027,4.208267,3.080620
-0.827273,2.843378,4.232028,3.225645
-0.784849,2.991211,4.254911,3.366846
-0.742424,3.138085,4.276847,3.503926
-0.700000,3.283527,4.297771,3.636611
-0.657576,3.427035,4.317628,3.764639
-0.615152,3.568081,4.336375,3.887768
-0.572727,3.706114,4.353973,4.005776
-0.530303,3.840568,4.370393,4.118455
-0.487879,3.970864,4.385619,4.225617
-0.445455,4.096423,4.399636,4.327089
-0.403030,4.216666,4.412445,4.422719
-0.360606,4.331031,4.424051,4.512372
-0.318182,4.438973,4.434470,4.595927
-0.275758,4.539979,4.443726,4.673285
-0.233333,4.633576,4.451851,4.744364
-0.190909,4.719338,4.458887,4.809098
-0.148485,4.796898,4.464884,4.867439
-0.106061,4.865948,4.469901,4.919358
-0.063636,4.926257,4.474005,4.964842
-0.021212,4.977664,4.477273,5.003896
0.021212,5.020088,4.479788,5.036545
0.063636,5.053529,4.481647,5.062829
0.106061,5.078069,4.482949,5.082805
0.148485,5.093867,4.483808,5.096550
0.190909,5.101157,4.484341,5.104158
0.233333,5.100244,4.484678,5.105742
0.275758,5.091495,4.484956,5.101428
0.318182,5.075337,4.485321,5.091365
0.360606,5.052243,4.485927,5.075716
0.403030,5.022727,4.486938,5.054665
0.445455,4.987332,4.488525,5.028409
0.487879,4.946621,4.490869,4.997168
0.530303,4.901174,4.494160,4.961175
0.572727,4.851568,4.498595,4.920685
0.615152,4.798384,4.504383,4.875968
0.657576,4.742187,4.511736,4.827310
0.700000,4.683527,4.520882,4.775018
0.742424,4.622933,4.532050,4.719416
0.784849,4.560908,4.545485,4.660845
0.827273,4.497923,4.561435,4.599664
0.869697,4.434421,4.580161,4.536247
0.912121,4.370810,4.601929,4.470991
0.954545,4.307464,4.627017,4.404306
0.996970,4.244721,4.655708,4.336622
1.039394,4.182890,4.688297,4.268386
1.081818,4.122240,4.725088,4.200064
1.124242,4.063014,4.766389,4.132136
1.166667,4.005419,4.812522,4.065104
1.209091,3.949638,4.863816,3.999484
1.251515,3.895824,4.920608,3.935813
1.293939,3.844105,4.983243,3.874643
1.336364,3.794586,5.052076,3.816546
1.378788,3.747350,5.127472,3.762109
1.421212,3.702463,5.209802,3.711939
1.463636,3.659972,5.299446,3.666660
1.506061,3.619906,5.396796,3.626912
1.548485,3.582284,5.502247,3.593354
1.590909,3.547110,5.616210,3.566665
1.633333,3.514379,5.739097,3.547537
1.675758,3.484073,5.871334,3.536683
1.718182,3.456171,6.013353,3.534833
1.760606,3.430640,6.165598,3.542734
1.803030,3.407444,6.328519,3.561151
1.845454,3.386541,6.502573,3.590866
1.887879,3.367884,6.688229,3.632681
1.930303,3.351423,6.885965,3.687413
1.972727,3.337107,7.096265,3.755897
2.015152,3.324881,7.319623,3.838988
2.057576,3.314689,7.556542,3.937556
2.100000,3.306473,7.807533,4.052491
