#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,1.341048,-0.828207
-2.057576,-0.800463,1.417868,-0.779933
-2.015152,-0.705422,1.494186,-0.719250
-1.972727,-0.608347,1.569962,-0.646964
-1.930303,-0.509183,1.645155,-0.563863
-1.887879,-0.407874,1.719724,-0.470719
-1.845454,-0.304368,1.793631,-0.368289
-1.803030,-0.198617,1.866839,-0.257308
-1.760606,-0.090572,1.939312,-0.138493
-1.718182,0.019807,2.011013,-0.012547
-1.675758,0.132558,2.081908,0.119846
-1.633333,0.247712,2.151965,0.258023
-1.590909,0.365292,2.221151,0.401333
-1.548485,0.485314,2.289434,0.549145
-1.506061,0.607785,2.356785,0.700850
-1.463636,0.732699,2.423174,0.855849
-1.421212,0.860039,2.488575,1.013566
-1.378788,0.989775,2.552958,1.173441
-1.336364,1.121859,2.616299,1.334934
-1.293939,1.256226,2.678573,1.497516
-1.251515,1.392794,2.739755,1.660684
-1.209091,1.531457,2.799825,1.823948
-1.166667,1.672086,2.858758,1.986835
-1.124242,1.814529,2.916536,2.148892
-1.081818,1.958604,2.973138,2.309684
-1.039394,2.104102,3.028546,2.468790
-0.996970,2.250782,3.082743,2.625812
-0.954545,2.398373,3.135712,2.780365
-0.912121,2.546567,3.187438,2.932083
-0.869697,2.695027,3.237906,3.080620
-0.827273,2.843378,3.287104,3.225645
-0.784849,2.991211,3.335019,3.366846
-0.742424,3.138085,3.381640,3.503926
-0.700000,3.283527,3.426957,3.636611
-0.657576,3.427035,3.470962,3.764639
-0.615152,3.568081,3.513646,3.887768
-0.572727,3.706114,3.555002,4.005776
-0.530303,3.840568,3.595026,4.118455
-0.487879,3.970864,3.633710,4.225617
-0.445455,4.096423,3.671054,4.327089
-0.403030,4.216666,3.707053,4.422719
-0.360606,4.331031,3.741706,4.512372
-0.318182,4.438973,3.775012,4.595927
-0.275758,4.539979,3.806973,4.673285
-0.233333,4.633576,3.837590,4.744364
-0.190909,4.719338,3.866865,4.809098
-0.148485,4.796898,3.894803,4.867439
-0.106061,4.865948,3.921407,4.919358
-0.063636,4.926257,3.946684,4.964842
-0.021212,4.977664,3.970641,5.003896
0.021212,5.020088,3.993286,5.036545
0.063636,5.053529,4.014627,5.062829
0.106061,5.078069,4.034676,5.082805
0.148485,5.093867,4.053442,5.096550
0.190909,5.101157,4.070939,5.104158
0.233333,5.100244,4.087179,5.105742
0.275758,5.091495,4.102177,5.101428
0.318182,5.075337,4.115948,5.091365
0.360606,5.052243,4.128509,5.075716
0.403030,5.022727,4.139876,5.054665
0.445455,4.987332,4.150070,5.028409
0.487879,4.946621,4.159109,4.997168
0.530303,4.901174,4.167014,4.961175
0.572727,4.851568,4.173807,4.920685
0.615152,4.798384,4.179509,4.875968
0.657576,4.742187,4.184147,4.827310
0.700000,4.683527,4.187744,4.775018
0.742424,4.622933,4.190326,4.719416
0.784849,4.560908,4.191919,4.660845
0.827273,4.497923,4.192554,4.599664
0.869697,4.434421,4.192258,4.536247
0.912121,4.370810,4.191061,4.470991
0.954545,4.307464,4.188995,4.404306
0.996970,4.244721,4.186093,4.336622
1.039394,4.182890,4.182387,4.268386
1.081818,4.122240,4.177913,4.200064
1.124242,4.063014,4.172705,4.132136
1.166667,4.005419,4.166800,4.065104
1.209091,3.949638,4.160235,3.999484
1.251515,3.895824,4.153050,3.935813
1.293939,3.844105,4.145284,3.874643
1.336364,3.794586,4.136978,3.816546
1.378788,3.747350,4.128173,3.762109
1.421212,3.702463,4.118913,3.711939
1.463636,3.659972,4.109242,3.666660
1.506061,3.619906,4.099205,3.626912
1.548485,3.582284,4.088846,3.593354
1.590909,3.547110,4.078215,3.566665
1.633333,3.514379,4.067358,3.547537
1.675758,3.484073,4.056326,3.536683
1.718182,3.456171,4.045169,3.534833
1.760606,3.430640,4.033937,3.542734
1.803030,3.407444,4.022683,3.561151
1.845454,3.386541,4.011462,3.590866
1.887879,3.367884,4.000327,3.632681
1.930303,3.351423,3.989333,3.687413
1.972727,3.337107,3.978539,3.755897
2.015152,3.324881,3.968001,3.838988
2.057576,3.314689,3.957777,3.937556
2.100000,3.306473,3.947929,4.052491
