#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,10.203634,-0.828207
-2.057576,-0.800463,9.636606,-0.779933
-2.015152,-0.705422,9.110203,-0.719250
-1.972727,-0.608347,8.622442,-0.646964
-1.930303,-0.509183,8.171392,-0.563863
-1.887879,-0.407874,7.755176,-0.470719
-1.845454,-0.304368,7.371962,-0.368289
-1.803030,-0.198617,7.019967,-0.257308
-1.760606,-0.090572,6.697464,-0.138493
-1.718182,0.019807,6.402772,-0.012547
-1.675758,0.132558,6.134262,0.119846
-1.633333,0.247712,5.890357,0.258023
-1.590909,0.365292,5.669525,0.401333
-1.548485,0.485314,5.470291,0.549145
-1.506061,0.607785,5.291224,0.700850
-1.463636,0.732699,5.130948,0.855849
-1.421212,0.860039,4.988133,1.013566
-1.378788,0.989775,4.861506,1.173441
-1.336364,1.121859,4.749837,1.334934
-1.293939,1.256226,4.651949,1.497516
-1.251515,1.392794,4.566717,1.660684
-1.209091,1.531457,4.493064,1.823948
-1.166667,1.672086,4.429965,1.986835
-1.124242,1.814529,4.376444,2.148892
-1.081818,1.958604,4.331576,2.309684
-1.039394,2.104102,4.294485,2.468790
-0.996970,2.250782,4.264348,2.625812
-0.954545,2.398373,4.240389,2.780365
-0.912121,2.546567,4.221885,2.932083
-0.869697,2.695027,4.208161,3.080620
-0.827273,2.843378,4.198595,3.225645
-0.784849,2.991211,4.192613,3.366846
-0.742424,3.138085,4.189692,3.503926
-0.700000,3.283527,4.189359,3.636611
-0.657576,3.427035,4.191192,3.764639
-0.615152,3.568081,4.194819,3.887768
-0.572727,3.706114,4.199918,4.005776
-0.530303,3.840568,4.206218,4.118455
-0.487879,3.970864,4.213497,4.225617
-0.445455,4.096423,4.221584,4.327089
-0.403030,4.216666,4.230359,4.422719
-0.360606,4.331031,4.239751,4.512372
-0.318182,4.438973,4.249740,4.595927
-0.275758,4.539979,4.260357,4.673285
-0.233333,4.633576,4.271681,4.744364
-0.190909,4.719338,4.283844,4.809098
-0.148485,4.796898,4.297027,4.867439
-0.106061,4.865948,4.311461,4.919358
-0.063636,4.926257,4.327427,4.964842
-0.021212,4.977664,4.345258,5.003896
0.021212,5.020088,4.365335,5.036545
0.063636,5.053529,4.388092,5.062829
0.106061,5.078069,4.414011,5.082805
0.148485,5.093867,4.443624,5.096550
0.190909,5.101157,4.477517,5.104158
0.233333,5.100244,4.516321,5.105742
0.275758,5.091495,4.560721,5.101428
0.318182,5.075337,4.611451,5.091365
0.360606,5.052243,4.669296,5.075716
0.403030,5.022727,4.735089,5.054665
0.445455,4.987332,4.809718,5.028409
0.487879,4.946621,4.894115,4.997168
0.530303,4.901174,4.989269,4.961175
0.572727,4.851568,5.096214,4.920685
0.615152,4.798384,5.216037,4.875968
0.657576,4.742187,5.349874,4.827310
0.700000,4.683527,5.498910,4.775018
0.742424,4.622933,5.664385,4.719416
0.784849,4.560908,5.847586,4.660845
0.827273,4.497923,6.049849,4.599664
0.869697,4.434421,6.272563,4.536247
0.912121,4.370810,6.517166,4.470991
0.954545,4.307464,6.785146,4.404306
0.996970,4.244721,7.078043,4.336622
1.039394,4.182890,7.397445,4.268386
1.081818,4.122240,7.744991,4.200064
1.124242,4.063014,8.122373,4.132136
1.166667,4.005419,8.531328,4.065104
1.209091,3.949638,8.973647,3.999484
1.251515,3.895824,9.451173,3.935813
1.293939,3.844105,9.965794,3.874643
1.336364,3.794586,10.519450,3.816546
1.378788,3.747350,11.114138,3.762109
1.421212,3.702463,11.751892,3.711939
1.463636,3.659972,12.434809,3.666660
1.506061,3.619906,13.165031,3.626912
1.548485,3.582284,13.944749,3.593354
1.590909,3.547110,14.776207,3.566665
1.633333,3.514379,15.661697,3.547537
1.675758,3.484073,16.603561,3.536683
1.718182,3.456171,17.604197,3.534833
1.760606,3.430640,18.666046,3.542734
1.803030,3.407444,19.791601,3.561151
1.845454,3.386541,20.983410,3.590866
1.887879,3.367884,22.244062,3.632681
1.930303,3.351423,23.576214,3.687413
1.972727,3.337107,24.982546,3.755897
2.015152,3.324881,26.465815,3.838988
2.057576,3.314689,28.028811,3.937556
2.100000,3.306473,29.674383,4.052491
