#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,1.621366,-0.828207
-2.057576,-0.800463,1.643882,-0.779933
-2.015152,-0.705422,1.669831,-0.719250
-1.972727,-0.608347,1.699021,-0.646964
-1.930303,-0.509183,1.731261,-0.563863
-1.887879,-0.407874,1.766365,-0.470719
-1.845454,-0.304368,1.804150,-0.368289
-1.803030,-0.198617,1.844438,-0.257308
-1.760606,-0.090572,1.887053,-0.138493
-1.718182,0.019807,1.931822,-0.012547
-1.675758,0.132558,1.978578,0.119846
-1.633333,0.247712,2.027156,0.258023
-1.590909,0.365292,2.077395,0.401333
-1.548485,0.485314,2.129138,0.549145
-1.506061,0.607785,2.182229,0.700850
-1.463636,0.732699,2.236519,0.855849
-1.421212,0.860039,2.291861,1.013566
-1.378788,0.989775,2.348112,1.173441
-1.336364,1.121859,2.405132,1.334934
-1.293939,1.256226,2.462785,1.497516
-1.251515,1.392794,2.520937,1.660684
-1.209091,1.531457,2.579462,1.823948
-1.166667,1.672086,2.638232,1.986835
-1.124242,1.814529,2.697127,2.148892
-1.081818,1.958604,2.756027,2.309684
-1.039394,2.104102,2.814819,2.468790
-0.996970,2.250782,2.873390,2.625812
-0.954545,2.398373,2.931635,2.780365
-0.912121,2.546567,2.989449,2.932083
-0.869697,2.695027,3.046730,3.080620
-0.827273,2.843378,3.103384,3.225645
-0.784849,2.991211,3.159316,3.366846
-0.742424,3.138085,3.214437,3.503926
-0.700000,3.283527,3.268661,3.636611
-0.657576,3.427035,3.321906,3.764639
-0.615152,3.568081,3.374091,3.887768
-0.572727,3.706114,3.425143,4.005776
-0.530303,3.840568,3.474990,4.118455
-0.487879,3.970864,3.523563,4.225617
-0.445455,4.096423,3.570799,4.327089
-0.403030,4.216666,3.616634,4.422719
-0.360606,4.331031,3.661014,4.512372
-0.318182,4.438973,3.703882,4.595927
-0.275758,4.539979,3.745191,4.673285
-0.233333,4.633576,3.784892,4.744364
-0.190909,4.719338,3.822942,4.809098
-0.148485,4.796898,3.859303,4.867439
-0.106061,4.865948,3.893938,4.919358
-0.063636,4.926257,3.926815,4.964842
-0.021212,4.977664,3.957904,5.003896
0.021212,5.020088,3.987182,5.036545
0.063636,5.053529,4.014626,5.062829
0.106061,5.078069,4.040216,5.082805
0.148485,5.093867,4.063942,5.096550
0.190909,5.101157,4.085790,5.104158
0.233333,5.100244,4.105753,5.105742
0.275758,5.091495,4.123828,5.101428
0.318182,5.075337,4.140015,5.091365
0.360606,5.052243,4.154316,5.075716
0.403030,5.022727,4.166739,5.054665
0.445455,4.987332,4.177295,5.028409
0.487879,4.946621,4.185997,4.997168
0.530303,4.901174,4.192864,4.961175
0.572727,4.851568,4.197917,4.920685
0.615152,4.798384,4.201179,4.875968
0.657576,4.742187,4.202681,4.827310
0.700000,4.683527,4.202453,4.775018
0.742424,4.622933,4.200532,4.719416
0.784849,4.560908,4.196957,4.660845
0.827273,4.497923,4.191771,4.599664
0.869697,4.434421,4.185019,4.536247
0.912121,4.370810,4.176753,4.470991
0.954545,4.307464,4.167025,4.404306
0.996970,4.244721,4.155891,4.336622
1.039394,4.182890,4.143414,4.268386
1.081818,4.122240,4.129658,4.200064
1.124242,4.063014,4.114690,4.132136
1.166667,4.005419,4.098580,4.065104
1.209091,3.949638,4.081406,3.999484
1.251515,3.895824,4.063244,3.935813
1.293939,3.844105,4.044178,3.874643
1.336364,3.794586,4.024292,3.816546
1.378788,3.747350,4.003676,3.762109
1.421212,3.702463,3.982423,3.711939
1.463636,3.659972,3.960630,3.666660
1.506061,3.619906,3.938396,3.626912
1.548485,3.582284,3.915824,3.593354
1.590909,3.547110,3.893023,3.566665
1.633333,3.514379,3.870104,3.547537
1.675758,3.484073,3.847178,3.536683
1.718182,3.456171,3.824367,3.534833
1.760606,3.430640,3.801788,3.542734
1.803030,3.407444,3.779571,3.561151
1.845454,3.386541,3.757841,3.590866
1.887879,3.367884,3.736732,3.632681
1.930303,3.351423,3.716379,3.687413
1.972727,3.337107,3.696921,3.755897
2.015152,3.324881,3.678503,3.838988
2.057576,3.314689,3.661268,3.937556
2.100000,3.306473,3.645370,4.052491
