# x , y 
-1.989609,-0.639731
-1.988321,-0.721634
-1.983752,0.008917
-1.979817,-0.050467
-1.975358,-0.027704
-1.973880,-0.629859
-1.935189,-1.206194
-1.882881,0.167764
-1.870697,-1.277128
-1.865369,-0.882331
-1.816514,-1.037618
-1.791534,0.346231
-1.767888,-0.822165
-1.762510,0.124154
-1.759843,-1.687374
-1.750424,-0.173425
-1.713544,1.076089
-1.698936,-0.793156
-1.696793,0.911443
-1.693594,-0.230846
-1.660141,0.443772
-1.650553,0.286086
-1.641327,-1.153472
-1.624358,0.898187
-1.585844,0.199659
-1.578740,1.189854
-1.578562,0.923913
-1.564728,0.169722
-1.553936,-1.149305
-1.534046,0.527981
-1.521012,1.757324
-1.496980,2.571609
-1.494150,-0.391393
-1.468107,0.501554
-1.467901,1.518686
-1.467256,1.632416
-1.451772,0.680049
-1.450347,1.109327
-1.421027,1.833893
-1.407670,-0.113885
-1.394548,1.327873
-1.372790,1.742001
-1.366163,1.279867
-1.365080,1.109196
-1.363424,0.831000
-1.355259,3.232527
-1.345378,3.114342
-1.313548,1.447762
-1.306831,0.937303
-1.294511,0.642802
-1.273476,0.764642
-1.223610,0.515425
-1.219010,2.370134
-1.205812,1.446618
-1.202725,1.956240
-1.202545,0.839052
-1.197337,2.427088
-1.192868,0.912958
-1.192796,2.653495
-1.185404,1.357018
-1.166804,1.483476
-1.151011,0.953298
-1.145340,1.923361
-1.141150,-0.369208
-1.106553,3.733615
-1.101325,1.948292
-1.081292,2.729823
-1.067736,4.564164
-1.032851,2.698262
-1.012278,3.557298
-1.009300,2.641484
-0.981936,1.585804
-0.973710,0.359024
-0.933680,1.059218
-0.922021,4.248090
-0.921473,4.348893
-0.916249,3.412148
-0.909404,2.612154
-0.874345,3.056938
-0.861746,3.427965
-0.860252,2.505891
-0.812317,1.648616
-0.808409,2.423008
-0.772721,2.697319
-0.766652,3.091068
-0.761763,3.564684
-0.744206,4.017321
-0.738075,3.335512
-0.712249,5.134863
-0.709033,3.697393
-0.688765,3.458112
-0.684886,3.643705
-0.684595,4.997565
-0.674865,3.543940
-0.665712,4.008097
-0.651925,5.076845
-0.649409,6.306370
-0.630746,2.772985
-0.596002,3.826164
-0.594393,2.300991
-0.564749,4.126201
-0.550290,5.483753
-0.542359,3.008814
-0.529603,4.217986
-0.517941,3.955155
-0.511068,3.687486
-0.509917,3.337474
-0.474601,4.409618
-0.468545,5.398198
-0.447794,3.837742
-0.438207,6.017669
-0.436888,5.816231
-0.416683,4.484203
-0.402505,4.509026
-0.400934,4.631006
-0.396928,2.972557
-0.364447,5.237449
-0.353308,4.322065
-0.351443,4.136465
-0.345347,4.536923
-0.315633,4.358358
-0.300041,3.302761
-0.282382,6.070726
-0.263986,5.111465
-0.234546,5.624468
-0.219170,5.169771
-0.197995,4.565888
-0.138592,3.633020
-0.119416,6.826149
-0.099475,4.771095
-0.095511,5.372056
-0.034792,4.524717
-0.019585,3.759345
0.005543,4.420050
0.029185,5.693430
0.046913,4.967152
0.125927,6.079886
0.188766,5.370500
0.213962,3.270027
0.218639,5.458461
0.257280,6.010532
0.270861,7.281127
0.289315,4.101964
0.295618,2.596366
0.311702,3.654704
0.312742,4.381718
0.332838,4.749879
0.357852,6.269368
0.362659,6.470928
0.374319,4.988730
0.377750,5.065759
0.403581,3.958155
0.417739,4.647205
0.422815,4.907586
0.439501,5.303169
0.445898,5.358383
0.464501,5.239361
0.480823,5.743731
0.499607,5.879112
0.503335,3.348177
0.506184,5.394345
0.509797,5.319311
0.537367,2.182454
0.560467,4.253290
0.572221,6.243911
0.576063,5.070363
0.609753,5.489205
0.612833,3.476785
0.616319,5.607676
0.616704,5.550976
0.623164,5.202491
0.632522,6.142062
0.649912,6.147259
0.663422,3.994646
0.666502,4.246704
0.675408,3.977505
0.702879,5.507556
0.713265,4.775208
0.716152,4.359082
0.728896,3.239094
0.747854,3.287996
0.778646,3.575292
0.779110,4.075364
0.810080,5.660147
0.818724,5.126740
0.827430,4.246843
0.828427,5.317268
0.839577,4.412011
0.841715,5.425409
0.923395,3.955599
0.960212,4.988944
0.964376,2.979924
1.015670,3.095836
1.032504,6.293243
1.033184,6.558291
1.043884,3.544066
1.047740,3.809340
1.051026,2.474468
1.061156,2.767730
1.068902,4.627436
1.116723,4.351245
1.144092,4.127456
1.154529,5.538144
1.156119,3.580648
1.174565,3.594986
1.192139,2.642565
1.213848,5.534900
1.234686,3.796113
1.235900,5.037926
1.275243,3.964605
1.278414,4.985398
1.326742,5.054718
1.338541,5.211483
1.359618,3.920336
1.384070,4.838273
1.459774,2.980046
1.477618,4.305893
1.484858,4.309790
1.491400,3.507428
1.515269,2.998913
1.529077,3.115642
1.541772,3.046186
1.544055,2.526378
1.548080,3.888361
1.565217,3.764170
1.614621,2.011075
1.615927,3.733387
1.641078,3.780865
1.658784,3.556764
1.660016,2.317598
1.661849,5.115438
1.676940,4.334529
1.683009,4.165469
1.684259,2.793754
1.717893,2.703765
1.718799,2.808553
1.720793,2.172270
1.738392,5.409007
1.763086,2.252642
1.785644,4.605521
1.798886,3.625162
1.806218,4.032255
1.817903,4.021303
1.821717,3.821143
1.821918,3.058959
1.831324,3.911225
1.837223,1.644490
1.924501,4.449934
1.934699,3.836403
1.999218,3.696056
