#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,0.398667,-0.828207
-2.057576,-0.800463,0.587066,-0.779933
-2.015152,-0.705422,0.766561,-0.719250
-1.972727,-0.608347,0.937407,-0.646964
-1.930303,-0.509183,1.099852,-0.563863
-1.887879,-0.407874,1.254145,-0.470719
-1.845454,-0.304368,1.400529,-0.368289
-1.803030,-0.198617,1.539245,-0.257308
-1.760606,-0.090572,1.670533,-0.138493
-1.718182,0.019807,1.794626,-0.012547
-1.675758,0.132558,1.911757,0.119846
-1.633333,0.247712,2.022156,0.258023
-1.590909,0.365292,2.126048,0.401333
-1.548485,0.485314,2.223658,0.549145
-1.506061,0.607785,2.315205,0.700850
-1.463636,0.732699,2.400906,0.855849
-1.421212,0.860039,2.480976,1.013566
-1.378788,0.989775,2.555626,1.173441
-1.336364,1.121859,2.625066,1.334934
-1.293939,1.256226,2.689499,1.497516
-1.251515,1.392794,2.749129,1.660684
-1.209091,1.531457,2.804155,1.823948
-1.166667,1.672086,2.854773,1.986835
-1.124242,1.814529,2.901177,2.148892
-1.081818,1.958604,2.943557,2.309684
-1.039394,2.104102,2.982101,2.468790
-0.996970,2.250782,3.016994,2.625812
-0.954545,2.398373,3.048416,2.780365
-0.912121,2.546567,3.076546,2.932083
-0.869697,2.695027,3.101561,3.080620
-0.827273,2.843378,3.123632,3.225645
-0.784849,2.991211,3.142930,3.366846
-0.742424,3.138085,3.159620,3.503926
-0.700000,3.283527,3.173867,3.636611
-0.657576,3.427035,3.185830,3.764639
-0.615152,3.568081,3.195669,3.887768
-0.572727,3.706114,3.203538,4.005776
-0.530303,3.840568,3.209587,4.118455
-0.487879,3.970864,3.213966,4.225617
-0.445455,4.096423,3.216821,4.327089
-0.403030,4.216666,3.218295,4.422719
-0.360606,4.331031,3.218527,4.512372
-0.318182,4.438973,3.217654,4.595927
-0.275758,4.539979,3.215810,4.673285
-0.233333,4.633576,3.213125,4.744364
-0.190909,4.719338,3.209728,4.809098
-0.148485,4.796898,3.205744,4.867439
-0.106061,4.865948,3.201294,4.919358
-0.063636,4.926257,3.196497,4.964842
-0.021212,4.977664,3.191470,5.003896
0.021212,5.020088,3.186324,5.036545
0.063636,5.053529,3.181171,5.062829
0.106061,5.078069,3.176117,5.082805
0.148485,5.093867,3.171266,5.096550
0.190909,5.101157,3.166719,5.104158
0.233333,5.100244,3.162574,5.105742
0.275758,5.091495,3.158927,5.101428
0.318182,5.075337,3.155869,5.091365
0.360606,5.052243,3.153489,5.075716
0.403030,5.022727,3.151874,5.054665
0.445455,4.987332,3.151106,5.028409
0.487879,4.946621,3.151266,4.997168
0.530303,4.901174,3.152431,4.961175
0.572727,4.851568,3.154675,4.920685
0.615152,4.798384,3.158070,4.875968
0.657576,4.742187,3.162683,4.827310
0.700000,4.683527,3.168579,4.775018
0.742424,4.622933,3.175822,4.719416
0.784849,4.560908,3.184470,4.660845
0.827273,4.497923,3.194580,4.599664
0.869697,4.434421,3.206205,4.536247
0.912121,4.370810,3.219394,4.470991
0.954545,4.307464,3.234197,4.404306
0.996970,4.244721,3.250656,4.336622
1.039394,4.182890,3.268814,4.268386
1.081818,4.122240,3.288708,4.200064
1.124242,4.063014,3.310374,4.132136
1.166667,4.005419,3.333845,4.065104
1.209091,3.949638,3.359149,3.999484
1.251515,3.895824,3.386315,3.935813
1.293939,3.844105,3.415364,3.874643
1.336364,3.794586,3.446317,3.816546
1.378788,3.747350,3.479193,3.762109
1.421212,3.702463,3.514005,3.711939
1.463636,3.659972,3.550765,3.666660
1.506061,3.619906,3.589482,3.626912
1.548485,3.582284,3.630161,3.593354
1.590909,3.547110,3.672805,3.566665
1.633333,3.514379,3.717413,3.547537
1.675758,3.484073,3.763982,3.536683
1.718182,3.456171,3.812506,3.534833
1.760606,3.430640,3.862976,3.542734
1.803030,3.407444,3.915378,3.561151
1.845454,3.386541,3.969698,3.590866
1.887879,3.367884,4.025918,3.632681
1.930303,3.351423,4.084017,3.687413
1.972727,3.337107,4.143970,3.755897
2.015152,3.324881,4.205749,3.838988
2.057576,3.314689,4.269325,3.937556
2.100000,3.306473,4.334664,4.052491
