#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,1.312719,-0.828207
-2.057576,-0.800463,1.373748,-0.779933
-2.015152,-0.705422,1.434976,-0.719250
-1.972727,-0.608347,1.496342,-0.646964
-1.930303,-0.509183,1.557785,-0.563863
-1.887879,-0.407874,1.619248,-0.470719
-1.845454,-0.304368,1.680672,-0.368289
-1.803030,-0.198617,1.742001,-0.257308
-1.760606,-0.090572,1.803182,-0.138493
-1.718182,0.019807,1.864160,-0.012547
-1.675758,0.132558,1.924884,0.119846
-1.633333,0.247712,1.985302,0.258023
-1.590909,0.365292,2.045366,0.401333
-1.548485,0.485314,2.105028,0.549145
-1.506061,0.607785,2.164241,0.700850
-1.463636,0.732699,2.222960,0.855849
-1.421212,0.860039,2.281140,1.013566
-1.378788,0.989775,2.338738,1.173441
-1.336364,1.121859,2.395716,1.334934
-1.293939,1.256226,2.452030,1.497516
-1.251515,1.392794,2.507644,1.660684
-1.209091,1.531457,2.562520,1.823948
-1.166667,1.672086,2.616621,1.986835
-1.124242,1.814529,2.669914,2.148892
-1.081818,1.958604,2.722365,2.309684
-1.039394,2.104102,2.773942,2.468790
-0.996970,2.250782,2.824614,2.625812
-0.954545,2.398373,2.874352,2.780365
-0.912121,2.546567,2.923128,2.932083
-0.869697,2.695027,2.970916,3.080620
-0.827273,2.843378,3.017690,3.225645
-0.784849,2.991211,3.063427,3.366846
-0.742424,3.138085,3.108103,3.503926
-0.700000,3.283527,3.151698,3.636611
-0.657576,3.427035,3.194191,3.764639
-0.615152,3.568081,3.235565,3.887768
-0.572727,3.706114,3.275800,4.005776
-0.530303,3.840568,3.314883,4.118455
-0.487879,3.970864,3.352798,4.225617
-0.445455,4.096423,3.389532,4.327089
-0.403030,4.216666,3.425073,4.422719
-0.360606,4.331031,3.459411,4.512372
-0.318182,4.438973,3.492535,4.595927
-0.275758,4.539979,3.524439,4.673285
-0.233333,4.633576,3.555116,4.744364
-0.190909,4.719338,3.584560,4.809098
-0.148485,4.796898,3.612768,4.867439
-0.106061,4.865948,3.639736,4.919358
-0.063636,4.926257,3.665465,4.964842
-0.021212,4.977664,3.689954,5.003896
0.021212,5.020088,3.713204,5.036545
0.063636,5.053529,3.735218,5.062829
0.106061,5.078069,3.756000,5.082805
0.148485,5.093867,3.775556,5.096550
0.190909,5.101157,3.793893,5.104158
0.233333,5.100244,3.811018,5.105742
0.275758,5.091495,3.826941,5.101428
0.318182,5.075337,3.841674,5.091365
0.360606,5.052243,3.855227,5.075716
0.403030,5.022727,3.867615,5.054665
0.445455,4.987332,3.878852,5.028409
0.487879,4.946621,3.888955,4.997168
0.530303,4.901174,3.897941,4.961175
0.572727,4.851568,3.905828,4.920685
0.615152,4.798384,3.912637,4.875968
0.657576,4.742187,3.918390,4.827310
0.700000,4.683527,3.923109,4.775018
0.742424,4.622933,3.926818,4.719416
0.784849,4.560908,3.929544,4.660845
0.827273,4.497923,3.931312,4.599664
0.869697,4.434421,3.932150,4.536247
0.912121,4.370810,3.932090,4.470991
0.954545,4.307464,3.931160,4.404306
0.996970,4.244721,3.929394,4.336622
1.039394,4.182890,3.926825,4.268386
1.081818,4.122240,3.923488,4.200064
1.124242,4.063014,3.919418,4.132136
1.166667,4.005419,3.914654,4.065104
1.209091,3.949638,3.909234,3.999484
1.251515,3.895824,3.903199,3.935813
1.293939,3.844105,3.896590,3.874643
1.336364,3.794586,3.889450,3.816546
1.378788,3.747350,3.881823,3.762109
1.421212,3.702463,3.873754,3.711939
1.463636,3.659972,3.865291,3.666660
1.506061,3.619906,3.856482,3.626912
1.548485,3.582284,3.847375,3.593354
1.590909,3.547110,3.838024,3.566665
1.633333,3.514379,3.828478,3.547537
1.675758,3.484073,3.818793,3.536683
1.718182,3.456171,3.809022,3.534833
1.760606,3.430640,3.799222,3.542734
1.803030,3.407444,3.789451,3.561151
1.845454,3.386541,3.779767,3.590866
1.887879,3.367884,3.770231,3.632681
1.930303,3.351423,3.760904,3.687413
1.972727,3.337107,3.751850,3.755897
2.015152,3.324881,3.743132,3.838988
2.057576,3.314689,3.734816,3.937556
2.100000,3.306473,3.726968,4.052491
