#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,0.190274,-0.542282
-2.057576,-0.800463,0.296447,-0.542735
-2.015152,-0.705422,0.401245,-0.528423
-1.972727,-0.608347,0.504631,-0.500193
-1.930303,-0.509183,0.606567,-0.458875
-1.887879,-0.407874,0.707021,-0.405281
-1.845454,-0.304368,0.805958,-0.340206
-1.803030,-0.198617,0.903347,-0.264428
-1.760606,-0.090572,0.999156,-0.178707
-1.718182,0.019807,1.093359,-0.083786
-1.675758,0.132558,1.185927,0.019608
-1.633333,0.247712,1.276835,0.130767
-1.590909,0.365292,1.366057,0.249002
-1.548485,0.485314,1.453572,0.373637
-1.506061,0.607785,1.539358,0.504016
-1.463636,0.732699,1.623395,0.639501
-1.421212,0.860039,1.705664,0.779468
-1.378788,0.989775,1.786149,0.923314
-1.336364,1.121859,1.864834,1.070452
-1.293939,1.256226,1.941705,1.220310
-1.251515,1.392794,2.016749,1.372338
-1.209091,1.531457,2.089957,1.526000
-1.166667,1.672086,2.161317,1.680777
-1.124242,1.814529,2.230822,1.836170
-1.081818,1.958604,2.298465,1.991694
-1.039394,2.104102,2.364242,2.146884
-0.996970,2.250782,2.428148,2.301291
-0.954545,2.398373,2.490182,2.454484
-0.912121,2.546567,2.550342,2.606049
-0.869697,2.695027,2.608629,2.755589
-0.827273,2.843378,2.665047,2.902725
-0.784849,2.991211,2.719598,3.047093
-0.742424,3.138085,2.772287,3.188351
-0.700000,3.283527,2.823122,3.326170
-0.657576,3.427035,2.872111,3.460240
-0.615152,3.568081,2.919262,3.590268
-0.572727,3.706114,2.964588,3.715979
-0.530303,3.840568,3.008102,3.837115
-0.487879,3.970864,3.049816,3.953434
-0.445455,4.096423,3.089747,4.064713
-0.403030,4.216666,3.127912,4.170746
-0.360606,4.331031,3.164328,4.271345
-0.318182,4.438973,3.199017,4.366336
-0.275758,4.539979,3.232000,4.455566
-0.233333,4.633576,3.263299,4.538899
-0.190909,4.719338,3.292940,4.616213
-0.148485,4.796898,3.320948,4.687408
-0.106061,4.865948,3.347350,4.752398
-0.063636,4.926257,3.372175,4.811115
-0.021212,4.977664,3.395455,4.863509
0.021212,5.020088,3.417219,4.909547
0.063636,5.053529,3.437503,4.949213
0.106061,5.078069,3.456340,4.982508
0.148485,5.093867,3.473768,5.009451
0.190909,5.101157,3.489822,5.030080
0.233333,5.100244,3.504544,5.044446
0.275758,5.091495,3.517973,5.052621
0.318182,5.075337,3.530153,5.054694
0.360606,5.052243,3.541125,5.050768
0.403030,5.022727,3.550936,5.040969
0.445455,4.987332,3.559633,5.025434
0.487879,4.946621,3.567262,5.004323
0.530303,4.901174,3.573875,4.977808
0.572727,4.851568,3.579521,4.946083
0.615152,4.798384,3.584254,4.909357
0.657576,4.742187,3.588128,4.867856
0.700000,4.683527,3.591197,4.821825
0.742424,4.622933,3.593519,4.771523
0.784849,4.560908,3.595153,4.717233
0.827273,4.497923,3.596159,4.659247
0.869697,4.434421,3.596596,4.597879
0.912121,4.370810,3.596530,4.533461
0.954545,4.307464,3.596023,4.466340
0.996970,4.244721,3.595142,4.396881
1.039394,4.182890,3.593955,4.325466
1.081818,4.122240,3.592529,4.252496
1.124242,4.063014,3.590936,4.178388
1.166667,4.005419,3.589246,4.103575
1.209091,3.949638,3.587534,4.028511
1.251515,3.895824,3.585874,3.953664
1.293939,3.844105,3.584341,3.879519
1.336364,3.794586,3.583015,3.806582
1.378788,3.747350,3.581974,3.735373
1.421212,3.702463,3.581297,3.666430
1.463636,3.659972,3.581069,3.600310
1.506061,3.619906,3.581372,3.537585
1.548485,3.582284,3.582291,3.478845
1.590909,3.547110,3.583913,3.424699
1.633333,3.514379,3.586326,3.375769
1.675758,3.484073,3.589619,3.332701
1.718182,3.456171,3.593884,3.296152
1.760606,3.430640,3.599213,3.266801
1.803030,3.407444,3.605698,3.245340
1.845454,3.386541,3.613437,3.232481
1.887879,3.367884,3.622527,3.228954
1.930303,3.351423,3.633064,3.235504
1.972727,3.337107,3.645150,3.252895
2.015152,3.324881,3.658885,3.281909
2.057576,3.314689,3.674373,3.323340
2.100000,3.306473,3.691717,3.378008
