# x , y 
-1.955232,-0.006846
-1.948080,-1.015404
-1.943447,-0.305299
-1.931902,-0.887872
-1.903922,0.324014
-1.894642,-0.948805
-1.877617,-0.310610
-1.865861,0.131389
-1.862069,0.720888
-1.820824,-0.764212
-1.805827,-0.297352
-1.800350,-0.432271
-1.772622,0.458529
-1.770963,-0.838909
-1.714879,-0.369387
-1.712288,-0.653729
-1.669388,-0.074838
-1.667064,0.515375
-1.665176,-0.345789
-1.662199,-0.163412
-1.648919,-0.108523
-1.647434,0.020539
-1.618984,-0.374380
-1.573229,-0.271962
-1.564523,0.596648
-1.532011,0.246153
-1.504930,0.619640
-1.497284,0.313670
-1.494926,0.326152
-1.489328,1.001126
-1.478252,0.781212
-1.476507,0.945982
-1.463464,0.441667
-1.460356,0.870508
-1.457761,0.795563
-1.443957,0.835257
-1.396437,0.574040
-1.383883,1.618865
-1.360751,0.210628
-1.346024,1.107942
-1.332924,1.750974
-1.321406,0.870874
-1.318771,1.529566
-1.299362,1.167562
-1.288938,1.226136
-1.252364,1.512609
-1.250338,0.906009
-1.192132,1.638135
-1.164909,1.866475
-1.158430,1.553519
-1.131734,2.836301
-1.122948,1.579556
-1.120468,2.299016
-1.117275,1.657797
-1.101291,1.731795
-1.070599,2.394040
-1.047630,1.502898
-1.027385,2.149641
-1.022506,2.713780
-0.959759,2.659192
-0.951757,3.088463
-0.934996,2.244064
-0.933550,2.382161
-0.924000,1.939737
-0.913582,3.700724
-0.878046,2.704013
-0.853645,1.842953
-0.846789,3.064151
-0.807777,3.455865
-0.794533,2.971489
-0.791119,2.711562
-0.788400,2.327556
-0.785784,1.777155
-0.778183,2.662508
-0.775829,2.745454
-0.771325,3.855723
-0.767357,3.270040
-0.744330,3.192639
-0.736016,3.154121
-0.735087,2.877099
-0.722928,4.082187
-0.675934,3.168835
-0.590902,4.046299
-0.549891,4.616179
-0.533359,3.940587
-0.515363,4.200788
-0.501575,4.125194
-0.467422,3.442638
-0.423527,3.861288
-0.416082,4.033719
-0.408749,3.557180
-0.384571,3.694864
-0.349548,4.272050
-0.347123,4.455069
-0.338430,4.763021
-0.337951,4.512305
-0.334421,4.586732
-0.309737,4.214151
-0.261878,4.010624
-0.239009,4.053710
-0.231441,4.927918
-0.201087,4.804161
-0.198209,4.173859
-0.190957,5.054343
-0.157892,4.290168
-0.129222,4.327108
-0.076793,4.074232
-0.049132,3.996409
-0.045542,4.648775
-0.038453,4.619767
-0.023067,5.145214
-0.014823,5.452689
-0.013103,5.527670
0.037978,4.592295
0.052071,5.201918
0.064173,4.935641
0.108342,4.603678
0.110611,4.745888
0.155979,5.357196
0.159154,5.715400
0.164068,4.439442
0.175234,5.324101
0.180152,5.291501
0.223550,5.550184
0.234874,5.864006
0.247559,4.978889
0.275632,5.506371
0.278695,4.848091
0.284218,5.628910
0.288861,4.841844
0.304980,5.765882
0.309465,5.277636
0.319130,3.975673
0.345489,5.351774
0.369188,5.443427
0.373176,5.010273
0.373684,5.372448
0.377468,5.038555
0.378665,4.687833
0.401624,5.532341
0.431129,4.223267
0.432536,5.428686
0.444284,5.327034
0.454631,5.055702
0.470716,4.752573
0.476666,5.118736
0.477237,5.194661
0.502434,5.382291
0.520209,5.632181
0.543978,5.601904
0.555570,5.383479
0.555815,4.485725
0.581084,5.007735
0.612719,4.902633
0.637884,4.431204
0.644417,4.608749
0.651474,4.936743
0.658845,4.842833
0.685759,4.806063
0.686252,4.917056
0.706766,4.170547
0.731226,4.620825
0.755253,4.924482
0.766329,4.740990
0.792860,4.245926
0.794692,4.625894
0.797630,5.182104
0.807224,3.139602
0.825164,4.349908
0.832581,4.765494
0.858930,3.745973
0.889636,3.874286
0.909146,4.522006
0.909835,4.358483
0.936987,5.019815
0.937363,4.855607
0.959966,4.647948
1.000038,3.949604
1.019267,3.997004
1.042877,4.236263
1.062488,4.523345
1.080325,4.845415
1.087500,4.266221
1.096668,4.017795
1.118437,5.023870
1.152701,4.036108
1.157964,4.368453
1.159981,4.377884
1.194604,3.988498
1.216296,3.160438
1.253515,3.094981
1.259982,3.777520
1.282644,3.714511
1.302699,3.838913
1.306753,4.165610
1.324695,3.412212
1.330873,4.202560
1.343426,3.037742
1.345131,3.460805
1.363789,4.137831
1.365065,3.343359
1.376924,3.670916
1.396239,4.102236
1.401470,3.163302
1.423265,3.818572
1.431441,4.271119
1.432473,4.216480
1.453690,3.326240
1.472949,3.679856
1.482617,4.289393
1.507735,3.525861
1.510187,4.296428
1.512920,3.061748
1.529529,3.246779
1.535451,2.963759
1.548765,3.020105
1.559575,3.491661
1.574878,3.742840
1.578384,3.655236
1.581209,3.350521
1.594079,3.252998
1.632857,3.371141
1.636004,3.368815
1.642002,4.624569
1.725174,3.757522
1.729421,2.901958
1.738040,3.850530
1.739876,3.173803
1.743698,3.821820
1.748605,3.130558
1.761884,3.331789
1.778673,3.516946
1.779149,3.118814
1.781780,3.346128
1.847467,2.789562
1.857672,4.197481
1.860633,2.922575
1.866845,3.320960
1.871472,3.150304
1.879610,3.576752
1.896964,2.779752
1.904114,3.777354
1.911600,3.293598
1.925539,3.102518
1.937566,4.257414
1.943918,2.662017
1.967645,3.209393
1.969129,2.212066
1.976355,2.202979
1.985502,3.322928
