#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,28.157875,-0.542282
-2.057576,-0.800463,26.334713,-0.542735
-2.015152,-0.705422,24.608543,-0.528423
-1.972727,-0.608347,22.975817,-0.500193
-1.930303,-0.509183,21.433060,-0.458875
-1.887879,-0.407874,19.976847,-0.405281
-1.845454,-0.304368,18.603842,-0.340206
-1.803030,-0.198617,17.310757,-0.264428
-1.760606,-0.090572,16.094381,-0.178707
-1.718182,0.019807,14.951560,-0.083786
-1.675758,0.132558,13.879221,0.019608
-1.633333,0.247712,12.874346,0.130767
-1.590909,0.365292,11.933982,0.249002
-1.548485,0.485314,11.055257,0.373637
-1.506061,0.607785,10.235352,0.504016
-1.463636,0.732699,9.471516,0.639501
-1.421212,0.860039,8.761074,0.779468
-1.378788,0.989775,8.101410,0.923314
-1.336364,1.121859,7.489972,1.070452
-1.293939,1.256226,6.924285,1.220310
-1.251515,1.392794,6.401931,1.372338
-1.209091,1.531457,5.920561,1.526000
-1.166667,1.672086,5.477899,1.680777
-1.124242,1.814529,5.071726,1.836170
-1.081818,1.958604,4.699895,1.991694
-1.039394,2.104102,4.360326,2.146884
-0.996970,2.250782,4.051005,2.301291
-0.954545,2.398373,3.769984,2.454484
-0.912121,2.546567,3.515381,2.606049
-0.869697,2.695027,3.285382,2.755589
-0.827273,2.843378,3.078240,2.902725
-0.784849,2.991211,2.892273,3.047093
-0.742424,3.138085,2.725868,3.188351
-0.700000,3.283527,2.577475,3.326170
-0.657576,3.427035,2.445616,3.460240
-0.615152,3.568081,2.328874,3.590268
-0.572727,3.706114,2.225903,3.715979
-0.530303,3.840568,2.135422,3.837115
-0.487879,3.970864,2.056216,3.953434
-0.445455,4.096423,1.987137,4.064713
-0.403030,4.216666,1.927104,4.170746
-0.360606,4.331031,1.875104,4.271345
-0.318182,4.438973,1.830189,4.366336
-0.275758,4.539979,1.791478,4.455566
-0.233333,4.633576,1.758155,4.538899
-0.190909,4.719338,1.729475,4.616213
-0.148485,4.796898,1.704756,4.687408
-0.106061,4.865948,1.683383,4.752398
-0.063636,4.926257,1.664809,4.811115
-0.021212,4.977664,1.648553,4.863509
0.021212,5.020088,1.634201,4.909547
0.063636,5.053529,1.621406,4.949213
0.106061,5.078069,1.609885,4.982508
0.148485,5.093867,1.599426,5.009451
0.190909,5.101157,1.589880,5.030080
0.233333,5.100244,1.581167,5.044446
0.275758,5.091495,1.573273,5.052621
0.318182,5.075337,1.566249,5.054694
0.360606,5.052243,1.560216,5.050768
0.403030,5.022727,1.555358,5.040969
0.445455,4.987332,1.551929,5.025434
0.487879,4.946621,1.550247,5.004323
0.530303,4.901174,1.550698,4.977808
0.572727,4.851568,1.553735,4.946083
0.615152,4.798384,1.559877,4.909357
0.657576,4.742187,1.569710,4.867856
0.700000,4.683527,1.583886,4.821825
0.742424,4.622933,1.603125,4.771523
0.784849,4.560908,1.628211,4.717233
0.827273,4.497923,1.659999,4.659247
0.869697,4.434421,1.699407,4.597879
0.912121,4.370810,1.747420,4.533461
0.954545,4.307464,1.805092,4.466340
0.996970,4.244721,1.873542,4.396881
1.039394,4.182890,1.953955,4.325466
1.081818,4.122240,2.047583,4.252496
1.124242,4.063014,2.155748,4.178388
1.166667,4.005419,2.279833,4.103575
1.209091,3.949638,2.421293,4.028511
1.251515,3.895824,2.581645,3.953664
1.293939,3.844105,2.762476,3.879519
1.336364,3.794586,2.965439,3.806582
1.378788,3.747350,3.192253,3.735373
1.421212,3.702463,3.444702,3.666430
1.463636,3.659972,3.724642,3.600310
1.506061,3.619906,4.033991,3.537585
1.548485,3.582284,4.374733,3.478845
1.590909,3.547110,4.748921,3.424699
1.633333,3.514379,5.158679,3.375769
1.675758,3.484073,5.606187,3.332701
1.718182,3.456171,6.093700,3.296152
1.760606,3.430640,6.623538,3.266801
1.803030,3.407444,7.198086,3.245340
1.845454,3.386541,7.819798,3.232481
1.887879,3.367884,8.491190,3.228954
1.930303,3.351423,9.214853,3.235504
1.972727,3.337107,9.993435,3.252895
2.015152,3.324881,10.829659,3.281909
2.057576,3.314689,11.726308,3.323340
2.100000,3.306473,12.686236,3.378008
