#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,2.616531,-0.542282
-2.057576,-0.800463,2.605849,-0.542735
-2.015152,-0.705422,2.600405,-0.528423
-1.972727,-0.608347,2.599935,-0.500193
-1.930303,-0.509183,2.604177,-0.458875
-1.887879,-0.407874,2.612878,-0.405281
-1.845454,-0.304368,2.625786,-0.340206
-1.803030,-0.198617,2.642656,-0.264428
-1.760606,-0.090572,2.663248,-0.178707
-1.718182,0.019807,2.687323,-0.083786
-1.675758,0.132558,2.714652,0.019608
-1.633333,0.247712,2.745006,0.130767
-1.590909,0.365292,2.778164,0.249002
-1.548485,0.485314,2.813910,0.373637
-1.506061,0.607785,2.852028,0.504016
-1.463636,0.732699,2.892312,0.639501
-1.421212,0.860039,2.934559,0.779468
-1.378788,0.989775,2.978569,0.923314
-1.336364,1.121859,3.024149,1.070452
-1.293939,1.256226,3.071110,1.220310
-1.251515,1.392794,3.119267,1.372338
-1.209091,1.531457,3.168440,1.526000
-1.166667,1.672086,3.218454,1.680777
-1.124242,1.814529,3.269140,1.836170
-1.081818,1.958604,3.320331,1.991694
-1.039394,2.104102,3.371867,2.146884
-0.996970,2.250782,3.423590,2.301291
-0.954545,2.398373,3.475351,2.454484
-0.912121,2.546567,3.527002,2.606049
-0.869697,2.695027,3.578400,2.755589
-0.827273,2.843378,3.629409,2.902725
-0.784849,2.991211,3.679896,3.047093
-0.742424,3.138085,3.729734,3.188351
-0.700000,3.283527,3.778798,3.326170
-0.657576,3.427035,3.826970,3.460240
-0.615152,3.568081,3.874138,3.590268
-0.572727,3.706114,3.920190,3.715979
-0.530303,3.840568,3.965024,3.837115
-0.487879,3.970864,4.008539,3.953434
-0.445455,4.096423,4.050642,4.064713
-0.403030,4.216666,4.091240,4.170746
-0.360606,4.331031,4.130250,4.271345
-0.318182,4.438973,4.167589,4.366336
-0.275758,4.539979,4.203182,4.455566
-0.233333,4.633576,4.236958,4.538899
-0.190909,4.719338,4.268850,4.616213
-0.148485,4.796898,4.298796,4.687408
-0.106061,4.865948,4.326739,4.752398
-0.063636,4.926257,4.352626,4.811115
-0.021212,4.977664,4.376410,4.863509
0.021212,5.020088,4.398047,4.909547
0.063636,5.053529,4.417500,4.949213
0.106061,5.078069,4.434732,4.982508
0.148485,5.093867,4.449719,5.009451
0.190909,5.101157,4.462432,5.030080
0.233333,5.100244,4.472856,5.044446
0.275758,5.091495,4.480972,5.052621
0.318182,5.075337,4.486772,5.054694
0.360606,5.052243,4.490251,5.050768
0.403030,5.022727,4.491407,5.040969
0.445455,4.987332,4.490245,5.025434
0.487879,4.946621,4.486774,5.004323
0.530303,4.901174,4.481007,4.977808
0.572727,4.851568,4.472961,4.946083
0.615152,4.798384,4.462661,4.909357
0.657576,4.742187,4.450133,4.867856
0.700000,4.683527,4.435410,4.821825
0.742424,4.622933,4.418529,4.771523
0.784849,4.560908,4.399531,4.717233
0.827273,4.497923,4.378464,4.659247
0.869697,4.434421,4.355378,4.597879
0.912121,4.370810,4.330329,4.533461
0.954545,4.307464,4.303378,4.466340
0.996970,4.244721,4.274590,4.396881
1.039394,4.182890,4.244035,4.325466
1.081818,4.122240,4.211788,4.252496
1.124242,4.063014,4.177928,4.178388
1.166667,4.005419,4.142540,4.103575
1.209091,3.949638,4.105711,4.028511
1.251515,3.895824,4.067536,3.953664
1.293939,3.844105,4.028114,3.879519
1.336364,3.794586,3.987548,3.806582
1.378788,3.747350,3.945943,3.735373
1.421212,3.702463,3.903414,3.666430
1.463636,3.659972,3.860077,3.600310
1.506061,3.619906,3.816055,3.537585
1.548485,3.582284,3.771473,3.478845
1.590909,3.547110,3.726464,3.424699
1.633333,3.514379,3.681162,3.375769
1.675758,3.484073,3.635710,3.332701
1.718182,3.456171,3.590252,3.296152
1.760606,3.430640,3.544938,3.266801
1.803030,3.407444,3.499924,3.245340
1.845454,3.386541,3.455368,3.232481
1.887879,3.367884,3.411435,3.228954
1.930303,3.351423,3.368295,3.235504
1.972727,3.337107,3.326119,3.252895
2.015152,3.324881,3.285089,3.281909
2.057576,3.314689,3.245385,3.323340
2.100000,3.306473,3.207197,3.378008
