#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,1.244165,-0.542282
-2.057576,-0.800463,1.283492,-0.542735
-2.015152,-0.705422,1.321036,-0.528423
-1.972727,-0.608347,1.356967,-0.500193
-1.930303,-0.509183,1.391452,-0.458875
-1.887879,-0.407874,1.424653,-0.405281
-1.845454,-0.304368,1.456726,-0.340206
-1.803030,-0.198617,1.487824,-0.264428
-1.760606,-0.090572,1.518094,-0.178707
-1.718182,0.019807,1.547677,-0.083786
-1.675758,0.132558,1.576712,0.019608
-1.633333,0.247712,1.605331,0.130767
-1.590909,0.365292,1.633661,0.249002
-1.548485,0.485314,1.661826,0.373637
-1.506061,0.607785,1.689944,0.504016
-1.463636,0.732699,1.718128,0.639501
-1.421212,0.860039,1.746487,0.779468
-1.378788,0.989775,1.775123,0.923314
-1.336364,1.121859,1.804136,1.070452
-1.293939,1.256226,1.833619,1.220310
-1.251515,1.392794,1.863661,1.372338
-1.209091,1.531457,1.894348,1.526000
-1.166667,1.672086,1.925756,1.680777
-1.124242,1.814529,1.957963,1.836170
-1.081818,1.958604,1.991036,1.991694
-1.039394,2.104102,2.025041,2.146884
-0.996970,2.250782,2.060037,2.301291
-0.954545,2.398373,2.096080,2.454484
-0.912121,2.546567,2.133220,2.606049
-0.869697,2.695027,2.171503,2.755589
-0.827273,2.843378,2.210968,2.902725
-0.784849,2.991211,2.251652,3.047093
-0.742424,3.138085,2.293585,3.188351
-0.700000,3.283527,2.336793,3.326170
-0.657576,3.427035,2.381298,3.460240
-0.615152,3.568081,2.427116,3.590268
-0.572727,3.706114,2.474258,3.715979
-0.530303,3.840568,2.522731,3.837115
-0.487879,3.970864,2.572537,3.953434
-0.445455,4.096423,2.623672,4.064713
-0.403030,4.216666,2.676129,4.170746
-0.360606,4.331031,2.729895,4.271345
-0.318182,4.438973,2.784952,4.366336
-0.275758,4.539979,2.841279,4.455566
-0.233333,4.633576,2.898846,4.538899
-0.190909,4.719338,2.957623,4.616213
-0.148485,4.796898,3.017573,4.687408
-0.106061,4.865948,3.078653,4.752398
-0.063636,4.926257,3.140817,4.811115
-0.021212,4.977664,3.204014,4.863509
0.021212,5.020088,3.268186,4.909547
0.063636,5.053529,3.333273,4.949213
0.106061,5.078069,3.399209,4.982508
0.148485,5.093867,3.465923,5.009451
0.190909,5.101157,3.533339,5.030080
0.233333,5.100244,3.601376,5.044446
0.275758,5.091495,3.669949,5.052621
0.318182,5.075337,3.738968,5.054694
0.360606,5.052243,3.808337,5.050768
0.403030,5.022727,3.877957,5.040969
0.445455,4.987332,3.947723,5.025434
0.487879,4.946621,4.017524,5.004323
0.530303,4.901174,4.087247,4.977808
0.572727,4.851568,4.156773,4.946083
0.615152,4.798384,4.225976,4.909357
0.657576,4.742187,4.294728,4.867856
0.700000,4.683527,4.362895,4.821825
0.742424,4.622933,4.430339,4.771523
0.784849,4.560908,4.496914,4.717233
0.827273,4.497923,4.562474,4.659247
0.869697,4.434421,4.626865,4.597879
0.912121,4.370810,4.689929,4.533461
0.954545,4.307464,4.751503,4.466340
0.996970,4.244721,4.811419,4.396881
1.039394,4.182890,4.869503,4.325466
1.081818,4.122240,4.925580,4.252496
1.124242,4.063014,4.979466,4.178388
1.166667,4.005419,5.030974,4.103575
1.209091,3.949638,5.079913,4.028511
1.251515,3.895824,5.126084,3.953664
1.293939,3.844105,5.169287,3.879519
1.336364,3.794586,5.209314,3.806582
1.378788,3.747350,5.245956,3.735373
1.421212,3.702463,5.278995,3.666430
1.463636,3.659972,5.308209,3.600310
1.506061,3.619906,5.333374,3.537585
1.548485,3.582284,5.354258,3.478845
1.590909,3.547110,5.370625,3.424699
1.633333,3.514379,5.382236,3.375769
1.675758,3.484073,5.388844,3.332701
1.718182,3.456171,5.390199,3.296152
1.760606,3.430640,5.386048,3.266801
1.803030,3.407444,5.376129,3.245340
1.845454,3.386541,5.360178,3.232481
1.887879,3.367884,5.337924,3.228954
1.930303,3.351423,5.309095,3.235504
1.972727,3.337107,5.273410,3.252895
2.015152,3.324881,5.230586,3.281909
2.057576,3.314689,5.180333,3.323340
2.100000,3.306473,5.122357,3.378008
