#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,2.235753,-0.542282
-2.057576,-0.800463,2.262725,-0.542735
-2.015152,-0.705422,2.287165,-0.528423
-1.972727,-0.608347,2.309175,-0.500193
-1.930303,-0.509183,2.328857,-0.458875
-1.887879,-0.407874,2.346311,-0.405281
-1.845454,-0.304368,2.361635,-0.340206
-1.803030,-0.198617,2.374925,-0.264428
-1.760606,-0.090572,2.386276,-0.178707
-1.718182,0.019807,2.395780,-0.083786
-1.675758,0.132558,2.403528,0.019608
-1.633333,0.247712,2.409611,0.130767
-1.590909,0.365292,2.414115,0.249002
-1.548485,0.485314,2.417128,0.373637
-1.506061,0.607785,2.418731,0.504016
-1.463636,0.732699,2.419009,0.639501
-1.421212,0.860039,2.418043,0.779468
-1.378788,0.989775,2.415910,0.923314
-1.336364,1.121859,2.412688,1.070452
-1.293939,1.256226,2.408453,1.220310
-1.251515,1.392794,2.403280,1.372338
-1.209091,1.531457,2.397239,1.526000
-1.166667,1.672086,2.390401,1.680777
-1.124242,1.814529,2.382836,1.836170
-1.081818,1.958604,2.374609,1.991694
-1.039394,2.104102,2.365787,2.146884
-0.996970,2.250782,2.356432,2.301291
-0.954545,2.398373,2.346607,2.454484
-0.912121,2.546567,2.336372,2.606049
-0.869697,2.695027,2.325784,2.755589
-0.827273,2.843378,2.314901,2.902725
-0.784849,2.991211,2.303777,3.047093
-0.742424,3.138085,2.292466,3.188351
-0.700000,3.283527,2.281018,3.326170
-0.657576,3.427035,2.269485,3.460240
-0.615152,3.568081,2.257913,3.590268
-0.572727,3.706114,2.246349,3.715979
-0.530303,3.840568,2.234838,3.837115
-0.487879,3.970864,2.223422,3.953434
-0.445455,4.096423,2.212142,4.064713
-0.403030,4.216666,2.201038,4.170746
-0.360606,4.331031,2.190148,4.271345
-0.318182,4.438973,2.179506,4.366336
-0.275758,4.539979,2.169149,4.455566
-0.233333,4.633576,2.159107,4.538899
-0.190909,4.719338,2.149412,4.616213
-0.148485,4.796898,2.140092,4.687408
-0.106061,4.865948,2.131176,4.752398
-0.063636,4.926257,2.122688,4.811115
-0.021212,4.977664,2.114652,4.863509
0.021212,5.020088,2.107091,4.909547
0.063636,5.053529,2.100025,4.949213
0.106061,5.078069,2.093472,4.982508
0.148485,5.093867,2.087450,5.009451
0.190909,5.101157,2.081974,5.030080
0.233333,5.100244,2.077057,5.044446
0.275758,5.091495,2.072710,5.052621
0.318182,5.075337,2.068945,5.054694
0.360606,5.052243,2.065769,5.050768
0.403030,5.022727,2.063189,5.040969
0.445455,4.987332,2.061210,5.025434
0.487879,4.946621,2.059835,5.004323
0.530303,4.901174,2.059065,4.977808
0.572727,4.851568,2.058900,4.946083
0.615152,4.798384,2.059338,4.909357
0.657576,4.742187,2.060375,4.867856
0.700000,4.683527,2.062006,4.821825
0.742424,4.622933,2.064224,4.771523
0.784849,4.560908,2.067019,4.717233
0.827273,4.497923,2.070381,4.659247
0.869697,4.434421,2.074298,4.597879
0.912121,4.370810,2.078755,4.533461
0.954545,4.307464,2.083737,4.466340
0.996970,4.244721,2.089226,4.396881
1.039394,4.182890,2.095203,4.325466
1.081818,4.122240,2.101647,4.252496
1.124242,4.063014,2.108534,4.178388
1.166667,4.005419,2.115842,4.103575
1.209091,3.949638,2.123543,4.028511
1.251515,3.895824,2.131609,3.953664
1.293939,3.844105,2.140011,3.879519
1.336364,3.794586,2.148718,3.806582
1.378788,3.747350,2.157696,3.735373
1.421212,3.702463,2.166911,3.666430
1.463636,3.659972,2.176326,3.600310
1.506061,3.619906,2.185903,3.537585
1.548485,3.582284,2.195602,3.478845
1.590909,3.547110,2.205381,3.424699
1.633333,3.514379,2.215197,3.375769
1.675758,3.484073,2.225004,3.332701
1.718182,3.456171,2.234757,3.296152
1.760606,3.430640,2.244405,3.266801
1.803030,3.407444,2.253900,3.245340
1.845454,3.386541,2.263187,3.232481
1.887879,3.367884,2.272216,3.228954
1.930303,3.351423,2.280928,3.235504
1.972727,3.337107,2.289268,3.252895
2.015152,3.324881,2.297176,3.281909
2.057576,3.314689,2.304592,3.323340
2.100000,3.306473,2.311453,3.378008
