#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,3.059196,-0.542282
-2.057576,-0.800463,3.034351,-0.542735
-2.015152,-0.705422,3.014791,-0.528423
-1.972727,-0.608347,3.000258,-0.500193
-1.930303,-0.509183,2.990503,-0.458875
-1.887879,-0.407874,2.985279,-0.405281
-1.845454,-0.304368,2.984344,-0.340206
-1.803030,-0.198617,2.987461,-0.264428
-1.760606,-0.090572,2.994397,-0.178707
-1.718182,0.019807,3.004923,-0.083786
-1.675758,0.132558,3.018817,0.019608
-1.633333,0.247712,3.035860,0.130767
-1.590909,0.365292,3.055837,0.249002
-1.548485,0.485314,3.078539,0.373637
-1.506061,0.607785,3.103761,0.504016
-1.463636,0.732699,3.131304,0.639501
-1.421212,0.860039,3.160970,0.779468
-1.378788,0.989775,3.192570,0.923314
-1.336364,1.121859,3.225916,1.070452
-1.293939,1.256226,3.260828,1.220310
-1.251515,1.392794,3.297128,1.372338
-1.209091,1.531457,3.334643,1.526000
-1.166667,1.672086,3.373206,1.680777
-1.124242,1.814529,3.412653,1.836170
-1.081818,1.958604,3.452826,1.991694
-1.039394,2.104102,3.493571,2.146884
-0.996970,2.250782,3.534738,2.301291
-0.954545,2.398373,3.576183,2.454484
-0.912121,2.546567,3.617765,2.606049
-0.869697,2.695027,3.659350,2.755589
-0.827273,2.843378,3.700806,2.902725
-0.784849,2.991211,3.742008,3.047093
-0.742424,3.138085,3.782833,3.188351
-0.700000,3.283527,3.823164,3.326170
-0.657576,3.427035,3.862890,3.460240
-0.615152,3.568081,3.901903,3.590268
-0.572727,3.706114,3.940099,3.715979
-0.530303,3.840568,3.977381,3.837115
-0.487879,3.970864,4.013654,3.953434
-0.445455,4.096423,4.048830,4.064713
-0.403030,4.216666,4.082822,4.170746
-0.360606,4.331031,4.115553,4.271345
-0.318182,4.438973,4.146946,4.366336
-0.275758,4.539979,4.176931,4.455566
-0.233333,4.633576,4.205441,4.538899
-0.190909,4.719338,4.232417,4.616213
-0.148485,4.796898,4.257800,4.687408
-0.106061,4.865948,4.281538,4.752398
-0.063636,4.926257,4.303586,4.811115
-0.021212,4.977664,4.323897,4.863509
0.021212,5.020088,4.342436,4.909547
0.063636,5.053529,4.359168,4.949213
0.106061,5.078069,4.374064,4.982508
0.148485,5.093867,4.387101,5.009451
0.190909,5.101157,4.398257,5.030080
0.233333,5.100244,4.407519,5.044446
0.275758,5.091495,4.414875,5.052621
0.318182,5.075337,4.420321,5.054694
0.360606,5.052243,4.423853,5.050768
0.403030,5.022727,4.425478,5.040969
0.445455,4.987332,4.425200,5.025434
0.487879,4.946621,4.423035,5.004323
0.530303,4.901174,4.418999,4.977808
0.572727,4.851568,4.413114,4.946083
0.615152,4.798384,4.405406,4.909357
0.657576,4.742187,4.395907,4.867856
0.700000,4.683527,4.384653,4.821825
0.742424,4.622933,4.371684,4.771523
0.784849,4.560908,4.357045,4.717233
0.827273,4.497923,4.340785,4.659247
0.869697,4.434421,4.322960,4.597879
0.912121,4.370810,4.303628,4.533461
0.954545,4.307464,4.282853,4.466340
0.996970,4.244721,4.260703,4.396881
1.039394,4.182890,4.237250,4.325466
1.081818,4.122240,4.212573,4.252496
1.124242,4.063014,4.186753,4.178388
1.166667,4.005419,4.159878,4.103575
1.209091,3.949638,4.132037,4.028511
1.251515,3.895824,4.103329,3.953664
1.293939,3.844105,4.073852,3.879519
1.336364,3.794586,4.043713,3.806582
1.378788,3.747350,4.013021,3.735373
1.421212,3.702463,3.981892,3.666430
1.463636,3.659972,3.950442,3.600310
1.506061,3.619906,3.918798,3.537585
1.548485,3.582284,3.887087,3.478845
1.590909,3.547110,3.855442,3.424699
1.633333,3.514379,3.824001,3.375769
1.675758,3.484073,3.792906,3.332701
1.718182,3.456171,3.762305,3.296152
1.760606,3.430640,3.732347,3.266801
1.803030,3.407444,3.703191,3.245340
1.845454,3.386541,3.674996,3.232481
1.887879,3.367884,3.647928,3.228954
1.930303,3.351423,3.622157,3.235504
1.972727,3.337107,3.597859,3.252895
2.015152,3.324881,3.575211,3.281909
2.057576,3.314689,3.554398,3.323340
2.100000,3.306473,3.535609,3.378008
