#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,1.129133,-0.600219
-2.057576,-0.800463,1.156288,-0.604008
-2.015152,-0.705422,1.186034,-0.592102
-1.972727,-0.608347,1.218236,-0.565418
-1.930303,-0.509183,1.252759,-0.524851
-1.887879,-0.407874,1.289472,-0.471279
-1.845454,-0.304368,1.328245,-0.405561
-1.803030,-0.198617,1.368952,-0.328538
-1.760606,-0.090572,1.411468,-0.241026
-1.718182,0.019807,1.455670,-0.143828
-1.675758,0.132558,1.501438,-0.037725
-1.633333,0.247712,1.548655,0.076520
-1.590909,0.365292,1.597205,0.198165
-1.548485,0.485314,1.646974,0.326487
-1.506061,0.607785,1.697853,0.460778
-1.463636,0.732699,1.749733,0.600355
-1.421212,0.860039,1.802507,0.744552
-1.378788,0.989775,1.856073,0.892720
-1.336364,1.121859,1.910326,1.044234
-1.293939,1.256226,1.965170,1.198482
-1.251515,1.392794,2.020507,1.354877
-1.209091,1.531457,2.076243,1.512849
-1.166667,1.672086,2.132284,1.671844
-1.124242,1.814529,2.188542,1.831333
-1.081818,1.958604,2.244928,1.990803
-1.039394,2.104102,2.301357,2.149760
-0.996970,2.250782,2.357747,2.307730
-0.954545,2.398373,2.414015,2.464258
-0.912121,2.546567,2.470085,2.618909
-0.869697,2.695027,2.525880,2.771265
-0.827273,2.843378,2.581326,2.920929
-0.784849,2.991211,2.636352,3.067523
-0.742424,3.138085,2.690888,3.210690
-0.700000,3.283527,2.744868,3.350087
-0.657576,3.427035,2.798227,3.485395
-0.615152,3.568081,2.850904,3.616313
-0.572727,3.706114,2.902838,3.742559
-0.530303,3.840568,2.953971,3.863870
-0.487879,3.970864,3.004249,3.980001
-0.445455,4.096423,3.053618,4.090728
-0.403030,4.216666,3.102028,4.195847
-0.360606,4.331031,3.149431,4.295171
-0.318182,4.438973,3.195781,4.388534
-0.275758,4.539979,3.241033,4.475786
-0.233333,4.633576,3.285147,4.556801
-0.190909,4.719338,3.328084,4.631469
-0.148485,4.796898,3.369806,4.699700
-0.106061,4.865948,3.410280,4.761423
-0.063636,4.926257,3.449473,4.816586
-0.021212,4.977664,3.487356,4.865157
0.021212,5.020088,3.523901,4.907123
0.063636,5.053529,3.559083,4.942490
0.106061,5.078069,3.592879,4.971282
0.148485,5.093867,3.625269,4.993545
0.190909,5.101157,3.656234,5.009342
0.233333,5.100244,3.685759,5.018756
0.275758,5.091495,3.713830,5.021889
0.318182,5.075337,3.740435,5.018861
0.360606,5.052243,3.765567,5.009815
0.403030,5.022727,3.789217,4.994908
0.445455,4.987332,3.811382,4.974321
0.487879,4.946621,3.832060,4.948251
0.530303,4.901174,3.851252,4.916915
0.572727,4.851568,3.868959,4.880550
0.615152,4.798384,3.885187,4.839412
0.657576,4.742187,3.899943,4.793776
0.700000,4.683527,3.913236,4.743934
0.742424,4.622933,3.925080,4.690203
0.784849,4.560908,3.935486,4.632912
0.827273,4.497923,3.944474,4.572414
0.869697,4.434421,3.952060,4.509081
0.912121,4.370810,3.958267,4.443303
0.954545,4.307464,3.963117,4.375487
0.996970,4.244721,3.966637,4.306064
1.039394,4.182890,3.968854,4.235481
1.081818,4.122240,3.969800,4.164205
1.124242,4.063014,3.969507,4.092722
1.166667,4.005419,3.968009,4.021537
1.209091,3.949638,3.965344,3.951176
1.251515,3.895824,3.961552,3.882182
1.293939,3.844105,3.956676,3.815118
1.336364,3.794586,3.950758,3.750566
1.378788,3.747350,3.943846,3.689127
1.421212,3.702463,3.935989,3.631423
1.463636,3.659972,3.927238,3.578093
1.506061,3.619906,3.917647,3.529796
1.548485,3.582284,3.907270,3.487210
1.590909,3.547110,3.896168,3.451034
1.633333,3.514379,3.884400,3.421982
1.675758,3.484073,3.872029,3.400792
1.718182,3.456171,3.859120,3.388218
1.760606,3.430640,3.845740,3.385037
1.803030,3.407444,3.831961,3.392038
1.845454,3.386541,3.817852,3.410038
1.887879,3.367884,3.803489,3.439866
1.930303,3.351423,3.788949,3.482373
1.972727,3.337107,3.774311,3.538432
2.015152,3.324881,3.759656,3.608930
2.057576,3.314689,3.745067,3.694777
2.100000,3.306473,3.730631,3.796901
