#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,1.155245,-0.600219
-2.057576,-0.800463,1.193345,-0.604008
-2.015152,-0.705422,1.232265,-0.592102
-1.972727,-0.608347,1.271969,-0.565418
-1.930303,-0.509183,1.312418,-0.524851
-1.887879,-0.407874,1.353578,-0.471279
-1.845454,-0.304368,1.395411,-0.405561
-1.803030,-0.198617,1.437881,-0.328538
-1.760606,-0.090572,1.480953,-0.241026
-1.718182,0.019807,1.524592,-0.143828
-1.675758,0.132558,1.568760,-0.037725
-1.633333,0.247712,1.613424,0.076520
-1.590909,0.365292,1.658549,0.198165
-1.548485,0.485314,1.704100,0.326487
-1.506061,0.607785,1.750042,0.460778
-1.463636,0.732699,1.796342,0.600355
-1.421212,0.860039,1.842966,0.744552
-1.378788,0.989775,1.889879,0.892720
-1.336364,1.121859,1.937049,1.044234
-1.293939,1.256226,1.984442,1.198482
-1.251515,1.392794,2.032026,1.354877
-1.209091,1.531457,2.079767,1.512849
-1.166667,1.672086,2.127633,1.671844
-1.124242,1.814529,2.175592,1.831333
-1.081818,1.958604,2.223612,1.990803
-1.039394,2.104102,2.271662,2.149760
-0.996970,2.250782,2.319709,2.307730
-0.954545,2.398373,2.367722,2.464258
-0.912121,2.546567,2.415671,2.618909
-0.869697,2.695027,2.463525,2.771265
-0.827273,2.843378,2.511252,2.920929
-0.784849,2.991211,2.558824,3.067523
-0.742424,3.138085,2.606209,3.210690
-0.700000,3.283527,2.653378,3.350087
-0.657576,3.427035,2.700301,3.485395
-0.615152,3.568081,2.746950,3.616313
-0.572727,3.706114,2.793294,3.742559
-0.530303,3.840568,2.839305,3.863870
-0.487879,3.970864,2.884955,3.980001
-0.445455,4.096423,2.930214,4.090728
-0.403030,4.216666,2.975056,4.195847
-0.360606,4.331031,3.019451,4.295171
-0.318182,4.438973,3.063373,4.388534
-0.275758,4.539979,3.106794,4.475786
-0.233333,4.633576,3.149687,4.556801
-0.190909,4.719338,3.192024,4.631469
-0.148485,4.796898,3.233779,4.699700
-0.106061,4.865948,3.274926,4.761423
-0.063636,4.926257,3.315439,4.816586
-0.021212,4.977664,3.355291,4.865157
0.021212,5.020088,3.394456,4.907123
0.063636,5.053529,3.432910,4.942490
0.106061,5.078069,3.470627,4.971282
0.148485,5.093867,3.507581,4.993545
0.190909,5.101157,3.543750,5.009342
0.233333,5.100244,3.579106,5.018756
0.275758,5.091495,3.613627,5.021889
0.318182,5.075337,3.647288,5.018861
0.360606,5.052243,3.680066,5.009815
0.403030,5.022727,3.711937,4.994908
0.445455,4.987332,3.742877,4.974321
0.487879,4.946621,3.772864,4.948251
0.530303,4.901174,3.801874,4.916915
0.572727,4.851568,3.829885,4.880550
0.615152,4.798384,3.856875,4.839412
0.657576,4.742187,3.882822,4.793776
0.700000,4.683527,3.907703,4.743934
0.742424,4.622933,3.931498,4.690203
0.784849,4.560908,3.954184,4.632912
0.827273,4.497923,3.975740,4.572414
0.869697,4.434421,3.996145,4.509081
0.912121,4.370810,4.015381,4.443303
0.954545,4.307464,4.033423,4.375487
0.996970,4.244721,4.050255,4.306064
1.039394,4.182890,4.065854,4.235481
1.081818,4.122240,4.080202,4.164205
1.124242,4.063014,4.093279,4.092722
1.166667,4.005419,4.105066,4.021537
1.209091,3.949638,4.115543,3.951176
1.251515,3.895824,4.124692,3.882182
1.293939,3.844105,4.132495,3.815118
1.336364,3.794586,4.138933,3.750566
1.378788,3.747350,4.143988,3.689127
1.421212,3.702463,4.147643,3.631423
1.463636,3.659972,4.149879,3.578093
1.506061,3.619906,4.150680,3.529796
1.548485,3.582284,4.150028,3.487210
1.590909,3.547110,4.147906,3.451034
1.633333,3.514379,4.144299,3.421982
1.675758,3.484073,4.139189,3.400792
1.718182,3.456171,4.132560,3.388218
1.760606,3.430640,4.124398,3.385037
1.803030,3.407444,4.114685,3.392038
1.845454,3.386541,4.103407,3.410038
1.887879,3.367884,4.090548,3.439866
1.930303,3.351423,4.076094,3.482373
1.972727,3.337107,4.060029,3.538432
2.015152,3.324881,4.042339,3.608930
2.057576,3.314689,4.023011,3.694777
2.100000,3.306473,4.002031,3.796901
