#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,1.009350,-0.600219
-2.057576,-0.800463,1.041439,-0.604008
-2.015152,-0.705422,1.076206,-0.592102
-1.972727,-0.608347,1.113476,-0.565418
-1.930303,-0.509183,1.153080,-0.524851
-1.887879,-0.407874,1.194849,-0.471279
-1.845454,-0.304368,1.238623,-0.405561
-1.803030,-0.198617,1.284239,-0.328538
-1.760606,-0.090572,1.331544,-0.241026
-1.718182,0.019807,1.380385,-0.143828
-1.675758,0.132558,1.430614,-0.037725
-1.633333,0.247712,1.482085,0.076520
-1.590909,0.365292,1.534657,0.198165
-1.548485,0.485314,1.588194,0.326487
-1.506061,0.607785,1.642560,0.460778
-1.463636,0.732699,1.697625,0.600355
-1.421212,0.860039,1.753263,0.744552
-1.378788,0.989775,1.809352,0.892720
-1.336364,1.121859,1.865770,1.044234
-1.293939,1.256226,1.922403,1.198482
-1.251515,1.392794,1.979139,1.354877
-1.209091,1.531457,2.035869,1.512849
-1.166667,1.672086,2.092488,1.671844
-1.124242,1.814529,2.148895,1.831333
-1.081818,1.958604,2.204993,1.990803
-1.039394,2.104102,2.260687,2.149760
-0.996970,2.250782,2.315887,2.307730
-0.954545,2.398373,2.370507,2.464258
-0.912121,2.546567,2.424464,2.618909
-0.869697,2.695027,2.477678,2.771265
-0.827273,2.843378,2.530073,2.920929
-0.784849,2.991211,2.581578,3.067523
-0.742424,3.138085,2.632124,3.210690
-0.700000,3.283527,2.681646,3.350087
-0.657576,3.427035,2.730084,3.485395
-0.615152,3.568081,2.777378,3.616313
-0.572727,3.706114,2.823477,3.742559
-0.530303,3.840568,2.868329,3.863870
-0.487879,3.970864,2.911887,3.980001
-0.445455,4.096423,2.954109,4.090728
-0.403030,4.216666,2.994956,4.195847
-0.360606,4.331031,3.034392,4.295171
-0.318182,4.438973,3.072384,4.388534
-0.275758,4.539979,3.108905,4.475786
-0.233333,4.633576,3.143929,4.556801
-0.190909,4.719338,3.177435,4.631469
-0.148485,4.796898,3.209407,4.699700
-0.106061,4.865948,3.239829,4.761423
-0.063636,4.926257,3.268692,4.816586
-0.021212,4.977664,3.295990,4.865157
0.021212,5.020088,3.321719,4.907123
0.063636,5.053529,3.345881,4.942490
0.106061,5.078069,3.368478,4.971282
0.148485,5.093867,3.389519,4.993545
0.190909,5.101157,3.409017,5.009342
0.233333,5.100244,3.426986,5.018756
0.275758,5.091495,3.443445,5.021889
0.318182,5.075337,3.458416,5.018861
0.360606,5.052243,3.471927,5.009815
0.403030,5.022727,3.484006,4.994908
0.445455,4.987332,3.494687,4.974321
0.487879,4.946621,3.504008,4.948251
0.530303,4.901174,3.512008,4.916915
0.572727,4.851568,3.518733,4.880550
0.615152,4.798384,3.524230,4.839412
0.657576,4.742187,3.528551,4.793776
0.700000,4.683527,3.531751,4.743934
0.742424,4.622933,3.533889,4.690203
0.784849,4.560908,3.535028,4.632912
0.827273,4.497923,3.535234,4.572414
0.869697,4.434421,3.534577,4.509081
0.912121,4.370810,3.533130,4.443303
0.954545,4.307464,3.530970,4.375487
0.996970,4.244721,3.528179,4.306064
1.039394,4.182890,3.524840,4.235481
1.081818,4.122240,3.521042,4.164205
1.124242,4.063014,3.516876,4.092722
1.166667,4.005419,3.512438,4.021537
1.209091,3.949638,3.507826,3.951176
1.251515,3.895824,3.503144,3.882182
1.293939,3.844105,3.498496,3.815118
1.336364,3.794586,3.493995,3.750566
1.378788,3.747350,3.489751,3.689127
1.421212,3.702463,3.485884,3.631423
1.463636,3.659972,3.482514,3.578093
1.506061,3.619906,3.479765,3.529796
1.548485,3.582284,3.477765,3.487210
1.590909,3.547110,3.476646,3.451034
1.633333,3.514379,3.476543,3.421982
1.675758,3.484073,3.477597,3.400792
1.718182,3.456171,3.479947,3.388218
1.760606,3.430640,3.483742,3.385037
1.803030,3.407444,3.489131,3.392038
1.845454,3.386541,3.496268,3.410038
1.887879,3.367884,3.505310,3.439866
1.930303,3.351423,3.516417,3.482373
1.972727,3.337107,3.529755,3.538432
2.015152,3.324881,3.545491,3.608930
2.057576,3.314689,3.563796,3.694777
2.100000,3.306473,3.584848,3.796901
