#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,3.500153,-0.600219
-2.057576,-0.800463,3.493163,-0.604008
-2.015152,-0.705422,3.488604,-0.592102
-1.972727,-0.608347,3.486347,-0.565418
-1.930303,-0.509183,3.486270,-0.524851
-1.887879,-0.407874,3.488250,-0.471279
-1.845454,-0.304368,3.492168,-0.405561
-1.803030,-0.198617,3.497908,-0.328538
-1.760606,-0.090572,3.505356,-0.241026
-1.718182,0.019807,3.514399,-0.143828
-1.675758,0.132558,3.524930,-0.037725
-1.633333,0.247712,3.536843,0.076520
-1.590909,0.365292,3.550031,0.198165
-1.548485,0.485314,3.564397,0.326487
-1.506061,0.607785,3.579839,0.460778
-1.463636,0.732699,3.596262,0.600355
-1.421212,0.860039,3.613573,0.744552
-1.378788,0.989775,3.631680,0.892720
-1.336364,1.121859,3.650494,1.044234
-1.293939,1.256226,3.669931,1.198482
-1.251515,1.392794,3.689906,1.354877
-1.209091,1.531457,3.710338,1.512849
-1.166667,1.672086,3.731149,1.671844
-1.124242,1.814529,3.752264,1.831333
-1.081818,1.958604,3.773609,1.990803
-1.039394,2.104102,3.795113,2.149760
-0.996970,2.250782,3.816709,2.307730
-0.954545,2.398373,3.838330,2.464258
-0.912121,2.546567,3.859914,2.618909
-0.869697,2.695027,3.881399,2.771265
-0.827273,2.843378,3.902729,2.920929
-0.784849,2.991211,3.923848,3.067523
-0.742424,3.138085,3.944702,3.210690
-0.700000,3.283527,3.965242,3.350087
-0.657576,3.427035,3.985420,3.485395
-0.615152,3.568081,4.005191,3.616313
-0.572727,3.706114,4.024510,3.742559
-0.530303,3.840568,4.043340,3.863870
-0.487879,3.970864,4.061643,3.980001
-0.445455,4.096423,4.079382,4.090728
-0.403030,4.216666,4.096526,4.195847
-0.360606,4.331031,4.113044,4.295171
-0.318182,4.438973,4.128910,4.388534
-0.275758,4.539979,4.144098,4.475786
-0.233333,4.633576,4.158587,4.556801
-0.190909,4.719338,4.172356,4.631469
-0.148485,4.796898,4.185388,4.699700
-0.106061,4.865948,4.197669,4.761423
-0.063636,4.926257,4.209186,4.816586
-0.021212,4.977664,4.219930,4.865157
0.021212,5.020088,4.229894,4.907123
0.063636,5.053529,4.239073,4.942490
0.106061,5.078069,4.247466,4.971282
0.148485,5.093867,4.255073,4.993545
0.190909,5.101157,4.261897,5.009342
0.233333,5.100244,4.267944,5.018756
0.275758,5.091495,4.273222,5.021889
0.318182,5.075337,4.277743,5.018861
0.360606,5.052243,4.281519,5.009815
0.403030,5.022727,4.284566,4.994908
0.445455,4.987332,4.286904,4.974321
0.487879,4.946621,4.288552,4.948251
0.530303,4.901174,4.289535,4.916915
0.572727,4.851568,4.289877,4.880550
0.615152,4.798384,4.289610,4.839412
0.657576,4.742187,4.288763,4.793776
0.700000,4.683527,4.287369,4.743934
0.742424,4.622933,4.285466,4.690203
0.784849,4.560908,4.283093,4.632912
0.827273,4.497923,4.280290,4.572414
0.869697,4.434421,4.277101,4.509081
0.912121,4.370810,4.273574,4.443303
0.954545,4.307464,4.269756,4.375487
0.996970,4.244721,4.265700,4.306064
1.039394,4.182890,4.261460,4.235481
1.081818,4.122240,4.257093,4.164205
1.124242,4.063014,4.252657,4.092722
1.166667,4.005419,4.248215,4.021537
1.209091,3.949638,4.243830,3.951176
1.251515,3.895824,4.239569,3.882182
1.293939,3.844105,4.235504,3.815118
1.336364,3.794586,4.231703,3.750566
1.378788,3.747350,4.228243,3.689127
1.421212,3.702463,4.225201,3.631423
1.463636,3.659972,4.222656,3.578093
1.506061,3.619906,4.220690,3.529796
1.548485,3.582284,4.219388,3.487210
1.590909,3.547110,4.218837,3.451034
1.633333,3.514379,4.219127,3.421982
1.675758,3.484073,4.220350,3.400792
1.718182,3.456171,4.222601,3.388218
1.760606,3.430640,4.225979,3.385037
1.803030,3.407444,4.230581,3.392038
1.845454,3.386541,4.236512,3.410038
1.887879,3.367884,4.243876,3.439866
1.930303,3.351423,4.252781,3.482373
1.972727,3.337107,4.263336,3.538432
2.015152,3.324881,4.275656,3.608930
2.057576,3.314689,4.289854,3.694777
2.100000,3.306473,4.306048,3.796901
