#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,0.811512,-0.600219
-2.057576,-0.800463,0.880152,-0.604008
-2.015152,-0.705422,0.949532,-0.592102
-1.972727,-0.608347,1.019577,-0.565418
-1.930303,-0.509183,1.090209,-0.524851
-1.887879,-0.407874,1.161354,-0.471279
-1.845454,-0.304368,1.232938,-0.405561
-1.803030,-0.198617,1.304888,-0.328538
-1.760606,-0.090572,1.377133,-0.241026
-1.718182,0.019807,1.449600,-0.143828
-1.675758,0.132558,1.522221,-0.037725
-1.633333,0.247712,1.594924,0.076520
-1.590909,0.365292,1.667644,0.198165
-1.548485,0.485314,1.740312,0.326487
-1.506061,0.607785,1.812862,0.460778
-1.463636,0.732699,1.885228,0.600355
-1.421212,0.860039,1.957347,0.744552
-1.378788,0.989775,2.029156,0.892720
-1.336364,1.121859,2.100591,1.044234
-1.293939,1.256226,2.171591,1.198482
-1.251515,1.392794,2.242096,1.354877
-1.209091,1.531457,2.312047,1.512849
-1.166667,1.672086,2.381385,1.671844
-1.124242,1.814529,2.450052,1.831333
-1.081818,1.958604,2.517992,1.990803
-1.039394,2.104102,2.585150,2.149760
-0.996970,2.250782,2.651469,2.307730
-0.954545,2.398373,2.716899,2.464258
-0.912121,2.546567,2.781384,2.618909
-0.869697,2.695027,2.844873,2.771265
-0.827273,2.843378,2.907316,2.920929
-0.784849,2.991211,2.968663,3.067523
-0.742424,3.138085,3.028866,3.210690
-0.700000,3.283527,3.087875,3.350087
-0.657576,3.427035,3.145645,3.485395
-0.615152,3.568081,3.202129,3.616313
-0.572727,3.706114,3.257283,3.742559
-0.530303,3.840568,3.311062,3.863870
-0.487879,3.970864,3.363423,3.980001
-0.445455,4.096423,3.414325,4.090728
-0.403030,4.216666,3.463726,4.195847
-0.360606,4.331031,3.511586,4.295171
-0.318182,4.438973,3.557866,4.388534
-0.275758,4.539979,3.602527,4.475786
-0.233333,4.633576,3.645533,4.556801
-0.190909,4.719338,3.686847,4.631469
-0.148485,4.796898,3.726435,4.699700
-0.106061,4.865948,3.764261,4.761423
-0.063636,4.926257,3.800292,4.816586
-0.021212,4.977664,3.834495,4.865157
0.021212,5.020088,3.866841,4.907123
0.063636,5.053529,3.897297,4.942490
0.106061,5.078069,3.925835,4.971282
0.148485,5.093867,3.952425,4.993545
0.190909,5.101157,3.977041,5.009342
0.233333,5.100244,3.999655,5.018756
0.275758,5.091495,4.020244,5.021889
0.318182,5.075337,4.038779,5.018861
0.360606,5.052243,4.055241,5.009815
0.403030,5.022727,4.069603,4.994908
0.445455,4.987332,4.081847,4.974321
0.487879,4.946621,4.091949,4.948251
0.530303,4.901174,4.099892,4.916915
0.572727,4.851568,4.105655,4.880550
0.615152,4.798384,4.109221,4.839412
0.657576,4.742187,4.110573,4.793776
0.700000,4.683527,4.109696,4.743934
0.742424,4.622933,4.106574,4.690203
0.784849,4.560908,4.101192,4.632912
0.827273,4.497923,4.093538,4.572414
0.869697,4.434421,4.083600,4.509081
0.912121,4.370810,4.071367,4.443303
0.954545,4.307464,4.056828,4.375487
0.996970,4.244721,4.039975,4.306064
1.039394,4.182890,4.020799,4.235481
1.081818,4.122240,3.999293,4.164205
1.124242,4.063014,3.975450,4.092722
1.166667,4.005419,3.949266,4.021537
1.209091,3.949638,3.920736,3.951176
1.251515,3.895824,3.889857,3.882182
1.293939,3.844105,3.856626,3.815118
1.336364,3.794586,3.821041,3.750566
1.378788,3.747350,3.783102,3.689127
1.421212,3.702463,3.742811,3.631423
1.463636,3.659972,3.700167,3.578093
1.506061,3.619906,3.655174,3.529796
1.548485,3.582284,3.607835,3.487210
1.590909,3.547110,3.558154,3.451034
1.633333,3.514379,3.506137,3.421982
1.675758,3.484073,3.451790,3.400792
1.718182,3.456171,3.395120,3.388218
1.760606,3.430640,3.336135,3.385037
1.803030,3.407444,3.274844,3.392038
1.845454,3.386541,3.211260,3.410038
1.887879,3.367884,3.145390,3.439866
1.930303,3.351423,3.077247,3.482373
1.972727,3.337107,3.006847,3.538432
2.015152,3.324881,2.934201,3.608930
2.057576,3.314689,2.859325,3.694777
2.100000,3.306473,2.782236,3.796901
