#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,1.231822,-0.600219
-2.057576,-0.800463,1.259036,-0.604008
-2.015152,-0.705422,1.289517,-0.592102
-1.972727,-0.608347,1.323081,-0.565418
-1.930303,-0.509183,1.359549,-0.524851
-1.887879,-0.407874,1.398746,-0.471279
-1.845454,-0.304368,1.440498,-0.405561
-1.803030,-0.198617,1.484635,-0.328538
-1.760606,-0.090572,1.530993,-0.241026
-1.718182,0.019807,1.579409,-0.143828
-1.675758,0.132558,1.629722,-0.037725
-1.633333,0.247712,1.681776,0.076520
-1.590909,0.365292,1.735419,0.198165
-1.548485,0.485314,1.790502,0.326487
-1.506061,0.607785,1.846878,0.460778
-1.463636,0.732699,1.904404,0.600355
-1.421212,0.860039,1.962941,0.744552
-1.378788,0.989775,2.022352,0.892720
-1.336364,1.121859,2.082505,1.044234
-1.293939,1.256226,2.143270,1.198482
-1.251515,1.392794,2.204520,1.354877
-1.209091,1.531457,2.266134,1.512849
-1.166667,1.672086,2.327990,1.671844
-1.124242,1.814529,2.389973,1.831333
-1.081818,1.958604,2.451970,1.990803
-1.039394,2.104102,2.513870,2.149760
-0.996970,2.250782,2.575569,2.307730
-0.954545,2.398373,2.636962,2.464258
-0.912121,2.546567,2.697950,2.618909
-0.869697,2.695027,2.758436,2.771265
-0.827273,2.843378,2.818328,2.920929
-0.784849,2.991211,2.877535,3.067523
-0.742424,3.138085,2.935971,3.210690
-0.700000,3.283527,2.993554,3.350087
-0.657576,3.427035,3.050202,3.485395
-0.615152,3.568081,3.105840,3.616313
-0.572727,3.706114,3.160394,3.742559
-0.530303,3.840568,3.213794,3.863870
-0.487879,3.970864,3.265975,3.980001
-0.445455,4.096423,3.316872,4.090728
-0.403030,4.216666,3.366426,4.195847
-0.360606,4.331031,3.414579,4.295171
-0.318182,4.438973,3.461280,4.388534
-0.275758,4.539979,3.506477,4.475786
-0.233333,4.633576,3.550124,4.556801
-0.190909,4.719338,3.592179,4.631469
-0.148485,4.796898,3.632599,4.699700
-0.106061,4.865948,3.671350,4.761423
-0.063636,4.926257,3.708398,4.816586
-0.021212,4.977664,3.743712,4.865157
0.021212,5.020088,3.777265,4.907123
0.063636,5.053529,3.809035,4.942490
0.106061,5.078069,3.839001,4.971282
0.148485,5.093867,3.867147,4.993545
0.190909,5.101157,3.893458,5.009342
0.233333,5.100244,3.917925,5.018756
0.275758,5.091495,3.940540,5.021889
0.318182,5.075337,3.961301,5.018861
0.360606,5.052243,3.980207,5.009815
0.403030,5.022727,3.997261,4.994908
0.445455,4.987332,4.012470,4.974321
0.487879,4.946621,4.025843,4.948251
0.530303,4.901174,4.037392,4.916915
0.572727,4.851568,4.047136,4.880550
0.615152,4.798384,4.055093,4.839412
0.657576,4.742187,4.061286,4.793776
0.700000,4.683527,4.065742,4.743934
0.742424,4.622933,4.068490,4.690203
0.784849,4.560908,4.069563,4.632912
0.827273,4.497923,4.068998,4.572414
0.869697,4.434421,4.066833,4.509081
0.912121,4.370810,4.063113,4.443303
0.954545,4.307464,4.057882,4.375487
0.996970,4.244721,4.051191,4.306064
1.039394,4.182890,4.043093,4.235481
1.081818,4.122240,4.033643,4.164205
1.124242,4.063014,4.022902,4.092722
1.166667,4.005419,4.010931,4.021537
1.209091,3.949638,3.997797,3.951176
1.251515,3.895824,3.983570,3.882182
1.293939,3.844105,3.968321,3.815118
1.336364,3.794586,3.952128,3.750566
1.378788,3.747350,3.935070,3.689127
1.421212,3.702463,3.917229,3.631423
1.463636,3.659972,3.898691,3.578093
1.506061,3.619906,3.879546,3.529796
1.548485,3.582284,3.859887,3.487210
1.590909,3.547110,3.839808,3.451034
1.633333,3.514379,3.819410,3.421982
1.675758,3.484073,3.798795,3.400792
1.718182,3.456171,3.778069,3.388218
1.760606,3.430640,3.757342,3.385037
1.803030,3.407444,3.736725,3.392038
1.845454,3.386541,3.716336,3.410038
1.887879,3.367884,3.696292,3.439866
1.930303,3.351423,3.676716,3.482373
1.972727,3.337107,3.657735,3.538432
2.015152,3.324881,3.639477,3.608930
2.057576,3.314689,3.622075,3.694777
2.100000,3.306473,3.605665,3.796901
