#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,0.890519,-0.600219
-2.057576,-0.800463,0.951183,-0.604008
-2.015152,-0.705422,1.013096,-0.592102
-1.972727,-0.608347,1.076156,-0.565418
-1.930303,-0.509183,1.140265,-0.524851
-1.887879,-0.407874,1.205324,-0.471279
-1.845454,-0.304368,1.271238,-0.405561
-1.803030,-0.198617,1.337913,-0.328538
-1.760606,-0.090572,1.405256,-0.241026
-1.718182,0.019807,1.473179,-0.143828
-1.675758,0.132558,1.541592,-0.037725
-1.633333,0.247712,1.610409,0.076520
-1.590909,0.365292,1.679547,0.198165
-1.548485,0.485314,1.748922,0.326487
-1.506061,0.607785,1.818454,0.460778
-1.463636,0.732699,1.888064,0.600355
-1.421212,0.860039,1.957675,0.744552
-1.378788,0.989775,2.027212,0.892720
-1.336364,1.121859,2.096603,1.044234
-1.293939,1.256226,2.165775,1.198482
-1.251515,1.392794,2.234661,1.354877
-1.209091,1.531457,2.303191,1.512849
-1.166667,1.672086,2.371301,1.671844
-1.124242,1.814529,2.438927,1.831333
-1.081818,1.958604,2.506007,1.990803
-1.039394,2.104102,2.572481,2.149760
-0.996970,2.250782,2.638292,2.307730
-0.954545,2.398373,2.703384,2.464258
-0.912121,2.546567,2.767701,2.618909
-0.869697,2.695027,2.831192,2.771265
-0.827273,2.843378,2.893806,2.920929
-0.784849,2.991211,2.955494,3.067523
-0.742424,3.138085,3.016211,3.210690
-0.700000,3.283527,3.075911,3.350087
-0.657576,3.427035,3.134552,3.485395
-0.615152,3.568081,3.192091,3.616313
-0.572727,3.706114,3.248491,3.742559
-0.530303,3.840568,3.303713,3.863870
-0.487879,3.970864,3.357723,3.980001
-0.445455,4.096423,3.410488,4.090728
-0.403030,4.216666,3.461975,4.195847
-0.360606,4.331031,3.512154,4.295171
-0.318182,4.438973,3.560999,4.388534
-0.275758,4.539979,3.608483,4.475786
-0.233333,4.633576,3.654582,4.556801
-0.190909,4.719338,3.699273,4.631469
-0.148485,4.796898,3.742537,4.699700
-0.106061,4.865948,3.784356,4.761423
-0.063636,4.926257,3.824713,4.816586
-0.021212,4.977664,3.863592,4.865157
0.021212,5.020088,3.900982,4.907123
0.063636,5.053529,3.936871,4.942490
0.106061,5.078069,3.971252,4.971282
0.148485,5.093867,4.004116,4.993545
0.190909,5.101157,4.035458,5.009342
0.233333,5.100244,4.065276,5.018756
0.275758,5.091495,4.093567,5.021889
0.318182,5.075337,4.120333,5.018861
0.360606,5.052243,4.145575,5.009815
0.403030,5.022727,4.169298,4.994908
0.445455,4.987332,4.191508,4.974321
0.487879,4.946621,4.212213,4.948251
0.530303,4.901174,4.231424,4.916915
0.572727,4.851568,4.249151,4.880550
0.615152,4.798384,4.265409,4.839412
0.657576,4.742187,4.280213,4.793776
0.700000,4.683527,4.293581,4.743934
0.742424,4.622933,4.305531,4.690203
0.784849,4.560908,4.316085,4.632912
0.827273,4.497923,4.325267,4.572414
0.869697,4.434421,4.333102,4.509081
0.912121,4.370810,4.339615,4.443303
0.954545,4.307464,4.344837,4.375487
0.996970,4.244721,4.348798,4.306064
1.039394,4.182890,4.351529,4.235481
1.081818,4.122240,4.353067,4.164205
1.124242,4.063014,4.353446,4.092722
1.166667,4.005419,4.352706,4.021537
1.209091,3.949638,4.350886,3.951176
1.251515,3.895824,4.348029,3.882182
1.293939,3.844105,4.344178,3.815118
1.336364,3.794586,4.339379,3.750566
1.378788,3.747350,4.333679,3.689127
1.421212,3.702463,4.327129,3.631423
1.463636,3.659972,4.319780,3.578093
1.506061,3.619906,4.311686,3.529796
1.548485,3.582284,4.302899,3.487210
1.590909,3.547110,4.293480,3.451034
1.633333,3.514379,4.283485,3.421982
1.675758,3.484073,4.272977,3.400792
1.718182,3.456171,4.262018,3.388218
1.760606,3.430640,4.250672,3.385037
1.803030,3.407444,4.239007,3.392038
1.845454,3.386541,4.227090,3.410038
1.887879,3.367884,4.214992,3.439866
1.930303,3.351423,4.202785,3.482373
1.972727,3.337107,4.190542,3.538432
2.015152,3.324881,4.178341,3.608930
2.057576,3.314689,4.166259,3.694777
2.100000,3.306473,4.154376,3.796901
