#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,1.291844,-0.600219
-2.057576,-0.800463,1.365867,-0.604008
-2.015152,-0.705422,1.435957,-0.592102
-1.972727,-0.608347,1.502321,-0.565418
-1.930303,-0.509183,1.565159,-0.524851
-1.887879,-0.407874,1.624669,-0.471279
-1.845454,-0.304368,1.681046,-0.405561
-1.803030,-0.198617,1.734476,-0.328538
-1.760606,-0.090572,1.785145,-0.241026
-1.718182,0.019807,1.833231,-0.143828
-1.675758,0.132558,1.878911,-0.037725
-1.633333,0.247712,1.922353,0.076520
-1.590909,0.365292,1.963725,0.198165
-1.548485,0.485314,2.003188,0.326487
-1.506061,0.607785,2.040899,0.460778
-1.463636,0.732699,2.077010,0.600355
-1.421212,0.860039,2.111670,0.744552
-1.378788,0.989775,2.145022,0.892720
-1.336364,1.121859,2.177206,1.044234
-1.293939,1.256226,2.208355,1.198482
-1.251515,1.392794,2.238600,1.354877
-1.209091,1.531457,2.268066,1.512849
-1.166667,1.672086,2.296875,1.671844
-1.124242,1.814529,2.325144,1.831333
-1.081818,1.958604,2.352983,1.990803
-1.039394,2.104102,2.380502,2.149760
-0.996970,2.250782,2.407802,2.307730
-0.954545,2.398373,2.434983,2.464258
-0.912121,2.546567,2.462138,2.618909
-0.869697,2.695027,2.489358,2.771265
-0.827273,2.843378,2.516727,2.920929
-0.784849,2.991211,2.544326,3.067523
-0.742424,3.138085,2.572232,3.210690
-0.700000,3.283527,2.600515,3.350087
-0.657576,3.427035,2.629242,3.485395
-0.615152,3.568081,2.658478,3.616313
-0.572727,3.706114,2.688279,3.742559
-0.530303,3.840568,2.718699,3.863870
-0.487879,3.970864,2.749788,3.980001
-0.445455,4.096423,2.781590,4.090728
-0.403030,4.216666,2.814145,4.195847
-0.360606,4.331031,2.847489,4.295171
-0.318182,4.438973,2.881653,4.388534
-0.275758,4.539979,2.916663,4.475786
-0.233333,4.633576,2.952543,4.556801
-0.190909,4.719338,2.989309,4.631469
-0.148485,4.796898,3.026975,4.699700
-0.106061,4.865948,3.065549,4.761423
-0.063636,4.926257,3.105036,4.816586
-0.021212,4.977664,3.145435,4.865157
0.021212,5.020088,3.186742,4.907123
0.063636,5.053529,3.228946,4.942490
0.106061,5.078069,3.272036,4.971282
0.148485,5.093867,3.315991,4.993545
0.190909,5.101157,3.360789,5.009342
0.233333,5.100244,3.406404,5.018756
0.275758,5.091495,3.452802,5.021889
0.318182,5.075337,3.499948,5.018861
0.360606,5.052243,3.547801,5.009815
0.403030,5.022727,3.596317,4.994908
0.445455,4.987332,3.645444,4.974321
0.487879,4.946621,3.695130,4.948251
0.530303,4.901174,3.745314,4.916915
0.572727,4.851568,3.795933,4.880550
0.615152,4.798384,3.846921,4.839412
0.657576,4.742187,3.898205,4.793776
0.700000,4.683527,3.949708,4.743934
0.742424,4.622933,4.001348,4.690203
0.784849,4.560908,4.053041,4.632912
0.827273,4.497923,4.104694,4.572414
0.869697,4.434421,4.156216,4.509081
0.912121,4.370810,4.207504,4.443303
0.954545,4.307464,4.258457,4.375487
0.996970,4.244721,4.308966,4.306064
1.039394,4.182890,4.358918,4.235481
1.081818,4.122240,4.408195,4.164205
1.124242,4.063014,4.456678,4.092722
1.166667,4.005419,4.504238,4.021537
1.209091,3.949638,4.550745,3.951176
1.251515,3.895824,4.596065,3.882182
1.293939,3.844105,4.640056,3.815118
1.336364,3.794586,4.682575,3.750566
1.378788,3.747350,4.723475,3.689127
1.421212,3.702463,4.762600,3.631423
1.463636,3.659972,4.799794,3.578093
1.506061,3.619906,4.834895,3.529796
1.548485,3.582284,4.867735,3.487210
1.590909,3.547110,4.898144,3.451034
1.633333,3.514379,4.925946,3.421982
1.675758,3.484073,4.950960,3.400792
1.718182,3.456171,4.973002,3.388218
1.760606,3.430640,4.991884,3.385037
1.803030,3.407444,5.007411,3.392038
1.845454,3.386541,5.019384,3.410038
1.887879,3.367884,5.027602,3.439866
1.930303,3.351423,5.031858,3.482373
1.972727,3.337107,5.031939,3.538432
2.015152,3.324881,5.027630,3.608930
2.057576,3.314689,5.018709,3.694777
2.100000,3.306473,5.004953,3.796901
