#  x , f_star(x) , pred_trained, pred_fixed 
-2.100000,-0.893527,4.644795,-0.600219
-2.057576,-0.800463,4.565937,-0.604008
-2.015152,-0.705422,4.493155,-0.592102
-1.972727,-0.608347,4.426188,-0.565418
-1.930303,-0.509183,4.364778,-0.524851
-1.887879,-0.407874,4.308672,-0.471279
-1.845454,-0.304368,4.257627,-0.405561
-1.803030,-0.198617,4.211399,-0.328538
-1.760606,-0.090572,4.169751,-0.241026
-1.718182,0.019807,4.132453,-0.143828
-1.675758,0.132558,4.099278,-0.037725
-1.633333,0.247712,4.070006,0.076520
-1.590909,0.365292,4.044420,0.198165
-1.548485,0.485314,4.022310,0.326487
-1.506061,0.607785,4.003469,0.460778
-1.463636,0.732699,3.987697,0.600355
-1.421212,0.860039,3.974799,0.744552
-1.378788,0.989775,3.964585,0.892720
-1.336364,1.121859,3.956868,1.044234
-1.293939,1.256226,3.951468,1.198482
-1.251515,1.392794,3.948213,1.354877
-1.209091,1.531457,3.946929,1.512849
-1.166667,1.672086,3.947453,1.671844
-1.124242,1.814529,3.949625,1.831333
-1.081818,1.958604,3.953292,1.990803
-1.039394,2.104102,3.958303,2.149760
-0.996970,2.250782,3.964513,2.307730
-0.954545,2.398373,3.971784,2.464258
-0.912121,2.546567,3.979981,2.618909
-0.869697,2.695027,3.988977,2.771265
-0.827273,2.843378,3.998646,2.920929
-0.784849,2.991211,4.008869,3.067523
-0.742424,3.138085,4.019534,3.210690
-0.700000,3.283527,4.030531,3.350087
-0.657576,3.427035,4.041758,3.485395
-0.615152,3.568081,4.053115,3.616313
-0.572727,3.706114,4.064510,3.742559
-0.530303,3.840568,4.075856,3.863870
-0.487879,3.970864,4.087068,3.980001
-0.445455,4.096423,4.098068,4.090728
-0.403030,4.216666,4.108785,4.195847
-0.360606,4.331031,4.119150,4.295171
-0.318182,4.438973,4.129101,4.388534
-0.275758,4.539979,4.138581,4.475786
-0.233333,4.633576,4.147538,4.556801
-0.190909,4.719338,4.155923,4.631469
-0.148485,4.796898,4.163696,4.699700
-0.106061,4.865948,4.170819,4.761423
-0.063636,4.926257,4.177261,4.816586
-0.021212,4.977664,4.182994,4.865157
0.021212,5.020088,4.187998,4.907123
0.063636,5.053529,4.192255,4.942490
0.106061,5.078069,4.195755,4.971282
0.148485,5.093867,4.198491,4.993545
0.190909,5.101157,4.200463,5.009342
0.233333,5.100244,4.201673,5.018756
0.275758,5.091495,4.202132,5.021889
0.318182,5.075337,4.201853,5.018861
0.360606,5.052243,4.200857,5.009815
0.403030,5.022727,4.199166,4.994908
0.445455,4.987332,4.196812,4.974321
0.487879,4.946621,4.193828,4.948251
0.530303,4.901174,4.190255,4.916915
0.572727,4.851568,4.186137,4.880550
0.615152,4.798384,4.181525,4.839412
0.657576,4.742187,4.176473,4.793776
0.700000,4.683527,4.171042,4.743934
0.742424,4.622933,4.165298,4.690203
0.784849,4.560908,4.159310,4.632912
0.827273,4.497923,4.153155,4.572414
0.869697,4.434421,4.146914,4.509081
0.912121,4.370810,4.140671,4.443303
0.954545,4.307464,4.134519,4.375487
0.996970,4.244721,4.128552,4.306064
1.039394,4.182890,4.122874,4.235481
1.081818,4.122240,4.117589,4.164205
1.124242,4.063014,4.112809,4.092722
1.166667,4.005419,4.108651,4.021537
1.209091,3.949638,4.105237,3.951176
1.251515,3.895824,4.102692,3.882182
1.293939,3.844105,4.101150,3.815118
1.336364,3.794586,4.100747,3.750566
1.378788,3.747350,4.101625,3.689127
1.421212,3.702463,4.103932,3.631423
1.463636,3.659972,4.107821,3.578093
1.506061,3.619906,4.113447,3.529796
1.548485,3.582284,4.120974,3.487210
1.590909,3.547110,4.130570,3.451034
1.633333,3.514379,4.142409,3.421982
1.675758,3.484073,4.156666,3.400792
1.718182,3.456171,4.173527,3.388218
1.760606,3.430640,4.193178,3.385037
1.803030,3.407444,4.215813,3.392038
1.845454,3.386541,4.241632,3.410038
1.887879,3.367884,4.270835,3.439866
1.930303,3.351423,4.303634,3.482373
1.972727,3.337107,4.340241,3.538432
2.015152,3.324881,4.380877,3.608930
2.057576,3.314689,4.425762,3.694777
2.100000,3.306473,4.475130,3.796901
